,pncc_0,pncc_1,pncc_2,pncc_3,pncc_4,pncc_5,pncc_6,pncc_7,pncc_8,pncc_9,pncc_10,pncc_11,pncc_12
13,2.9365604846318067,0.016314617137917025,-0.1717544563350442,-0.09559652659617705,-0.08741221529811455,-0.011718052962264166,0.0012826139974927713,0.049891427895374305,-0.011208181342465503,-0.01611307327192362,0.0009834945822649994,-0.020523874818240986,0.0005293204733158656
14,2.9446364229462576,0.04401712359615005,-0.18698801061451004,-0.11052898408319971,-0.06592030243907751,-0.011363115993164336,0.014930852130618998,0.04463219611315317,-0.020024054272073037,-0.014925965807010099,0.004505879915509366,-0.018681897499771994,-3.684720525615437e-05
15,2.935457805885955,0.0015330669377530944,-0.16532068288458604,-0.08943379997927224,-0.07770857426200137,-0.02846290837762139,0.007421533750349565,0.05930099278337521,-0.017833401102050107,-0.021957107419715925,0.0029602259178665266,-0.014351369236604909,-0.0021843953818944857
16,3.1010515290583927,0.0027374618871639565,-0.19773998583274832,-0.08533839404481258,-0.07924830398032054,-0.0348000553968419,0.014310391442484874,0.07175451829604788,-0.020298352614121034,-0.02309535399476593,0.003423414788587025,-0.01856811763906027,-0.0015287462907369578
17,2.8995609597509833,0.022465185514228467,-0.1692108925639597,-0.12625911530893905,-0.06142333763707144,0.010468339648510728,0.013957913489178608,0.03767362325577014,-0.02077828956137179,-0.019283201576086907,0.0009900627445940259,-0.01628300343160387,0.004883433317614364
18,2.8531686786322035,0.04562866840069537,-0.15181184935286063,-0.12445771710213342,-0.06510594032819808,-0.002177735007752732,0.00904912399020758,0.03129943757814958,-0.007006538106046144,-0.008891760326871433,-0.001169652556018443,-0.02191014838929696,-0.000744593113883137
19,3.4213870163475297,-0.0875686391845818,-0.10665499660566281,-0.10169830811972372,-0.03771646066324614,0.00021767511982551409,-0.0031419627206668156,0.005057248896285129,-0.0037454175264464242,-0.03593444273716355,-0.009401541884662934,-0.010004445098388678,0.0019008706757084454
20,2.9651181795021926,-0.07886630306734554,-0.12160394826071197,-0.06734897079737934,-0.04202996212008391,-0.01659292635664751,-0.0008853242917165048,0.020556782615489173,-0.005047993726656256,-0.030218036883492887,-0.011032868208984189,-0.006085728266433269,0.0018883782821177808
21,3.4386280800332534,-0.0362982091725484,-0.1863152647783244,-0.1176542287445875,-0.05550261771818004,-0.01354763274410227,-0.007452017722266135,0.034432908066989655,0.0039066835577367225,-0.022587787091450692,-0.002004222874176109,-0.024685799169690104,-0.0017735351468270689
22,2.8584503616686234,-0.15034862448382558,0.0014275602045202619,-0.09751280350034015,-0.030281018594184035,-0.02237374999345505,-0.01062118146898091,-0.017525698512076325,-0.0020648353777500726,-0.025629874367364143,0.0025470069566303393,-0.007334005205427296,0.0067347681842353435
23,3.2935936508020167,-0.00025658422206818786,-0.15745065121376933,-0.10522885005910192,-0.07767646703143653,-0.02233617463795409,-0.01664324995546781,0.0382338986332375,0.012050272476854954,-0.03353530022353038,-0.007436699366477973,-0.015269770771927767,0.0023433142722462633
24,3.1026592146466756,-0.10489568798434727,-0.11016974215285431,-0.08985076194478643,-0.050009845548350015,-0.02263779403398675,-0.011704011931192257,0.02240947409920032,-0.0006171282167513674,-0.01645688790945681,-0.004749916607436619,-0.025974990494819352,0.003429994710867392
25,3.223714321492632,-0.0706936357581248,-0.1517796345069566,-0.08696751347768832,-0.05505488630585513,-0.04118813404787018,-0.0030259052835771333,0.04169973490678027,0.00218368416456449,-0.034630204603761636,-0.0008467003411308311,-0.021867668253181736,0.0032897312509722588
26,3.1603184119958225,-0.06377653525429668,-0.1386472301555281,-0.11448425366535461,-0.032972357939277004,-0.04581543331990566,-0.010113910958039483,0.04463285429211086,0.011479354841329155,-0.024429928958237795,-0.006571888009357556,-0.0236612831235042,0.008916011788630268
27,3.1129416732036885,-0.08818143214638081,-0.12791272598591633,-0.09484254020123893,-0.04384565148083144,-0.018978584592671273,-0.015197980737692348,0.021522521997222363,0.0005891581363786135,-0.01584334908297383,-0.0016701804847660952,-0.016770654833752528,0.003539349625371029
28,2.950848636396832,-0.1693610517541697,-0.09411593995317061,-0.09231338793843316,-0.028318829951956608,-0.022329179858937176,-0.007323965560851322,0.017970729326946402,0.0033494480848984213,-0.025076113438169352,-0.0016233978613862262,-0.0071991446222725115,0.0028538579819486955
29,3.1440562420914655,-0.12406051172567083,-0.17552900212771863,-0.08832031242409859,-0.04321548628296165,-0.011543006106648638,-0.005478613545226064,0.036129500953845636,0.00412695623266584,-0.028014449199065237,-0.012109655695525197,-0.01746879407534129,0.01231290789156145
30,2.8481437454391885,-0.10715401180242556,0.02926246047773494,-0.0814853767233906,-0.04856272598803326,-0.03315721729920388,-0.015992087734571055,-0.01065475144034751,-0.003622482150828516,-0.01825723941212963,0.003506358265746514,-0.011714309472445833,0.006210869149294276
31,2.963433435091696,-0.08305766815067439,-0.0830694899852105,-0.11151211353918974,-0.02750785970964819,-0.012637566126088594,-0.001816139868707888,0.01314799434754737,-0.0043967172292188935,-0.02801768214702275,-0.007626021468982883,-0.013486772161046469,-0.0008124850910453418
32,3.0909037088344924,-0.11370134589987958,-0.08929127389147544,-0.06624089658954022,-0.046590036448293674,-0.030054164193397914,-0.014147998884516502,0.011839753493167468,0.005234442682127106,-0.017183747641340674,-0.008717858430349792,-0.016277045103930375,0.008226184043057944
33,3.116784200766937,-0.07629645834244086,-0.1092336072564392,-0.0948398466360166,-0.04960098390334528,-0.040176883835445855,-0.007179543156265075,0.027900293716796472,0.0045074257935644605,-0.022751350936372153,0.007895977248128565,-0.013482888778533302,-0.008136311587603374
34,2.77942017668507,-0.1918264579659625,-0.02183188437518475,-0.07868794877754992,-0.013724866135153625,-0.017113426119343644,-0.0052105066955740655,-0.009293598453128016,-0.0012066982783952374,-0.012037156015829208,-0.007353762982286642,-0.016936732935719952,0.0012663016005317717
35,3.157377441992125,0.04801605493368313,-0.05353233426609276,-0.07908698146307125,-0.03085149816385683,-0.04529716827967496,-0.030345419940266686,0.01644817011291773,-0.00753766982269717,-0.021123856884008856,-0.001004140130228201,-0.00503151345162182,0.012230715380462715
36,3.461523965479083,-0.051832346873811476,-0.19903951025049021,-0.08683125934149258,-0.04306160904956992,-0.03436464949508279,-0.020758334058695253,0.039979044027215145,0.008670120057134864,-0.02843954868734696,-0.0038742053767481036,-0.009404632572735492,0.006081867540656365
37,3.5823419276971475,-0.07876453174569256,-0.2145349916333273,-0.07479587447569423,-0.042585727541437045,-0.03176864151636971,-0.013317556270868685,0.047714068387778946,0.0057343092486938215,-0.02885540483007019,-0.004886502702040297,-0.017924065302037277,4.888901405186383e-07
38,3.70890264331811,-0.06121156166107194,-0.20376428028052945,-0.08883224910133439,-0.03524277708296262,-0.03428579860495033,-0.017428768113432625,0.037625408965588934,0.004302014745346965,-0.035560717832647484,-0.008529657508477543,-0.01814307338751721,0.002068179566319916
39,3.336408872128685,-0.08424599625848682,-0.16335741688812583,-0.08368531002092477,-0.024206574803111496,-0.042958008966173813,-0.01582482961647226,0.03855568297638993,0.006245972157650061,-0.03165521937878879,-0.009981612360212489,-0.014220473792593651,0.001472193600128334
40,3.1291379259917256,-0.09452347670638503,-0.1369966825147877,-0.11519760102850973,-0.003814734731837799,-0.02401504523673473,-0.008129217305218414,0.022462672527992618,0.0001819482325675714,-0.017865453530641732,-0.009949814366092173,-0.015700262974059853,0.008161698937327455
41,3.512243597916555,-0.051212999229927045,-0.16307799198328268,-0.09094769721204544,-0.03467232243325379,-0.03249319065930357,-0.014488462836611957,0.021593848778423973,0.0009355128188862311,-0.024724388831901395,-0.0064978013007260475,-0.012412627747633296,0.005711420494261864
42,2.8375195473139363,-0.19980053789641775,-0.008117735975797374,-0.09710936934934318,-0.02787674401602989,-0.018866489010561132,-0.010147685777424226,0.0025728635106416434,-0.0010508126362087737,-0.011480346883649574,-0.008095709369348638,-0.010682658545890029,0.01110069669629863
43,3.131138608486416,-0.11782687107727258,-0.14293316044793708,-0.08511745974881296,-0.03027084933579415,-0.03289245953539637,-0.0035905249397752224,0.021793630960297957,0.006748523072899423,-0.012597103619262008,-0.008859591825174231,-0.01330803710063249,0.0020492906226671904
44,3.117012795170759,-0.018281550807241618,-0.1538816846094361,-0.08875894763664546,-0.04773674193099124,-0.023366880286750814,-0.010267440107995384,0.02024651857244923,-0.0007950012845358572,-0.022712026774037303,-0.006887625930539975,-0.008860589780090073,0.00857378534406123
45,3.192636990306529,-0.07031676236859961,-0.12088468682937459,-0.10163397167289097,-0.020207055162727347,-0.03787413217880614,-0.018489676363220818,0.012416424277112655,0.008657483471422815,-0.021010663379895406,-0.0030906548168520096,-0.010796739559608937,0.007545832907615475
46,3.0821432768222756,-0.13153546919176023,-0.122364066281386,-0.06622263028167166,-0.03257115974083982,-0.02437700732137671,-0.008683834751154529,0.022387887052044586,-0.0020574512270480983,-0.02426800127230842,-0.007471032570462946,-0.010429541674799855,0.008326920059594798
47,3.0455258917531816,-0.10436440921396074,-0.11416712577514561,-0.048792097756703554,-0.015667803321606454,-0.025247260190712526,-0.009703289653532692,0.0072672024962335885,-0.006211871405218679,-0.021773898775112526,-0.0027512584188232217,-0.004970021100478784,0.007720908940837147
48,3.113798454284278,-0.05120862588669906,-0.15135122125649883,-0.09346044116224554,-0.041288780015503256,-0.027642414007986997,0.00409870250295689,0.019008913629940075,-0.0049368973414961655,-0.01940792218590932,-0.0016203761136480838,-0.0100368684399924,0.006713122392240972
49,3.0021162225495712,-0.14100602738746856,-0.09569213255726586,-0.08783033594337207,-0.0314153416007886,-0.019095214485839212,-0.00773886826833796,0.019446930171520414,0.00020669181223173934,-0.01970989610743538,-0.00045023283144576343,-0.011338030727971236,0.005930999261575608
50,3.0315987563473445,-0.1296424882000248,-0.07971792209560234,-0.07283703636141857,-0.05147931821933434,-0.03276905993439233,0.0012684966942799682,0.015093897487128166,0.005970504871482098,-0.02999238912927934,-0.006119888362244806,-0.010564645900943324,0.0029668460147056295
51,2.9869748612332443,-0.13586983771681319,-0.10458874529059504,-0.11066370645642376,-0.019984139156088085,-0.0072291132876199935,-0.008322229819250898,0.008564253580108209,0.004577032203198377,-0.029060027995461413,-0.007345270660557607,-0.0007057201838605733,0.005771886198487242
52,3.2786028805248306,-0.03022640965868432,-0.1755414566350513,-0.13758094077247757,-0.049279309265721286,0.0034757447483577003,0.0006549178307598644,0.02094061495524361,-0.0027932239233006634,-0.030521511616903738,0.0027499670175099027,-0.008982972640308022,0.0018172059909717657
53,3.180666013322245,-0.019774396653686233,-0.14409909581455235,-0.13593902248599807,-0.0515366372799484,-0.023783978390323524,-0.003293860569359713,0.034717135921875794,0.006604252399775809,-0.021545218451925148,-0.009290888477145496,-0.019387734438889505,0.002614983755636847
54,3.3016909257987606,-0.012509653302592311,-0.16749820218323141,-0.10924387732436207,-0.053266753984895644,-0.04438683619802813,-0.006161801170931996,0.04520768737023459,0.006330404068481564,-0.030237998183607295,0.0028276581305455802,-0.02452679196522615,-0.001318375596431836
55,2.692160903638764,-0.14726748377865126,-0.17548759350974694,-0.08541674062656836,0.0053899806335730655,-0.021094481942994535,0.001594348031790326,0.0293986323215992,0.0011057155706194132,-0.020936813006302627,-0.0005168253711318808,0.004873232317890718,-0.00046591888890279594
56,2.912919703663654,-0.1109769417833613,-0.15957100456952078,-0.04650340876160676,-0.009387728917972382,-0.01608299661747937,-0.011251120826357134,0.02255246233113945,-0.0070647833239811065,-0.014187042441014569,0.0007413418745033168,-0.007115189128201375,-0.0009596057962391221
57,2.862620405032467,-0.1592434728473951,-0.16661399646158753,-0.07328002799147929,-0.012646250950646105,-0.023489560055912222,-0.0184890562296626,0.0297142782982764,0.0016336331504137088,-0.003287829991943057,-0.01096337751114125,-0.011493973292353367,0.004523558062959608
58,3.1266162812180047,-0.11808679726580515,-0.20885804731471969,-0.06497969001049461,-0.039169784835660304,-0.023075133598578372,-0.02104271016937345,0.04117677224186913,0.0071401828636389,-0.005167436928270895,-0.00971335998068745,-0.02108840932417876,-0.003018874732035068
59,2.9831957094688812,-0.13780887791254562,-0.19355341381003524,-0.048852842439992133,-0.019245397396600833,-0.0366029805745406,-0.022580028922993173,0.039590664201578786,0.0036813792824168185,-0.006745586807439277,-0.007324478073732878,-0.009327179596396753,-0.0018688995158191088
60,3.0397946212332583,-0.09141915525710326,-0.1901037537626099,-0.08117241485592791,-0.03624655406922524,-0.018221783535226025,-0.012997750657484805,0.029695549363836244,0.0003298415288708077,-0.010600292623737564,-0.013123212566715536,-0.0096973774092971,0.0017013396805226184
61,3.0150283652321943,-0.1317572812961545,-0.1727060689058313,-0.08269684508450911,-0.025892798722587748,-0.027167039729744467,-0.021202907251678976,0.04731006739426827,0.009310022595668283,-0.01888205820592669,-0.0164037107218187,-0.015778522220925576,0.00100074923869999
62,3.0094227634761466,-0.14061606728743983,-0.1960313451847845,-0.046037820362702646,-0.024371844598492516,-0.037120222951429895,-0.025617650174270416,0.03739389038485507,0.013765284506849721,-0.005622664347746795,-0.00952075900307102,-0.00890813058415471,0.0001479165923240425
63,2.8853704735140737,-0.1507107860836532,-0.14123147276257156,-0.07039883418016835,-0.020712153725716435,-0.03533191753834284,-0.027343694496280983,0.02685474313768901,0.005689007681987665,0.0010927615081909648,-0.0091096500421219,-0.013433016218090382,0.00219620604276551
64,2.98253809840593,-0.1319576294652971,-0.15750846942237165,-0.06097300457281491,-0.019160633247599843,-0.033061990832252114,-0.024879675636344824,0.03253223428090993,0.004457955609896978,-0.007026448060381966,-0.011947293593257115,-0.009244221992833255,0.00394284669323188
65,3.065559923922596,-0.0628197735582344,-0.16730255245780482,-0.07079459656654524,-0.03389208499280167,-0.032545057037583924,-0.024741750910625804,0.026938743560403235,0.005913583927860873,-0.005185828834183236,-0.011259317532592766,-0.015548666203328428,-0.0018709072378347302
66,3.123448763846847,-0.11900775340025224,-0.21010322621608354,-0.06490396912450754,-0.0379008829068489,-0.02019262899872081,-0.014955517412913056,0.03770886266154319,-0.0011625829993976479,-0.005731008832833431,-0.002489370745707053,-0.011226853980465714,-0.004092639690707082
67,3.2046082067310184,-0.14457280895211322,-0.26814487727671144,-0.034150249890124815,-0.03316895770787841,-0.01886833070701164,-0.01212062700245509,0.034147412484813594,0.00643118040589602,-0.005501547894591615,-0.008866912380096213,-0.005531317426250435,-0.005611891339675328
68,2.9168181830841475,-0.15574955813208524,-0.15239782342950003,-0.07680532350760032,-0.028794312991250508,-0.03012294768024993,-0.030150379378905336,0.04357877824743842,0.007212352608249698,-0.0003863594978556818,-0.004479475417364316,-0.007665746498465266,-0.0014353517977720117
69,2.870874325546234,-0.13204929610063337,-0.1255544353174593,-0.08577057461952112,-0.023779785994369498,-0.03221712018813193,-0.022373050625554888,0.031001001262757812,0.009759572022212703,-0.00022019630112278443,-0.01115088506685813,-0.01807949597129643,-0.00023951171982408982
70,2.9422135575725314,-0.14751387119309872,-0.15528809834873533,-0.05568886113746054,-0.04943998692997575,-0.04088466085532025,-0.023333375113872727,0.040389533403448766,0.0118894235702883,0.0007586089020744344,-0.007097616807762754,-0.014394615436083143,-0.00032410186167365943
71,2.8788614726172286,-0.13357761344585958,-0.10634197935072164,-0.07966840845015782,-0.04409090018286117,-0.044108109142820255,-0.02625961228626873,0.04035901415616298,0.011391542679315378,-0.004188005632987523,-0.006394787290607668,-0.01747934418782246,0.004314922518025805
72,3.1276945930548607,-0.09681216856743752,-0.20761395497009671,-0.07629909419724978,-0.039712680466499596,-0.02962085950425366,-0.023333131646555524,0.043909063718633845,0.008435314651043207,-0.007206586230109979,-0.012202919814148132,-0.010461483535932221,0.0051550745909538735
73,2.9010714140422316,-0.1507398889920395,-0.18568022653578534,-0.07004334755570575,-0.0016998250866746738,-0.02822497551897407,-0.02405201352715168,0.018111339633150054,0.004593107535123088,0.00979064298134307,-0.013540381777324396,-0.010347666267690072,0.007337728363507238
74,2.9005399098279945,-0.11099033204230191,-0.17011312909753462,-0.07080441552977607,-0.018016409406230498,-0.0324771661048326,-0.01979783562347393,0.032159033672637276,0.0016405476950083501,-0.00165048056735709,-0.008666127988001216,-0.006485048855590421,-0.0012498966977969952
75,3.0945769299580084,-0.07125749034969207,-0.16264185864369635,-0.09825958712065795,-0.04557199956190396,-0.030832042083424112,-0.020446881578299953,0.04601012695190451,0.005563085862688388,-0.007729626430947278,-0.009808813739107185,-0.01582014550964467,-0.0030028619723611737
76,3.007707925414892,-0.09518428614109357,-0.19791364313142065,-0.09003994805224917,-0.025593998414185627,-0.02639885010808711,-0.015220272457442488,0.04509591563870093,0.0029864569133072794,-0.0007681628482233019,-0.00885619884301002,-0.019521374246105592,0.000490283162302951
77,3.0686884889777324,-0.08475634958816493,-0.21193220271091068,-0.08775936406739761,-0.042816564226441346,-0.016147503783860987,-0.016629944327652062,0.03936382879508095,0.005492488595125248,-0.004799223425983719,-0.0077382290696169,-0.014677425753966031,-0.0010704593955460234
78,3.2122039343783073,-0.14692074744167127,-0.29359256906897285,-0.029179042255312225,-0.018124060047727136,-0.013090360643096892,-0.010256097799454196,0.03180790266283495,0.0027764353096040913,-0.007256898398053473,-0.008391070477861955,-0.005318195318364341,-0.008042522213264845
79,3.1006612220816634,-0.11214405601083027,-0.18385201555052816,-0.06458387934406944,-0.0442190484550681,-0.005358511430585725,-0.010828300915512292,0.030378805929260302,-0.004805245697084186,-0.004726229232130544,-0.008458309955202551,-0.0069636992238794205,0.0025045272346782255
80,2.922340369604652,-0.11104217963275792,-0.14762718339750602,-0.08077558991947137,-0.04379560472847594,-0.0209644246730493,-0.013380958114478774,0.023265738782441835,-0.002428071906430382,-0.0037232059030757234,-0.0018045232959429316,-0.006915601775951072,-0.0012051076751309017
81,2.8642973553263045,-0.15600546459830525,-0.11870874784352385,-0.11060604699072926,-0.03232462019836763,-0.012865124175892435,-0.011751028507049333,0.02811151920608005,-0.009288452493316541,-0.005829262036602409,-1.536671081646528e-05,-0.0064014174364424485,0.0023249670296079735
82,2.8370201952564567,-0.15631493344521646,-0.10863037318677704,-0.11417432102809817,-0.034074795486386374,-0.011616615901199017,-0.009737691760579337,0.01388610453625665,-0.010089683341722215,-0.0010711777258599021,-0.001991051431824294,-0.0060185703674972505,0.004953912457969014
83,2.8796009425757667,-0.13205422468561046,-0.15355897545294414,-0.08831788940374329,-0.02936109553541856,-0.011239594773136994,-0.012074098221865325,0.019771357371959047,-0.009684511347273932,-0.003451447572866815,0.004151434885178475,-0.000148313742961962,-0.0037834371638147735
84,3.537661991218139,-0.10583989625319734,-0.22307927030319427,-0.09305912535997102,-0.048946556049449794,-0.0077333109301455,-0.013880471056860242,0.030149865296544752,-0.00929245900331987,-0.007028381723792582,-0.0032922342945243413,-0.009146190065268374,0.0028060698790832407
85,3.181754533825399,-0.09802917673671378,-0.16877252626567132,-0.09356608657523989,-0.0367458386911377,-0.003738407371012514,-0.01685826811797085,0.01440018113646715,-0.007099942583300474,-0.005103978906268588,0.00010569710087674606,-0.0009360523004647557,0.0015504627666948585
86,2.9813204839078122,-0.11903199161809043,-0.17986402324285716,-0.09752560299688676,-0.017865393286885915,-0.0026317256092452637,-0.017270402781078834,0.016051996940848138,-0.004977864576002751,-0.005840270522424766,-0.0074816624993802325,-0.0018273979619801734,0.00684668503608873
87,2.9840918995327708,-0.06697552663499019,-0.15681909399060068,-0.11118210467550829,-0.04094260404834029,-0.013476381648660671,-0.016007705969606177,0.025056192174264684,0.004875934100379578,4.7018050657592605e-05,-0.0008270791879448072,-0.008843980121643173,-0.004126130841728675
88,3.0560757279374515,-0.09703408011260047,-0.19238003544377688,-0.08532272482609228,-0.028381630532827593,-0.011426353118041173,-0.022719437448652426,0.02237475917943728,0.00027329366250753535,-0.00853125230859578,0.0036943117495335936,0.0010734313008332213,-0.006645644222438737
89,3.3515808604173016,-0.14706092503842397,-0.33875382967449824,-0.017289459322609016,0.0005773800815620784,-0.008122321108799544,-0.015553098607400635,0.04048773490815381,0.005306974911334725,-0.019081291324049073,-0.0075219006967934664,-0.0014302287611535538,-0.0012263303906037736
90,2.9351194333223996,-0.0981899938418065,-0.15248793532001556,-0.10040764109167431,-0.01878740487636126,-0.01960659635240121,-0.017049587687301315,0.020729563492907662,-0.0026798099447442065,-0.003053424045111065,0.0029727074501575577,-0.009075314602760126,-0.005074579625344324
91,2.913870441563913,-0.11892795306812527,-0.15101367541054997,-0.1143886808981525,-0.018875385600524517,0.0012156069635720077,-0.005229799705620813,0.013689119104552382,-0.007400640857616717,-0.007059490241996993,-0.007358829622124604,-0.006032137957601597,0.005355269438392182
92,3.0626091778440334,-0.053720659595276644,-0.21123559371292583,-0.09040027641275783,-0.030940751735643358,-0.0022820874339339716,-0.01222662136213953,0.018285893381745844,-0.0020145906034337233,-0.0067260065757386404,-0.005537755333701199,-0.0013464355927117915,0.0013736328146967938
93,3.092179541530357,-0.08354796939220066,-0.19872345265078403,-0.08038003487080107,-0.03277027493946569,-0.008924488338587614,-0.018121408000174328,0.013754341420720734,-0.00031367016357033354,-0.004616382753047935,0.003560449722690679,-0.0015290102988559419,-0.002675905685009679
94,3.152643835934152,0.011255004164781734,-0.21289080819859732,-0.0981671842867672,-0.06801749166197614,-0.02641283961636845,-0.018283806113548587,0.04372770866849129,0.02065098929723491,-0.0029828691769736627,-0.010581763463403938,-0.006562120610994685,-0.008890032606348287
95,3.078862360204206,-0.09134891640916874,-0.19940212854266112,-0.07320344606505702,-0.0382371600790474,-0.008531035026716394,-0.019081120499631885,0.03138766866596469,0.0011466313018072714,-0.00544877390495273,-0.011598526381354002,-0.005170408182798399,-0.0007087304731950879
96,2.911920127732218,-0.14590190418504886,-0.11341092835844951,-0.10620005036934092,-0.04803426188863123,-0.018469807752845475,-0.00900842190726917,0.02298007921922939,-0.004639627381590151,-0.0026511249482650914,0.0022655262225040225,-0.0017592545375788588,0.0010405668191942976
97,3.3062094802959674,-0.10552080991856504,-0.20063176371180366,-0.07497224360577465,-0.05560286276356795,-0.01399819287757417,-0.02746326627047165,0.03628553526008099,0.0019142817620358438,-0.007947159062677275,-0.005053831514832436,-0.006412578419796247,0.0008975620488901439
98,2.9688947544701136,-0.1101562823423895,-0.15766698412433458,-0.07847343993634015,-0.035660782229795664,-0.01519767032659039,-0.020877087006316273,0.02584497127999747,-0.005286645039274095,-0.006479436789730801,-0.001207845582618022,-0.0054620609783458856,3.505271639173626e-05
99,2.9312060170814758,-0.1279342222689628,-0.15541142167526215,-0.09244872603729185,-0.023409166911100326,-0.03180668891448774,-0.02627530327866361,0.03654359279846197,0.004814701506734075,-0.0004440021061946723,-0.002945912345832895,-0.010561308451956776,0.001630513941443299
100,3.16422721334351,-0.1373111350278833,-0.27476622229828235,-0.035318113117380374,-0.01319686568646858,-0.016926748005080077,-0.017019479114967335,0.03544828195913473,0.009073569038710963,-0.008690723927175464,-0.00928621596927685,-0.010629129910856171,-0.003480163099151385
101,2.9984257941008954,-0.0915186469021522,-0.1844158447083266,-0.056336669704636154,-0.04195734908854262,-0.026340784618679513,-0.0255136635694229,0.030942992218129153,0.007027552183423388,-0.0024330368299953133,-0.008411885586432558,-0.005816988883239993,-0.0005680143163104025
102,3.1347760155587885,-0.10223610221900688,-0.18714860907235806,-0.07382058492780033,-0.04111777743434595,-0.03203281429361266,-0.022156576849232383,0.031135510488663205,0.006196912835892447,-0.00040360845192917596,-0.0058290253491284924,-0.008652701867590755,-0.0025805905937431014
103,3.183075039259301,-0.07929510659412006,-0.16282195772671662,-0.10011695885957224,-0.0473548317875298,-0.02323192163426086,-0.018278443387171436,0.032589559746623246,0.004957288809758101,-0.0032508006149090927,-0.011723366168299627,-0.010835312354166172,-0.001327299577709012
104,2.8650007123201404,-0.11627371583647403,-0.13870320697864635,-0.10529056647949134,-0.016443387965206818,-0.018693115695937533,-0.016186141821033066,0.03034821651339363,0.00011670344006277537,-0.007701070339925021,-0.002091765723835657,-0.0102226502610441,-0.0006284097939991413
105,2.938711910409543,-0.10203595955340931,-0.16165277996668911,-0.08856247706219958,-0.034300407734857485,-0.010570338513462101,-0.023602920968199787,0.022876424533699216,-0.00367202299880312,-0.0022263979369817667,-0.0001542646709021649,-0.005553953970505735,0.00046663526499900236
