,plp_0,plp_1,plp_2,plp_3,plp_4,plp_5,plp_6,plp_7,plp_8,plp_9,plp_10,plp_11,plp_12,plp_13,plp_14,plp_15,plp_16,plp_17,plp_18,plp_19,plp_20,plp_21,plp_22,plp_23
10,-86.77767509291495,-1.002115879085332,0.0008347312421790395,0.0008561442937005917,0.000855985364039165,0.0008385060139789144,0.0008098890130751803,0.0007735084002621922,0.0007312623543644648,0.0006846168494711946,0.0006340789106526675,0.0005791066256150676,0.000518640419831883,0.0004510650913994348,0.0003741763320584249,0.00028948338677616496,0.00020947175772749712,0.00013843571232754112,4.775836686469458e-05,-6.85067322387147e-05,-8.423316996824356e-05,-3.332678737239178e-05,-1.9976810631284174e-05,0.0004079978692281514
11,-88.6272840023436,-1.0020268345849594,0.0008477570718592184,0.0008612011393383671,0.0008548080911169867,0.0008348544077439976,0.0008077395909826111,0.000777147082564107,0.0007445263829369937,0.0007101807692320475,0.0006742554948688745,0.0006367718996855144,0.0005974638789367477,0.0005555506866616248,0.0005092635877062612,0.0004546599965417151,0.00038281597549623815,0.0002820114809326965,0.0001612169433405195,4.8408828521367014e-05,-4.545689115788682e-05,-6.018820669368164e-05,3.0870442756332724e-06,0.0009257597409656915
12,-85.44975896010976,-1.001703357184359,0.0006623320922551675,0.0006777897447850942,0.0006828301833209907,0.0006798456372498087,0.0006703227570413002,0.0006553212949975191,0.0006355528820218926,0.0006114824347942816,0.000583420291667801,0.0005515639860646703,0.0005160197315616878,0.0004768294843495979,0.00043401610097669447,0.0003876602893093637,0.00033811458571947686,0.0002868411492192944,0.00023815235884377053,0.0001984821642781529,0.00016976554239959523,0.00014436242923073617,0.00010950584820370355,0.00032795540529647477
13,-88.54048974817219,-1.0019949777607735,0.0007649070967839084,0.000780078929023433,0.0007822851618494706,0.000774479380064689,0.0007586669434521204,0.0007360620042338581,0.0007073668416975402,0.000672999188133763,0.0006331938850867879,0.0005880285419034987,0.0005374299900343343,0.0004811988198603765,0.00041908867110585695,0.00035098836230977105,0.0002772882014608375,0.00019968541418890858,0.0001230389241857625,5.779954864897829e-05,1.7868419549277344e-05,7.817543564132563e-06,1.4774711430551292e-05,0.0014058876209891596
14,-89.39019006040267,-1.0019285533375561,0.0008322303892250194,0.0008458928485610576,0.0008417501421029551,0.0008215738944252621,0.0007929468192552862,0.0007610249046588086,0.0007255693217943824,0.0006871738124970137,0.0006459643003362632,0.0006016112950767966,0.0005532684684823668,0.0004994012523597531,0.0004376354262607031,0.0003650180633389588,0.0002793891474097988,0.00017977868300814658,9.08987781403637e-06,-9.1361978603472e-05,-2.3205423903867733e-05,3.0902755361907493e-05,3.7284152595055573e-05,0.0012872279271946361
15,-89.89990580697842,-1.002035598346651,0.0008733377064982196,0.0008849210592363523,0.000879592306836324,0.0008579411159615645,0.0008260142802680692,0.0007908586092000951,0.0007526300885875997,0.0007109218852556534,0.00066598278146284,0.000618123190913224,0.0005675320349575856,0.0005141733858059297,0.00045755603075201375,0.0003958415542553855,0.0003220947257295239,0.00021239076126205818,6.206769961693517e-05,-2.1469215286013457e-05,-0.00010333518302840481,-0.00012946939321307677,-6.497164025724076e-05,0.0012905019560950919
16,-88.01835063276802,-1.0022452565746924,0.0007845352764161663,0.0008022699523073224,0.0008044620088417569,0.0007954951273374902,0.0007785774138653754,0.0007530018490082168,0.0007230634185911618,0.0006917726822278699,0.0006569471826378594,0.000618660960971556,0.0005767882272276804,0.0005309994701447666,0.00048097297032783525,0.00042627826484175534,0.0003294237342060854,0.00026771280427300293,0.0002458727678284291,0.00014005457631369596,7.461612447450707e-05,0.00010413824515633288,0.00011782343996659563,0.00031556151006700443
17,-90.08535722590366,-1.0019113332607508,0.0008475538053671469,0.0008617801042555389,0.000854313892663455,0.0008328989163218862,0.0008029780414954209,0.0007659802482065218,0.0007258130402447323,0.0006852546973142069,0.0006435511825797322,0.0006000422462403236,0.0005541689407979948,0.0005047161230324008,0.0004484002451592387,0.0003760111680657993,0.0002808259799158156,0.00020678391895493747,0.00014908739782134166,4.50647126160861e-06,-0.0001364239050338758,-0.00013520922692791625,-1.303516060924776e-05,0.0013433929425069914
18,-90.13757571318037,-1.0015638752361706,0.0007461488647600872,0.0007569765189245375,0.000751339071784097,0.0007334217537706,0.0007083690374056727,0.0006789878500042701,0.0006464673930331715,0.000611660674574744,0.000574931204041599,0.0005362324344587796,0.0004950520953089181,0.00045025876159137957,0.00040003197234432064,0.0003422955876634093,0.0002755429900275898,0.00019898799534084652,9.974608450232508e-05,2.309780094560326e-06,-2.344911180952806e-05,-3.1134199650724945e-05,-1.8272556361292313e-05,0.0019792066963353182
19,-91.69369463076639,-1.00215376541052,0.001726092533052847,0.0017226521253705816,0.001683464980362051,0.0016135582905997677,0.0015188524442804813,0.00140356204394058,0.0012705208201307715,0.0011226104909430306,0.0009629275077076814,0.0007947982061193038,0.0006218050972857625,0.00044779296185571695,0.0002768863296784927,0.00011345484272551464,-3.958857344972428e-05,-0.00018345753364516448,-0.0003106043818366596,-0.00040775001484303177,-0.00042418210690858534,-0.0003420726110876736,-0.00024213591844329712,-0.0003039314775379257
20,-90.40922320225226,-1.002606387455698,0.001976772096937486,0.0019804602318279556,0.001936372683923905,0.0018544019383506258,0.0017405163827609264,0.0015985819784798095,0.0014425350387290885,0.0012829392482061606,0.001116475478138303,0.0009426137348267319,0.0007622811870706999,0.0005750866398196843,0.0003748813423011162,0.00012184053932803382,-0.00026070210784082945,-0.0004826384005870816,-0.00048050667338789943,-0.0005179734590792062,-0.0005344665584328906,-0.0004737978937375385,-0.0004388801131497803,-0.0010073842964029422
21,-86.64758073737977,-1.0020902012465074,0.0012847548263432737,0.0012920415785695285,0.0012753759055518122,0.0012400650412945167,0.001189510431447492,0.001126172469234676,0.0010520127125201236,0.0009687595817587791,0.0008780808441843039,0.0007816684224097838,0.0006812298217931846,0.0005784135317327709,0.0004746353108840617,0.00037079355388564553,0.00026742348990888996,0.00016650479272150486,7.058148937499491e-05,-2.080342231770736e-05,-0.00010422522621423453,-0.00013910997635356698,-0.00012041322008398649,-0.0007703539770395904
22,-91.91505923800544,-1.001530544437551,0.0013618802819550181,0.0013444483852622677,0.00130432182555221,0.001243900052702153,0.001165360576950454,0.0010711159693709987,0.0009639250367756613,0.0008469207980527267,0.0007235967709405578,0.000597756173288518,0.0004734214008123375,0.0003547004461103548,0.000245610702148383,0.0001498697480584319,7.067680431592786e-05,1.0520074027124246e-05,-2.8967433279880594e-05,-4.7137548632353746e-05,-4.452709591484689e-05,-2.3133405212533494e-05,1.3400965178493742e-05,0.00017876823792609855
23,-85.95793235335873,-1.0020783146765573,0.0012116747379865194,0.0012212079794794199,0.0012073182528471143,0.0011731619308696564,0.0011235936752642419,0.0010636248187123546,0.000995378786591526,0.0009200679928593645,0.000838924441085099,0.0007531207338790949,0.0006636270932859925,0.0005709897429874458,0.00047493660319132937,0.00037367009461607744,0.00026254400170817784,0.00013336279386149638,2.5072243689784046e-06,-6.114747653614007e-05,-5.868925556243781e-05,-7.321636750769647e-05,-0.00011475580588853472,-0.0005758596352056497
24,-89.02149257020942,-1.0025008389369894,0.0015416495118253833,0.0015491034066985531,0.0015293450694085972,0.0014882153516341764,0.0014300704490703504,0.0013578079605841488,0.0012735939862081444,0.0011793574349221265,0.0010770236796075253,0.0009685749565060307,0.0008560624693344435,0.0007415834047517838,0.0006271740643263195,0.0005144944091869277,0.0004041278031605295,0.0002951421010511156,0.00018732713416921428,6.946759824902778e-05,-8.656671084936866e-05,-0.00016954062769944584,-0.00011227277730199606,-0.002709985075878463
25,-87.82647267857024,-1.0019426126392066,0.0012942170427561596,0.0012976574049517922,0.0012788081752063368,0.0012415379409774982,0.0011882836417575593,0.0011234638935906354,0.00105029570875732,0.0009696724872754545,0.0008830305477454322,0.0007921481510508463,0.0006988351714053436,0.0006048206019877343,0.0005115469994163151,0.0004194034593162426,0.000322752031225526,0.00020992163697369356,0.00011892851409534462,6.654780427128954e-05,4.344852191058491e-06,-6.210812307197363e-05,-0.00014152545136283153,-0.0016512936768514682
26,-87.15778822545523,-1.0019469905910396,0.0011995060692513457,0.0012064444697500658,0.001186706300704458,0.0011447820416001088,0.0010783506778244277,0.0009991848374570765,0.000924255584277559,0.0008510106827254078,0.0007757077089308819,0.0006981420941482015,0.0006177914812307518,0.0005329003427207846,0.00043868363451190676,0.00032199229014283093,0.0001054647553011127,-0.00019627703584704182,-0.00025137369482169025,-0.00014537395659867638,-0.0001272728692422667,-0.00011301067440128345,-6.113193761799417e-05,2.4374016804829417e-05
27,-89.27961290217758,-1.0024289082602473,0.0014787854218336388,0.0014850218536926084,0.0014637685688541435,0.0014164369766347827,0.0013473728581185657,0.0012617440082009746,0.0011630927392833285,0.0010558459944553155,0.0009417229847555812,0.0008213873440892915,0.0006967534274680835,0.000569631777630133,0.00044148266685458467,0.0002957199628851247,0.0001488317806052739,3.072324803821933e-05,-6.376991124682689e-05,-9.905239237246342e-05,-0.00013243980902828654,-0.00017509201441881514,-0.00017658258194625092,-0.0012707905181093848
28,-92.48552413601301,-1.0025739236924802,0.002176061186524784,0.002171585344570051,0.0021308499720155694,0.0020575827756967404,0.001956733457441487,0.0018319474937983293,0.0016853093067660844,0.0015194134292747365,0.0013372695004273277,0.0011423030553851634,0.0009383996875576819,0.0007299367391624912,0.0005217783764843571,0.00031906958413679585,0.00012593217402580555,-6.175434415943392e-05,-0.000289576517619327,-0.00045059129447494044,-0.00047554972639270605,-0.00047122663434709226,-0.0004315499312541235,-0.0027625696693577228
29,-89.79315040270664,-1.0022887123457225,0.0017578880636576742,0.0017629612718664306,0.001736777612487333,0.0016855825374389928,0.0016142809114709177,0.0015260112345757018,0.0014228390983653185,0.0013066247766126758,0.001179310984708625,0.0010429538953746211,0.0008997391431372313,0.0007519843290992172,0.0006020731079724016,0.00045216316362318103,0.00030283022315001314,0.00015097461826907679,-4.505995485281989e-06,-0.00015812116269819552,-0.00029007626401596643,-0.00037945484678115246,-0.0004405883986214872,-0.0030683126347002413
30,-91.63711222174159,-1.0015500017704921,0.0014202952294004396,0.001407592186062141,0.0013695571024161586,0.0013108501426655492,0.001234393449082461,0.0011427665236890979,0.0010385682325587526,0.000924540499012627,0.0008036009522639676,0.0006788176648881223,0.000553334731696181,0.00043024603031600157,0.00031241538936884004,0.00020227130568159225,0.00010169617913468145,1.2267235910639005e-05,-6.405913199267865e-05,-0.00012462145191000396,-0.00016713297898806635,-0.0001958846750535863,-0.0002235353742739451,-4.914861683226199e-07
31,-91.66594694009459,-1.001840213973664,0.0016544995392160252,0.0016445578849526939,0.0016027367608830129,0.001532722314530676,0.0014389480699969414,0.001324733527911968,0.0011926147847781518,0.0010456981613517402,0.0008875124723299458,0.0007219749566347774,0.0005533662892178677,0.00038627107023427807,0.00022545137504606736,7.556894592261609e-05,-5.9495287003370755e-05,-0.0001793660332933814,-0.000296320251457678,-0.0003727300602337655,-0.0003689112479363245,-0.00029780532029283744,-0.00019822663562488386,0.00010658556132711169
32,-88.48966483716481,-1.0018934618664097,0.0014778939329162864,0.0014748928753798608,0.0014477151287058524,0.0013992857816998389,0.0013315771406740597,0.0012464407591344085,0.0011458656258685283,0.0010320945592528867,0.0009077001012042406,0.0007756408388204717,0.0006392971046391557,0.0005024731482405436,0.00036934313668031133,0.00024432878392661376,0.00013195567972190821,3.675670206065969e-05,-3.706877013108138e-05,-8.68343010040667e-05,-0.00011253338875017166,-0.0001168593411819458,-0.00011373459689964585,-0.0007106004009280338
33,-88.07953814564992,-1.0022446070241913,0.001426892251910061,0.0014318573056371444,0.001412830781940709,0.001371463737480434,0.0013112678372597542,0.0012358559775729444,0.0011466101962217716,0.0010456780141360283,0.0009355257264736269,0.0008188581848251997,0.0006986385809398393,0.000578091837134717,0.0004606701363223431,0.00034994801419760294,0.00024933457405358953,0.00015479008877134794,2.8887656036269216e-05,-1.9472681430227013e-05,2.1965643437937904e-06,-1.1873307800279623e-05,-1.6998761560060777e-05,-0.0013076041506493426
34,-94.42462922086393,-1.0018174360675975,0.0021685234022022345,0.0021426043914915863,0.002075846409941468,0.00197257976282206,0.0018359574812521857,0.0016693187690538108,0.0014765665556122404,0.001262335773288074,0.0010320710646329887,0.00079206648622202,0.0005494444241004212,0.0003121189468974992,8.879258822614439e-05,-0.00011105983952343064,-0.00027765176852301976,-0.00040235282413012387,-0.00047969462855361515,-0.0005088403641969611,-0.0004946957184462249,-0.0004891798511782247,-0.0004144351765842672,-0.0002818147797713771
35,-85.0297193008947,-1.0017126069357403,0.0009821154115029279,0.0009890674831338885,0.00097631542536015,0.0009480344824933359,0.0009076137450464883,0.000857332667654081,0.000800336334169748,0.000738427654101369,0.0006716351039951505,0.0006005347414044222,0.0005258400493817284,0.00044814924978006215,0.00036740818845177903,0.0002788129491770199,0.00016696473341753037,7.423493856586627e-05,2.4082910811795262e-05,-4.211870864547117e-05,-9.434060751028038e-05,-7.339773069312875e-05,-3.189608594448107e-05,-9.713371352445005e-05
36,-86.64497703942342,-1.0026244197808976,0.0013811457917294648,0.0013937780593764753,0.0013817576271338602,0.0013499867610533543,0.0013023334725548244,0.0012426764224926553,0.0011735560454331764,0.0010957848307276623,0.0010105039775552794,0.0009189753358318967,0.0008224464423417357,0.0007220638521190269,0.0006186267595699594,0.0005120112831519767,0.00039957759223388685,0.0002745917091316414,0.00015975036808647212,6.698598923149957e-05,3.109133766591754e-06,-1.235998636055119e-05,-2.299227732091992e-06,-0.0024302150872145514
37,-86.82800785268256,-1.0027672116841988,0.0013789014929276593,0.0013945926462974859,0.0013842798918679356,0.0013534041015238803,0.0013057278031002881,0.0012451299006457416,0.001175765863522905,0.0010998927580973283,0.0010177170666130337,0.0009298652629551788,0.000836975498879926,0.0007392861066399046,0.0006360804112018376,0.0005225122015989346,0.0003886427620971783,0.000264481343241218,0.00017630177246297818,0.00011509948688239401,6.424888689666342e-05,1.6541966964104138e-05,-6.885263956846622e-06,-0.0023856065344979816
38,-87.81123145794051,-1.0025845531174904,0.001402270370873264,0.0014116734968703227,0.0013951152317630555,0.0013575715096712504,0.001302680849036564,0.0012340950205416063,0.0011548265498615158,0.0010664878050303471,0.0009708523591556358,0.0008696281923435738,0.0007643069015907092,0.0006563653543242641,0.0005431706468771625,0.0004312336599411312,0.000319287429500047,0.0001999345701736301,0.00010285801348934301,3.536889233323696e-05,2.0594544768639566e-06,-7.152463652350799e-06,-5.481814102911545e-06,-0.0019194144043392025
39,-89.21814694982379,-1.0027829149787943,0.0015368539233579892,0.001542832839744559,0.001518787306580409,0.0014698678013509167,0.0014000143957368944,0.0013143219711078881,0.0012181294676162787,0.001113178228740685,0.001000587017701612,0.000882654274135458,0.0007619321297634317,0.0006405158834860292,0.0005201426527518539,0.00040052855296689865,0.00026198595336048827,0.00011709582096943709,3.7425294061076353e-05,6.253372918132033e-06,1.2033689510938129e-05,3.3463538241229996e-05,2.770245780438165e-05,-0.002330089213017336
40,-89.1861147998316,-1.002875447191899,0.0016187356661053877,0.0016235071478874585,0.001597707182625624,0.0015460459453180812,0.0014742292315901588,0.0013871590332707913,0.001286602975773511,0.001174838485341471,0.0010547146187959257,0.0009292802386812741,0.0008017619841886434,0.0006755055955086775,0.0005538573511370352,0.0004399103407392537,0.0003356781438924469,0.00022234604931078424,7.208509245547359e-05,2.9561203577140395e-06,2.416390576570669e-05,1.8104613755499045e-05,2.021883208398385e-05,-0.002417438710553843
41,-89.07781505794667,-1.00240785318719,0.0016514693916316763,0.0016521054827085097,0.0016219075971820375,0.0015661303571834911,0.0014889735624938729,0.0013942106337289056,0.001285048255548897,0.0011642409818585504,0.0010342410845191647,0.000897905251262523,0.0007582218459397085,0.0006181230060715202,0.00048015917143374396,0.0003458488922050392,0.00021343082114228047,8.95856066815925e-05,-1.5434300825750935e-05,-8.493317774320291e-05,-0.00011088467345936353,-0.00012481261369061457,-0.00011650456937929707,-0.002193284830663055
42,-94.21887594200233,-1.002379004224946,0.0027366478429085126,0.002731392684981662,0.0026738145986748437,0.0025713250091480015,0.0024264830753545825,0.002245039664056984,0.0020329339422869366,0.001791647677977596,0.0015242916681008412,0.0012349581842813972,0.000928474484522424,0.0006103887335695632,0.00028688273442157333,-3.559553337624429e-05,-0.0003593506944552835,-0.0007058989957698597,-0.000931715449924987,-0.001037534184536553,-0.0011124316687152638,-0.0010712676460954405,-0.0009222995594790732,-0.0017936198894093493
43,-88.88172916593277,-1.0030596278712527,0.0017583499026307813,0.001769170124489117,0.0017483646838625847,0.0017027866052297868,0.001638101855108887,0.0015578282828189107,0.0014641153900585345,0.0013591334520151551,0.0012450411561992798,0.001123783664562307,0.0009970612840702752,0.0008667095153444101,0.0007343352643031396,0.000600875942453974,0.00046669199607609865,0.0003341346161124524,0.00019305155730962392,7.106050546832745e-05,1.933855207509692e-05,-3.198761496223366e-05,-7.420309393929338e-05,-0.004304953715443443
44,-87.23890467046868,-1.0031191234337804,0.0013749939068611694,0.0013884197057552658,0.0013788622880654881,0.0013519072978076298,0.0013107181120565851,0.0012576104190065809,0.0011944492131940579,0.001122844825241355,0.001044272415380434,0.0009602045621818658,0.0008722499051943641,0.0007822943487228431,0.0006925042717160227,0.0006049702939783837,0.0005210583713250647,0.0004412431919633808,0.0003664237427918789,0.00030003282365582306,0.0002481031264606889,0.00020806752346981923,0.00014337146997942896,-0.0028236232271162025
45,-89.02802072604972,-1.0023240141954923,0.0017373825741561545,0.0017345694356768811,0.0017027682385720218,0.0016455458576149714,0.0015649849794791312,0.0014637217521364437,0.0013461573039854373,0.001215055823782785,0.0010726106660223968,0.0009222551377855693,0.0007678206772591281,0.0006135466376908772,0.0004639790146261513,0.0003236478080685545,0.0001790252377231279,4.964668666709403e-05,-2.4958826835198074e-05,-7.220082246440189e-05,-0.00010513405141330218,-0.00011094435940849212,-9.40442100166357e-05,-0.002465454000813527
46,-90.09628162436948,-1.0028500744840647,0.0017932032255246198,0.0018042702523428079,0.0017834887523756186,0.0017361725981084927,0.001667550722768042,0.0015811324548144175,0.001479807066091284,0.0013661404706271944,0.0012425223316241084,0.00111123587957833,0.0009744587405708653,0.0008343189225867122,0.0006930718418207133,0.0005534169119195791,0.00041892619816517716,0.0002941661222688304,0.00018335432507528523,7.333728442774144e-05,-7.575396847409843e-05,-0.00015757636067590284,-0.00013135579103942514,-0.003840238251980896
47,-90.38310891369038,-1.0026911226471378,0.001906689998196667,0.0019085255603999414,0.001877489590342418,0.0018193601624783757,0.0017378502815542781,0.0016359709604371535,0.0015164769260495195,0.0013821439001579293,0.0012359342602243088,0.0010810892748461102,0.0009211769256924297,0.0007601087237162063,0.0006021159415294714,0.0004516540829448332,0.0003131450103295152,0.00019056389224835252,8.680419291560266e-05,5.553559042506233e-07,-8.30707019760338e-05,-0.0001590774056527075,-0.0001806890483051457,-0.004180680970850587
48,-88.81324351302813,-1.002484102195489,0.001542022990155094,0.0015481043638068156,0.0015276850195677964,0.0014854022229075171,0.0014244774100679565,0.0013476011457847104,0.0012572693282449764,0.001155915990309868,0.0010459956773676735,0.0009300364325188879,0.0008106689018426345,0.0006906001857246131,0.0005724098010483886,0.0004582803736019201,0.00035009749513303094,0.000249118986810862,0.00015478225308360077,6.248347604546568e-05,-2.830011318333755e-05,-9.125297919164296e-05,-0.00010621963271621686,-0.002965149387062163
49,-91.54706909399208,-1.002985478854917,0.0022037712621305623,0.002206760575740671,0.002165334737757842,0.0020849878246628523,0.001973062039830924,0.0018356422875047268,0.0016749830385307627,0.0014942493550716726,0.0012965462116506406,0.0010853540358319435,0.0008646240762881118,0.0006386869735723009,0.00041200144188185066,0.00018887636789468708,-2.4510539004700333e-05,-0.00021531512339142384,-0.0004243060030057013,-0.0005303793969904923,-0.0005446737488711071,-0.0005734079760148882,-0.00045383178140063037,-0.0018062077928061014
50,-92.00557766641575,-1.0018270137599892,0.0018218498503953606,0.001815512339550566,0.0017745216117304363,0.0017025719962289083,0.001604666526976388,0.001484834845462836,0.00134550840696517,0.0011895874749319542,0.0010203053499838151,0.0008412348376817158,0.0006562881669315763,0.0004696672624303935,0.0002857410058703535,0.00010878691245060819,-5.801585633007772e-05,-0.00021709741597691326,-0.0003948818954959427,-0.0005112702685887085,-0.0004994771689803496,-0.00044515242139535485,-0.0003764586075530955,-0.0004653515790827381
51,-90.76969650596784,-1.0030958626526678,0.0016897120265793734,0.0016903167740976695,0.0016612077067362826,0.0016086389291222515,0.0015365081659469192,0.001447822522830257,0.001345265838160089,0.001231457369935341,0.0011090669037688656,0.0009808564192212573,0.0008496724607732823,0.0007183915957720666,0.000589810757191862,0.0004664819798010255,0.0003505915388518971,0.00024412829699039336,0.00014844446108828001,5.2496776858061373e-05,-7.324904328136748e-05,-0.00013090708267625786,-8.113635945269292e-05,-0.0020571319395730958
52,-87.5914629553302,-1.0020097010200466,0.0013254014709530543,0.0013309927076989281,0.0013119712571401483,0.0012730299538569244,0.0012178051889017178,0.0011483599090813218,0.0010680472469314728,0.0009788774306363286,0.0008815999471014804,0.0007778107061795075,0.000669298255232703,0.0005579062017266495,0.0004453463257052882,0.0003317851800986632,0.0002076926694588477,9.096221742611998e-05,-6.142873529388101e-06,-0.00012111354409841426,-0.00019312106218801077,-0.00020747196494167177,-0.000194158136111992,-0.00036684167883191415
53,-86.72209440085523,-1.0022382537423489,0.001272642300376324,0.001285732568799397,0.001272060811287524,0.0012352998979339933,0.0011824553726329067,0.0011202268419116701,0.001049466154183798,0.0009717103582313575,0.0008880270513123192,0.0007992546937469195,0.0007060793504659197,0.0006088632865623342,0.0005073667111915779,0.00040088180725968543,0.00029077737102570466,0.00018271203572132243,5.505813771261305e-05,-4.3471309759073275e-05,-0.00010509749378820946,-0.00014183523699214245,-0.00010940991972625607,-0.0006377382678220648
54,-85.08453661659475,-1.002002531401033,0.0008316037704848631,0.0008445692112886843,0.0008407965498954649,0.0008256140604770085,0.0008018684711129261,0.0007714022272615399,0.0007355869959046177,0.0006955438546121052,0.0006522510469112964,0.0006065989508593939,0.0005594150840533646,0.0005114683570721774,0.00046345446691325196,0.0004159573438785533,0.00036936658361068293,0.0003236857514661613,0.0002780467406695538,0.00022983125280749808,0.00017599395430789594,0.00012092127947352732,7.738994642830094e-05,8.107519459550974e-05
55,-95.03663624224448,-1.0039066485815427,0.0010667718988240185,0.001091186187926867,0.0011016872858037423,0.0011020865679005377,0.0010944882593903367,0.0010803514343971227,0.0010608124747913687,0.0010368144755674997,0.0010091674548666474,0.00097857670068249,0.0009456539771041479,0.0009109190414123385,0.0008747963941163386,0.0008376118639307527,0.0007995943029413207,0.0007608859373328147,0.0007215483497518836,0.0006815223199286589,0.0006406871004094314,0.0005992643108790694,0.000555351577513766,-0.003360929714931803
