,gfcc_0,gfcc_1,gfcc_2,gfcc_3,gfcc_4,gfcc_5,gfcc_6,gfcc_7,gfcc_8,gfcc_9,gfcc_10,gfcc_11
10,0.04031268586432553,0.0004826699719724933,-0.011445825334347454,-0.0037170316967356423,-0.0050234391810106815,-0.001787337510257858,0.003144176206218783,0.0055813368849561605,-0.0023387770355493337,-0.0011980677861286103,0.0004675209862530468,-0.0006481832614149499
11,0.033900824273669326,0.0016005585945940528,-0.010157389970987411,-0.006066322094641759,-0.0030079564747153907,0.00045696822839633383,0.002543231954502299,0.0041150858264701815,-0.0013149747770891758,-0.0019197550093179863,-0.0002635019497537317,-0.000988643109543016
12,0.046547020052625496,0.003876030526687271,-0.015240659679462755,-0.007051351621833754,-0.0033744029312937052,-0.0012549071353758143,0.00324867894660203,0.006141434193651395,-0.0024791924721732053,-0.0028594137011718375,6.31160235950494e-05,-0.0008644134231882293
13,0.033761073670177576,0.0008950511789478167,-0.008298494765001895,-0.006198184047550435,-0.0039632610552213015,0.0011500107775853626,0.0014654347356913532,0.0037933733483614352,-0.0008212867574656416,-0.0011310577847143738,-0.00022374065270101468,-0.0013118944497806809
14,0.03322568111010862,0.0023729616419316947,-0.01094935757841734,-0.0060898980565266,-0.001540965783145032,0.0005578297709531524,0.0020877392888090183,0.003041114468589895,-0.0012801843583257768,-0.001054481743080164,6.470861662102901e-06,-0.0011644065676457386
15,0.028754182946197325,0.0011051330032383019,-0.008169989724142793,-0.004645959969530082,-0.002233120813447306,-0.0002854672844646287,0.0015580605777704478,0.0037467627332487975,-0.0009872932986248698,-0.0015151119049280602,-3.7579701213302315e-05,-0.0005226038912399969
16,0.035124919558815734,0.0014415824452826177,-0.011433770591064428,-0.005269351207973597,-0.0024297719468165248,-0.0006325405526571358,0.0024485898928676077,0.005044555137820724,-0.0016540271088272109,-0.001889196459849328,0.00010327005180102,-0.0008463360751265611
17,0.03128198978330541,0.0026819676940170296,-0.009900132159280376,-0.008366714390670556,-0.0017978305399124195,0.0032028547334723894,0.002834101152691442,0.002256185139975416,-0.0019594673071607785,-0.0017043695361166353,-0.000267590471150692,-0.00035169414138714873
18,0.028558425158870818,0.0027181114937312773,-0.008986913603605531,-0.007172192376751987,-0.001153280224806151,0.0022632911413457313,0.0016242406383243887,0.0011859622026167455,-0.0006496539557519106,-0.00028932084498177604,-0.0001349705104425645,-0.001102320105254717
19,0.026772911075560554,-0.003670834792092185,-0.0029148927797568694,-0.005327389008637132,-0.0005558183278515092,0.0010626440748528196,0.0008639672776079533,0.0004682499922039691,2.99801110906897e-05,-0.0015935358802385083,-6.888389719288509e-05,-0.00011049374134671599
20,0.0368332020459898,-0.004362788973585929,-0.0069718299699828195,-0.004874625604972182,-0.0011870264129565586,0.00033778141552292314,0.0007978471862086397,0.00222092098559046,0.00021857699440636032,-0.0020819641323185536,-0.0003997426559954509,-0.00010593238684003495
21,0.043676183502117716,-5.363674123005219e-05,-0.009768573744824849,-0.009554443212558012,-0.0025699589222550655,0.001402660152699486,0.001435974542435058,0.0031739550302515174,0.00028778518272461114,-0.0014396614019878298,-0.000502648413348575,-0.0015596323841881876
22,0.02248137764122285,-0.0016914017891397697,0.0003485647603550061,-0.003930714497898778,-0.0007227199833711457,-0.00045057896834736685,1.925331173190759e-05,-0.0008623319493280426,-0.0002453295245529345,-0.0011421600803472852,0.00037698479004738013,3.0398651056021953e-05
23,0.05143941570182536,-7.14745442127328e-05,-0.011129752814981159,-0.009306986860013206,-0.0041744151549002,0.000375128512954249,0.00025431695981221694,0.005064450880129905,0.0019717561737060073,-0.002757273284019309,-0.0013946569639063187,-0.0013476565112552677
24,0.03703923082206622,-0.0039994529923349014,-0.005362159034223799,-0.0049846350987629,-0.0034203328248278353,2.2146024257408102e-05,0.00047249790973037453,0.0028883365731455736,0.0007162396987461,-0.0009240824881366087,-0.0003799806766744571,-0.0021187188676727612
25,0.039970786444634546,-0.001440911538320175,-0.00876506896622669,-0.0060204225143035235,-0.002487912491727069,-0.0014493042782562787,0.001382277327513225,0.004254654206794265,0.0008474413295602104,-0.0025462666821104538,-0.0004602436801767712,-0.001376253903101234
26,0.037415659424665154,-0.000736414437649467,-0.008224405998906755,-0.007155225976976111,-0.0009369830288124116,-0.001159072768866779,0.00028586718880914094,0.0037134277712823015,0.0013242680046843724,-0.0016158471304610481,-0.0007894261031749423,-0.0012002872340365382
27,0.03601744576320936,-0.0036319050334929605,-0.006268992624994586,-0.006163366819215286,-0.001943255003839044,0.0008503997231166478,0.0004076512287202612,0.002068178633739875,0.0001822295071780449,-0.0007665544873086663,6.595695273297867e-05,-0.0010127391213045338
28,0.029022730964610884,-0.00501726957176069,-0.004400063074493423,-0.004374668074273677,-0.0006289462608196154,-1.6891219408835387e-05,0.00029640409260809383,0.0016760274797241739,0.0004597661993975438,-0.001757509194876783,0.00014047216943824945,1.7516818394957007e-05
29,0.03765491327596527,-0.00430453000666391,-0.00796323916740451,-0.006153815745261777,-0.0016859880544244546,0.0008815216901562716,0.00108970985441922,0.00334386119371458,0.00025129420975245596,-0.0021252430995293975,-0.0010117704035815928,-0.0009548421446271206
30,0.023734321303389413,-0.0023354177366999396,0.0013116552024874189,-0.0025566519540132443,-0.00213008653327576,-0.0012164254651805873,-0.0004086316327692857,-0.0007334859355214735,0.0001546527390736849,-0.0006719457380978625,0.0005273819294537014,-0.00034150598133139015
31,0.027979622942100654,-0.003594547728581409,-0.0033515871277932444,-0.005767951077207647,-0.0007912771216916923,0.0005957434226337918,0.0008489423292508543,0.001364876227138841,0.0002467427976660402,-0.001574912939527211,-0.00023278960866127658,-0.0006420800011851812
32,0.03749229184809628,-0.002303445259824504,-0.005635334197706695,-0.00402261643759849,-0.002286216704568226,-0.000932937082767914,-0.00028201987702788315,0.0014648913970430114,0.0008294980065625144,-0.0009515646322529589,-0.0007818507763914083,-0.001028148809666761
33,0.039613269106657835,0.0004046468054294789,-0.006593855345822371,-0.00709065381974771,-0.0033862951753987,-0.0010557037591586889,0.0007686080119000242,0.0028385536779744337,0.000828004506395972,-0.0014992176606682423,0.0006555303752350686,-0.000723054080116304
34,0.023347703520720183,-0.004931338494544085,-0.0009488533880591877,-0.003181498083315674,-0.0003333737300709861,0.00015789626450337098,0.00014056254877926568,-0.0006781679051809053,0.0002540092075525609,-0.0003230990496700493,0.00010642926763338733,-0.000555140704414097
35,0.04606839817613789,0.0028875606058613953,-0.008339544420436659,-0.004657838627932145,-0.00031577185308639575,-0.0018544968300799223,-0.002090337387224208,0.0011284933944638957,-0.0006167255493756097,-0.0017168893271815912,0.0005044241871989273,0.0005312082982041501
36,0.050696662312953014,-0.0019957642994689636,-0.012048652034686034,-0.0068203614423007234,-0.0018143432190280936,-0.0006022152893132982,-0.0005136172940861724,0.004006898769546271,0.0008157964190238949,-0.0022084314227652766,-0.0004351624782420437,-0.00020961262487206669
37,0.04680051228421069,-0.002301514884881691,-0.011960192105015406,-0.006313060427504015,-0.0010970914133968473,-0.0007520200573322435,0.00024093108284448317,0.00442660885866512,0.0007721458343966962,-0.002198420175970191,-0.0007336388388013151,-0.0010330814100794035
38,0.041821091261686504,-0.0018830416143624103,-0.009796946301729434,-0.006011455493471634,-0.0005135956707915199,-0.0006298347995836066,-1.9170578298245e-05,0.0032497397882050075,0.0006959310896148871,-0.0021928039958449613,-0.0007215534374425851,-0.000859301712846088
39,0.03551366443062912,-0.002852082748838895,-0.0071173739483098575,-0.005012612820274798,-0.00040798398832390785,-0.001339082644086531,-0.00010708012065574833,0.0032489443341573642,0.0008207259053931702,-0.0018502931144539917,-0.0006563811556941794,-0.0006133953506028575
40,0.038558391997879464,-0.0012977200168052235,-0.008736450628201577,-0.007423418625078521,-0.0001691661892461815,0.0007214850508495464,0.0005192658515395649,0.0018892004097844316,0.00017032571126342856,-0.0013556461549826127,-0.0007471129621432263,-0.0007372212140183472
41,0.03971130472235865,-0.0008309498567988671,-0.008137854647151839,-0.006699011374741354,-0.0010204295818691841,-0.00036628679206509776,0.00020790863315772403,0.0021949354102752017,0.00039827081555332154,-0.0015846022883112148,-0.0004450067948090451,-0.0005216200640658511
42,0.023765208712012417,-0.005112510945615503,-0.0002788728526724587,-0.0037023391905931504,-0.0009136404643328939,0.00019609332067433148,-0.00013227093138567435,0.000246734650292304,4.9900411023860374e-05,-0.0005333898672740047,-0.0002221589118194191,-0.0002827205286084217
43,0.04417056121637636,-0.002620189020417107,-0.008996018281749953,-0.0065287873791562475,-0.002138339450979112,-0.0014224123983307471,0.0005904932017987278,0.003521922173060285,0.0013870620057746799,-0.0008504443651685824,-0.0012136477751799888,-0.0008346766606195085
44,0.045859203273054656,0.0012162487920595745,-0.009583391938538606,-0.008757238159228346,-0.002846368052477239,-0.0009721780059457692,0.0011051743488232405,0.003940523470305822,0.0011182434921377712,-0.002172931621489427,-0.0016029265069887949,-0.000424936119765047
45,0.04170768413294712,0.002036546468289418,-0.009210482396543243,-0.008309226165300776,-0.0010256377824318923,-0.0010969741701406268,-0.0001996546213372398,0.0021972994855461087,0.0017089736803468794,-0.001436925129862207,-0.0007421277707524462,-0.0005691193536402973
46,0.03569350682777134,-0.0032811478654105907,-0.006781982773574487,-0.0052703767174809,-0.0010237349263183583,-0.00027986109434723007,0.0005958893718434851,0.0022344441507664977,0.0003689324521396458,-0.0017677950690864466,-0.0006129244726736246,-0.00038825209100629507
47,0.03947952769514707,-0.0034866797584766187,-0.008656063968486729,-0.003213555411266458,0.00024970026775816807,-0.00046122977972215377,5.490471248850943e-05,0.0012026072835676408,-0.00041120266665593835,-0.0018317572565130437,0.0003076751443357735,0.00027411564763587056
48,0.040751667341045135,-0.0004905224621926852,-0.008785855153412056,-0.00761886235999722,-0.0022468605891498438,0.00030129415580226266,0.0019169602763468374,0.0023455325553645885,-0.0001995756754527773,-0.0015279394028109331,0.00015859395591990162,-0.0005707180019963326
49,0.035022416997307036,-0.005160130649042443,-0.006410998840588049,-0.004252768683464911,-0.0007823926201105028,-0.00035310691038195033,-5.469511181492238e-05,0.0024286897922124076,0.0007002672837356505,-0.0014432279902975812,-0.00018427294187972867,-0.0005151896624434467
50,0.025603051158512878,-0.004257262087098289,-0.0016963456566622174,-0.00395472338163363,-0.0016319741320709302,-0.0007171175105023593,0.0009269349034301207,0.0012739288167349938,0.0005685228726685075,-0.0014220198987870418,-9.632902876328043e-05,-0.00046210724110630307
51,0.031483948824119305,-0.0033596426908164504,-0.005590023769470677,-0.0062744818289598835,-0.00021811416380615301,0.0014204779652777476,0.0005653193566497112,0.0007619670902065492,3.117134690418888e-05,-0.0018395800872569095,-6.450684136058241e-05,0.0005447543183370558
52,0.03859284373237842,0.00032389246327063577,-0.008865536883559165,-0.010297808304181994,-0.0016962082860678828,0.0026514238507856294,0.0020334431498485813,0.0017541068769744196,-0.0004534101425797002,-0.002190368219591769,7.996414277543497e-05,-0.0002605963153285253
53,0.03965101607646569,0.0010882379528805693,-0.007223228210112959,-0.009714933726573616,-0.0030944237501774273,0.0002652123839451876,0.0011888089248617817,0.003455532009416089,0.001099403599521008,-0.0013706320760358093,-0.0011652482045330882,-0.001555672224193093
54,0.043856267477452145,0.0012833641291485017,-0.009426189104947223,-0.007808195466044799,-0.003701893037314264,-0.0012546643663908577,0.0016505030605823722,0.004276446266162787,0.0006687330959373691,-0.0022182163197194877,6.492024271905373e-05,-0.001564511023342587
55,0.016679495228199535,-0.00316870806476663,-0.0041753988423706145,-0.0016869221930075628,0.0007074648449700938,-0.0003834651055945023,0.00021345194900570998,0.0011554467641813721,4.778827048236948e-05,-0.000987684412077152,3.996502643818377e-05,0.00035157959858335235
56,0.020107498138829255,-0.002732567892222699,-0.003941295143714121,-0.0010345759013331642,0.00034983200700370025,-0.0003608299059729949,-0.00042827110870774445,0.001001159087275191,-0.00015498943066635513,-0.0005117952747332433,0.00019332021570094742,-0.00018904645290989964
57,0.02527998779761297,-0.00602875096791822,-0.005430995971765165,-0.0009678513341654494,-0.0006754953239844167,-0.00029531794408790303,-0.0004076624173729064,0.0015885374843364784,0.0004935332418275884,-0.00011192683547113586,-0.0005883688302599232,-0.00048722974043044216
58,0.02934799949700393,-0.005019820725417798,-0.006625852645673387,-0.0022486023509097125,-0.0012775912766150009,-0.000220302659308042,-0.0005187476098153641,0.0026959629044324513,0.0006473673184327801,-0.00016783890490657644,-0.0005476384654611197,-0.0013269035801171905
59,0.028471270893189862,-0.00539954269110666,-0.007250278170406549,-0.0005839873176600637,-5.124245759244345e-05,-0.0014687917276498064,-0.0010868752288756237,0.002578483368247483,0.000738720148855004,-0.0005445050330084442,-0.00030436979816040585,-0.00029484856909044215
60,0.024603882583247014,-0.004647179647450291,-0.004724060636863466,-0.0025339803118894963,-0.0008075537659408116,7.689122058245814e-05,-0.00010903977563334225,0.001783150635880972,0.0002224912404435313,-0.00046022459774040114,-0.0005085843640731721,-0.00040694876878920143
61,0.028277146288010244,-0.003522904178572413,-0.006736069808832696,-0.0025835586119286186,-0.00028699480848123595,-0.0008454869981153665,-0.0006325562977340205,0.003005145116270226,0.0009833283874266666,-0.001174442710886758,-0.0009793186954796403,-0.0006790835439269982
62,0.025821669466525025,-0.005120419991646928,-0.005951601794277556,-0.0009950204464460584,-0.0001328220723912531,-0.0012995430764165348,-0.0008029637539286311,0.0020871769152480558,0.0009206827576841566,-0.00034406600110680217,-0.00045460707327164206,-0.0002778842532101015
63,0.02323589779485622,-0.0051236466430799755,-0.004239461203229553,-0.0017043842693842536,-0.0001609144698007457,-0.0005809995468769722,-0.0009272376175078551,0.00152749110856031,0.0003642653893198294,0.00011339689433625921,-0.0003004903506596598,-0.0005797747289785417
64,0.027002394300090195,-0.00450412750884977,-0.005315939931399906,-0.0009529838013088364,-0.0004223197511009143,-0.0007607162655742403,-0.0008706178562374803,0.0017556536932795649,0.0003235829906241535,-0.0003873421736445621,-0.0005148456363039654,-0.0004628395369738187
65,0.03200033367795347,-0.002442929318248691,-0.0074496260616120505,-0.0022771182297541917,-0.0005069304283600481,-0.0008765610000694188,-0.0005611908397303973,0.001941371658323586,0.0004931656548982661,-0.0004927208960450643,-0.0007393503817058442,-0.001035191813433592
66,0.02644057756003389,-0.0051013486642137945,-0.005464564518057753,-0.0022472321387275404,-0.0008178293952176934,-0.00019747598552975867,-0.00023456317304722498,0.0022446813852674014,-3.699255065547386e-05,-0.00033186671851261556,-4.817014788910106e-05,-0.0005636339017623808
67,0.03115630075134885,-0.005436868021603431,-0.00929105916819638,-0.0008421054330250024,-0.00020930538324275105,-0.0007151301324220537,-0.00011328901870792705,0.0021145523120326684,0.0005388733892843618,-0.0004996158727974126,-0.0003447891418802343,-0.00013387885911076919
68,0.0281043995659129,-0.005745618771865812,-0.005381033459238722,-0.0016429889390625104,-0.0013882666096060084,-0.0005908728347830599,-0.0012299935190608225,0.002778375590269938,0.0006172320034339337,-0.00021199451334705908,-0.00012909821933708844,-0.0004779281990338031
69,0.022722592449546577,-0.00435223302295179,-0.003001542079503596,-0.0016526872927263988,-0.0009753562826681298,-0.0005640346342359303,-0.0006108670566552378,0.001425309773130228,0.0004826620834595426,2.7234867396616807e-05,-0.0004289622761150115,-0.0007615384627995788
70,0.024932066338095405,-0.005439658030124591,-0.0041175272899702,-0.001473194632749078,-0.0014706356162492603,-0.0009224706359534678,-0.0006012632775286753,0.0022674384985738563,0.0005593376504127492,5.2129746203737854e-05,-0.00023022256979280694,-0.0007607318224279146
71,0.024225696849288866,-0.004181533851149638,-0.0035104604519146897,-0.0019232146577378671,-0.001692558935466492,-0.0010312620694904722,-0.000703275732272493,0.002214819535935637,0.0007693927963956074,-0.00027443539367335375,-0.0001838152076302187,-0.0008043176059500858
72,0.027338010720565638,-0.004086691759049471,-0.006208214406806267,-0.0028319408614304866,-0.0005149915825090422,-0.0004983602705926418,-0.0005995234089254955,0.0025221895947155023,0.000516763033295791,-0.00046605844182560794,-0.0005821385658909671,-0.0005153725638978073
73,0.025335737689093495,-0.005903672578112009,-0.006140796766548946,-0.0013535057172568618,0.0006233255533015098,-9.089033578527527e-05,-0.0012837175554944848,0.0010290542000453015,0.0006435940965877311,0.0004601820465990444,-0.0006179212451469558,-0.0005938145401628776
74,0.026846216025821466,-0.0047115158638549905,-0.004881636746696852,-0.001376710548408954,-0.0006824861717547062,-0.0004395982120443227,-0.0009132152438279515,0.0019993679342865016,0.00022421602217993647,-0.0004700640140264762,-0.000316657377278902,-0.0004556247786879461
75,0.03260200904477302,-0.0013028663629108426,-0.0073474321438614975,-0.0045862756547867785,-0.001390323290342876,-0.0006001872494428319,-0.00039955692557051137,0.0031556561039483714,0.0006734895052280463,-0.0006454683173705575,-0.0007827111103599286,-0.0008827133625947416
76,0.029173937302184625,-0.003398776097344767,-0.007111672963693118,-0.0033024994136496124,-0.000949627730160641,-0.0005726772258896311,7.508971511217023e-06,0.0028758176093177114,0.0003283245065156613,-0.00017844081185215007,-0.00040759264115980734,-0.001297634137611621
77,0.027973586269231188,-0.0036541656700908955,-0.0060310363952036,-0.0036119002197301554,-0.0013939862602241266,-6.292854870981831e-05,-0.0001054359725742242,0.002576809212952533,0.00035660784834923016,-0.00019548979161364638,-0.0004312917566966261,-0.0008258283209971289
78,0.031491754288778866,-0.00565164945170766,-0.010530801153440985,-0.0005172037670843933,0.0007820297094685261,-0.0006696487658294135,-0.0003804467702651239,0.001987601261693239,0.000588219857573734,-0.0006250068586137783,-0.0003825601622952111,-6.69755998619793e-05
79,0.02757452428645956,-0.0042217021125809575,-0.005165428250585721,-0.0023871432535776194,-0.0011143354428330477,0.00044295694407664075,-6.225234009022914e-05,0.001731523327860511,-0.00012232253005092686,-0.00024986181515587844,-0.00039260945207179133,-0.00037691692300520393
80,0.02384588917195132,-0.0047496584543510415,-0.0037122611101629097,-0.002025459781300242,-0.0013320474178227831,-0.00016852632346735306,-0.000268235563229306,0.001438461126727666,-1.654349537782109e-05,-5.7187148407944963e-05,4.614832157517252e-05,-0.0002927969447354111
81,0.022727230044795634,-0.004178445923327393,-0.0039008884123775314,-0.0031483652936408276,-0.0006869870480436639,0.0001434210958306882,-8.356486897510901e-05,0.001563990610880567,-0.00018545981615110778,-0.0002845857817669434,-6.220899649934564e-05,-0.0002460037534564237
82,0.02248965345436863,-0.003392851721699711,-0.0032179059048011655,-0.0032625908075994982,-0.0011592568857820358,8.576198220230128e-05,8.332179052278991e-05,0.0007771219853638382,-0.0002091152522083974,0.0001315831406648456,6.860507470039582e-05,-0.00011832494844800045
83,0.022636535951074593,-0.00528394327470214,-0.003654502045736839,-0.002073413403837711,-0.0007825013944634582,0.00033564927447599536,-0.00025342929385238915,0.0011369553210985254,-0.00027968539991557435,-0.00017137894747781382,0.00039050745501513707,2.044483260937792e-05
84,0.025675683509772295,-0.0044668822052227565,-0.004920140362964681,-0.002610476458527514,-0.0010874230289561466,0.0003019224603032289,-1.9203175208336953e-05,0.0017124684363055748,-0.00029409371124575586,-0.000332373773839218,-0.00010280220512122484,-0.0004546641682634805
85,0.024097965101033122,-0.004367146423877743,-0.003923079697106546,-0.0024893910647018954,-0.0008134013680177587,0.0005417998124399144,-0.00039037366800996804,0.0008827653704156707,-0.0001774716517844431,-0.00018050856467196748,4.754886830922327e-05,-8.610057881729583e-05
86,0.025661489599397933,-0.0045317089935171095,-0.005745672643474339,-0.0027092305753955007,-8.510589129033797e-05,0.000581384708631833,-0.0005026551059354766,0.001075256742965642,-5.361319634678594e-05,-0.00025143659256723493,-0.00028560030451198226,-9.265552397507734e-06
87,0.028032203328474094,-0.0024597008145158094,-0.006037303031031346,-0.004273561403677752,-0.0013675247157734546,0.0002784004887203097,6.024194711411138e-06,0.001738759122864506,0.00047985629327500776,-0.00018538669144908498,-0.0002278950552931484,-0.0005058921779168179
88,0.024763210856413108,-0.0041434851004497055,-0.005388444379810493,-0.0023704494369528512,-0.0001527958893530424,-0.00027322927807803407,-0.0006295909878028354,0.0015050343903292155,0.0003681878022713445,-0.0005966465642106329,0.00029258581210095136,7.818056011182897e-05
89,0.03713862010372618,-0.005990602244908978,-0.014677539022510996,-0.00014400675435589347,0.002292362749275042,-0.000587279549290601,-0.000982089433778338,0.00278402733878307,0.0006521765845627793,-0.001536954939991251,-0.0002753868457792615,0.00021456175228749458
90,0.02613017670079181,-0.0030997723844088314,-0.005497259658286101,-0.00317741464689682,-0.0004529180217905583,7.101454564348154e-05,-0.000385510397466669,0.0013241487034074313,0.00019365558942623887,-0.00025816749373329335,0.00028542972435489445,-0.00036870648376954705
91,0.025385197376240645,-0.0031997601323233054,-0.006022026316528619,-0.0040885346148768955,-0.0001043387383184142,0.0010930919891596028,0.0004388173387347194,0.0007567906166603964,-0.00019453588191407125,-0.0003549678577697631,-0.0004289479616158526,-0.00014510031210176552
92,0.02580663301131122,-0.0035931264116078622,-0.005541992453016474,-0.003450429327222903,-0.000413769406168358,0.000372965538500733,-7.355055136886941e-05,0.0013753754585329615,3.449932558444232e-05,-0.0003278289499440996,-0.00024130977972246033,-0.0001457098276881072
93,0.025226150492641826,-0.003890998959737058,-0.005366431021803447,-0.002628333114779273,-0.0005327308721686898,0.00017139599147640062,-0.00031512840258818975,0.0009306301300159178,0.00020540054011837242,-0.00016773821474526035,0.00027189944751668336,-4.185321391298087e-05
94,0.04101108449689235,0.0010188622657654224,-0.011292138324981722,-0.006782600178364143,-0.002152653533550212,-0.0010428623344659292,-0.0007328119532497483,0.003838652869625746,0.0025591985136430083,-0.00023347754248214653,-0.001144126204753794,-0.0007254478189527936
95,0.029568622944535848,-0.004595926583310546,-0.006547600253140793,-0.003045534671630148,-0.0009626583710186081,0.0006935229423645091,-0.00032964405869645224,0.001815533500445938,-2.776984902381468e-05,-0.00029423145305651624,-0.0003493163959793898,-0.00013737460603010907
96,0.02401549418349706,-0.003509630066538198,-0.004008722714897616,-0.0033237158174173258,-0.001476746138963717,3.2411753402392575e-05,0.0003351923460920356,0.001235908365749613,-9.969197867390505e-05,-0.00021939502763876253,7.982831730938146e-05,8.12511652542462e-05
97,0.028328586928253553,-0.005141865766713018,-0.005432812428073849,-0.0025477606868370174,-0.0010655080874057358,-4.1730129310982456e-05,-0.0010252656472359112,0.0024420082593137205,0.0002972787594843108,-0.0005098756841580563,-0.0003306875802938637,-0.00014131730712540114
98,0.02414642851618152,-0.00499760741716287,-0.004021435934927495,-0.0021329196299872642,-0.0008076146029717905,-5.027274559730192e-05,-0.0003927694526348287,0.0015714071327923376,-0.0001777107973297772,-0.0003108627154226842,5.3391399013376015e-05,-0.00018427265345364354
99,0.02701387728071664,-0.004142079993714713,-0.00591389112845502,-0.0021168626504394317,-0.00085540704746636,-0.0009704582229552825,-0.0006754363636040905,0.0021532271775435183,0.0006914030290023081,-0.00017722837086869,-0.00022151218165116768,-0.0003823349209802835
100,0.033890109454666584,-0.005382450303033721,-0.011514039158845878,-0.0009887306882021892,0.0008394685672012003,-0.0005420863228712038,-0.0006615125434299253,0.0023808966985588383,0.000838487919723439,-0.0005500293896375984,-0.0004934869471167864,-0.0007088987152771775
101,0.026374759647194657,-0.005658005953513042,-0.00483361245937633,-0.0012916277045706144,-0.0008856822996550971,-0.0006950405400981709,-0.001091546351992274,0.0021958871430722126,0.0005519162825927761,-0.00021675513647759648,-0.00044089021902124655,-0.00013789263010989094
102,0.025321226335063857,-0.00447908857072431,-0.004885466025243394,-0.0023207404837853342,-0.0009084707847394699,-0.0006107259644416807,-0.0003536343787946923,0.0019055186604473007,0.00037959547598420153,-9.12952716318257e-05,-0.00032512202467639283,-0.0003588334202304675
103,0.024333032526299585,-0.004280521328690459,-0.003675049626630798,-0.0028223670149203385,-0.001462939683776388,-0.00021041961884580267,-0.000275898146881235,0.0018809235695793289,0.0003735926482425458,-0.00014035663326958768,-0.00038566615804690516,-0.00038099934651021226
104,0.02340821608639052,-0.004511527792288526,-0.004269181288860185,-0.002235814805640718,-0.0006253699570652822,-0.00012845807029374922,-0.0003019805491438998,0.001512218488776615,0.00021333131630031003,-0.0003186745923885822,-1.5475815580821174e-05,-0.00030217342323396473
105,0.024855509732740616,-0.005446664842916208,-0.0037736211413207954,-0.002498936225666022,-0.001219138461717354,0.000627505178974402,-0.0007910600536522455,0.0016107651946542195,-0.00014626758507658207,-0.00013759834144637387,4.126428441882838e-05,-0.0002560105757675712
106,0.025703637453450393,-0.005331156291786227,-0.004002932553450399,-0.001844017841360581,-0.0017409403589825026,5.790935426904431e-05,-0.0006758249279132735,0.0015727836374545448,-2.4843568877186743e-06,0.00010240683114807961,0.00018324506004131235,-0.0005565976969781909
107,0.023601317023421508,-0.0037310050502983383,-0.0043312613199655734,-0.003268213147315196,-0.0003428490922321706,0.0005757701496459263,-0.00039677497535506485,0.0008077661452771669,0.00025043196943053944,-9.118140250740786e-05,-0.0003603615794212754,-0.00043189152454644773
108,0.02345120503851061,-0.004097690567316922,-0.004524629692866096,-0.0026947756016133663,-0.00033912061775907446,0.00016133048228305223,-0.00022439893437340043,0.0008301412897829843,0.0001069768312532359,4.984591674818117e-05,-0.00039018508474097306,-0.0003687937751756292
