,cqcc_0,cqcc_1,cqcc_2,cqcc_3,cqcc_4,cqcc_5,cqcc_6,cqcc_7,cqcc_8,cqcc_9,cqcc_10,cqcc_11,cqcc_12,cqcc_13,cqcc_14,cqcc_15,cqcc_16,cqcc_17,cqcc_18,cqcc_19,cqcc_20,cqcc_21,cqcc_22,cqcc_23
14,-1175.232759800275,12.998588245467042,8.536774081555809,16.370569008726292,18.420863960223635,-4.645403171634464,-0.29653905419885235,9.234276349776533,-3.7642050391364337,-12.350291227730404,-9.120874427795949,11.674944719998653,-12.07962916220621,5.2514178593160405,3.9215533269132723,-5.467394014608279,16.028067784741687,4.335368458922327,22.10364009250595,14.226442188219554,5.75403870534978,11.467924314717461,-0.11483254086806924,-0.8765222878668725
15,-1139.9996396082468,2.80987418536977,2.3519750656191007,5.400041278382953,3.8060824166899745,-8.247193021834649,3.8763842167232014,-0.46185096992605223,-0.5192259382333116,-6.670366528329835,4.940883543375467,6.397831049335235,3.201339511092694,1.3781337208112308,17.948225895966928,-4.680448005691785,3.9774534476510675,7.693259873079593,-13.88608485644584,0.42497980260326035,-12.419506071847199,-14.223006048650566,15.643123366703275,14.361433978885273
16,-1158.667733412695,7.253828123785421,16.492757568628527,-5.095765427039561,-0.19652314161748563,9.172308930810058,-13.35771133089072,-7.929465296125089,1.9809542580459838,-0.8680359043661582,-14.561556673312397,4.027306273503508,9.763589521458387,-15.649632015749026,-15.36899915967719,10.296570780296692,-1.664909803027376,-3.654285612966376,-4.155189340244366,-3.2051014028722165,7.7866830119119355,-5.951340052487681,-0.9004012164850379,11.052083617962579
17,-1122.5117312653829,15.460644654594692,10.493171526894425,19.18272338557167,23.324389647708866,2.696896703862825,12.216903656927819,14.43632608412262,13.333628571407614,10.408121201372982,3.7301262753995266,-0.21162165281000517,0.3038525685341661,-0.48677188624178086,15.254882533014587,12.744043040868315,6.628577425455893,9.953055651988294,3.6434509578727923,-20.341451558076642,-9.823786518402098,-0.5972280665014389,-3.5568962838046514,3.5674393256509283
18,-1080.799321386393,0.9508673427005921,-8.640953933483763,-0.191364108756658,16.44561698424667,8.777687290122255,3.0377322003965324,2.886770345323267,-3.0722599922967637,-11.857499639716293,7.573258174725293,1.8790489284611487,-2.9395522855605405,3.984351886799476,-2.6728553694468453,20.95568392035793,22.546899150050667,-5.494495457960658,-0.5114766060691396,-1.351731900100975,8.467974931283019,11.572970791211159,-5.064593690042558,5.050978497654423
19,-2287.3602314471677,3.0049693553226886,-16.282151984445527,1.1526669654969737,-14.146450182087154,-3.275759115152121,-12.436059303746086,-0.45349023015326956,-4.74936140261293,3.2668362804270767,-2.51629856345181,8.413727047475728,-5.145267163369413,7.888836129806484,-3.2002734643250386,1.0791703392754843,5.159109148084416,0.4179895244282448,2.9437638576394116,2.170125011821537,-4.418445502989058,6.784940500753728,2.118899566691241,7.307784751416209
20,-904.9516273223882,18.596202748730544,25.263340680499635,4.071299665677452,0.8200276445864623,4.077746987792611,2.379977396922441,-3.9391009397585237,7.332605808511391,3.470785837613368,9.672116761796646,11.91020029965609,0.8473390380437442,7.453367206739831,1.7070116501382102,6.252755924687727,6.382569463375542,5.31229098394296,0.02545325768638001,4.866561376740613,-2.523070158826759,-1.230977710029407,-2.5873559966079456,-6.443554628649649
21,-1551.1320306293544,-11.511102602695459,19.253044587005796,-4.670407558699605,10.773684812916459,6.0649853789850345,3.4786712940443527,-9.485263013089444,-9.747104224888306,11.137055525526263,-11.19154175680926,9.479867698588135,-2.2226370470527153,7.931260836041504,-9.515658383651148,-3.8049365409817537,6.913127817008734,-8.1228254432458,4.631579346844183,-6.239565303315569,13.436843922188237,-12.344744777346413,9.898203741755664,-9.884579297462544
22,-863.3728332613944,-18.223663201294045,-8.448676242405819,-7.6644877078250016,-5.634995506225416,-12.117751190685166,-16.62073951545814,-7.846278005543732,-5.669468148531841,1.172960266710672,1.048980463845758,-5.277207569193935,-5.05709289832896,-3.7034683263077333,3.727956558778367,7.008018697414216,5.107708579568051,0.7362992235451771,-4.289682214016127,0.7127052463385335,7.078864909964093,8.596811469364667,3.0328154198169504,-0.5634858490849339
23,-1209.478932727442,25.922315159627285,27.071045046847903,30.630197732064698,16.452770195140552,14.697624984522601,9.409014415737174,10.479482273005525,0.743490400591832,10.461453304686628,10.357320816627707,5.42188521697794,4.659730512515574,1.2418534441090927,-3.9124888520064727,-5.376851307736904,-5.631227169036521,7.676114853844264,4.501508479292854,-4.778773547925687,3.412049643904839,-0.4977517231629667,-4.579113021635713,-3.6372355985098124
24,-857.8155559897311,12.435913377583233,0.8942270493209244,1.7099200229766622,14.86668803147485,19.001771772664576,5.7697131133581445,-3.931698681573315,-4.265898550034897,0.024810552921687004,7.740332098745368,1.2139739183630258,-9.192876543468715,-2.7389703913592314,-5.256285840318981,-6.31586711019278,0.5802653661328683,0.6175691131470086,-2.483338169398909,2.8081079792784327,-0.1290638250784806,0.7771816890025478,1.1822714934772736,-2.5963242893438125
25,-1150.2423318417548,6.924308415635835,-10.00555266911895,-6.676403029444181,3.4222482959694758,7.187464228132821,-1.566269590452197,7.907185377569768,14.507999569682315,-5.764125199854208,-2.96902618381099,-3.2340956926967626,0.2331067119810951,-3.488151973652886,3.815144957857668,4.457577287199682,-3.0315792307500193,-0.11706894065399481,-9.507852100137095,4.005838292035627,4.745494701797491,-2.135004878682503,-5.453586829305336,-4.839555523671579
26,-855.4280458647984,-4.445135851559587,-0.9651060174656971,-1.8403845901196036,2.4737786445215995,-0.05373262160456081,-3.766224986159384,0.7405368395264014,-1.6550365023765115,6.118202464885649,-1.5443993480643048,2.7747999822529286,0.4734499108229745,1.323173930926703,1.813236219088597,-1.3605579235063698,-1.0591021538599679,0.9492844537167313,3.0680176451980903,1.9517534418451463,-4.497433734656846,0.775426771632334,-3.311880147576385,4.594874164811763
27,-1105.9731401355473,16.91991456969887,10.734220094254256,2.9049247577238484,-2.9515153182163316,-11.049920654469652,5.746110227828544,1.294248431870996,14.053511463701907,-1.645404228197053,-8.428255406842755,0.495051871721635,0.18926579658924425,1.438263676656706,3.3928867204399955,9.727252646768179,1.348793744599474,4.275501059212485,5.6087434320407645,-2.142329956992196,5.352458795003611,3.4024584751571214,7.399093921210331,4.981320213416837
28,-1023.8740255700062,2.1709168597094957,8.449531766232107,-1.785885026824873,-1.7796653927403614,-2.5909455650596698,5.125252634196049,-6.5305558491534965,-4.687199567531994,-0.547177664860858,1.917433283836088,8.518475266737825,16.666123124510314,2.3110709807361083,1.5409814610966686,2.6469288792075383,0.26122054081319024,0.9067177973512139,0.6362503434169327,1.617765147327493,-1.8513359773272213,-2.925944889080535,0.3318809422223455,-0.9726138197893704
29,-1092.4400813566751,20.353088186580756,2.8624890515936303,2.1268854368698062,4.248690010191112,-0.5147360913698363,-0.3295887276573939,9.161761743092034,4.981412270842467,7.650059894110102,3.0565250307402687,-5.016051150784485,3.6046199658604205,-3.0280988900092347,-0.3062861216289789,-2.1479140495408893,-2.0826076433335765,-3.895455203749705,3.3427774696897066,-1.4868110929669913,5.089504696256854,0.909266739805136,5.859308170888914,7.18984554445717
30,-836.7225572639021,-6.39530262675072,9.620227530373604,29.314374792024186,9.235524925754959,-11.167279893168072,-8.177680624517764,4.465441944289561,9.211303227005068,10.293671975838924,-1.197755056542452,-6.765133555510925,-2.5383919466165965,3.9022968727174794,0.21424939547386318,-1.6865368595984167,0.8755961915130464,-0.03643839121291008,1.3214848727173,0.7411209024632447,-4.795533976273327,-6.065871532540519,1.4732218913223394,5.1326056761520125
31,-1171.9518840552946,4.504104712611853,4.674127013319125,0.9752731627726052,16.38575908444996,3.476534892045259,5.320585114562626,1.608500069891112,-2.7537264563633643,-2.243833559938458,1.6405457137690065,0.6480665432551665,1.8237938007847727,-4.673566668404224,1.036073435875023,-1.937828080853488,3.528575306976809,0.906931671319944,2.3885635227589397,5.176556982069917,-2.865449719576984,0.5446008558851628,-4.367424035294064,4.523366817039145
32,-848.8784770581686,-5.771317626084932,-4.716295536648698,-20.885673870662693,21.02096130287417,-9.322893960598856,2.1834044866940436,7.344862521473159,-10.085284558382538,17.29286454798834,-2.4307869983384567,-7.519755717003151,1.535714092936772,7.361816182738618,-0.6657626286462566,-3.5108171666702352,7.369397034122809,1.186429852439522,-10.223768527561978,11.524705736392113,-7.053804219676255,5.457256109439118,6.239591592883212,-11.505885263485018
33,-836.0269520249157,2.2868805835694195,3.6194463527580405,-6.734434487531451,0.9862331859309571,1.6713711520626535,-12.562665507344752,7.550361060338746,-1.2195370062805224,1.0827105472480587,1.662213427946614,7.998985967920305,4.624319946328874,-0.2959135207326461,0.9346066703013565,0.49467195195379965,-0.7719865315936671,-5.104155617559887,-7.306588041175276,-0.27149918964899733,0.9017659293967214,-4.039810735795284,-1.4095689130848337,-0.926314685775028
34,-832.2155665426129,1.731894092991549,-10.313876172783308,-3.692861964057105,5.273680396881383,3.1199350538003436,-1.768303793627923,3.3513075836906143,-1.1103376612510079,-3.7242274964183713,-1.6137652571373517,4.835173335727598,5.02213268640993,-8.340934906565945,2.1044750916424864,-3.706438226544328,8.17032106224501,-8.597225076951345,8.81003800989882,-6.209345655846046,6.279037450298278,-10.506008921281548,7.0767010944099455,-3.843906023129087
35,-911.7550698187266,14.170879983831684,9.813524800055042,-12.924815586884618,6.755511981286002,19.140904826453333,19.69590821393822,6.845516057952135,5.407998280559253,13.394611428871533,9.839337352293803,-15.14944874591222,-8.171327397051876,1.4837155500070154,-0.14292576701897333,-5.648044566562387,-10.190335106154786,5.535282261943941,-10.490965462739528,-13.371327125129252,-19.061919353920832,-8.881483597387996,3.2975884866192424,-4.317159422044201
36,-2537.366834023494,24.723971484226553,-15.387394844901637,-2.794139247620425,-2.01283835505343,12.328176622542415,30.73138596169325,26.69270563325626,9.014660398637359,-11.986455463941475,-32.21278461077008,-3.5627377299069747,-23.340468448214168,-10.760873442582861,10.626335210851732,12.998578597153353,2.5303434225416424,-2.253936237388489,-9.131305448516715,5.16047490374605,-12.752698458600705,6.971570544074006,18.926144640178077,7.648377954031016
37,-2747.18908627199,-8.486639603390072,-4.1821144204820575,0.5230310137126538,7.040720651935264,1.374821782165468,4.003704251452421,10.669708947439492,1.315308018887293,-16.980129596781538,6.564429630481636,-10.325331082766683,11.309379849941127,11.606286448168753,14.312418958149944,9.906202906953546,-1.3467137110333565,1.8085165532058156,11.523838592301828,2.3964954373104166,10.05021499105977,-8.443459649188398,-4.149685017084941,-8.410403519009385
38,-3883.7790559660293,-2.3290605835717137,18.033048688234665,18.041534304692053,-4.035519631600061,18.379294049129765,-17.065615002108288,-21.54310305270924,5.180141403508652,9.022520759365825,8.041158874607769,-6.320561584952204,1.9620347615644407,-25.117575032741623,-1.377361224217952,3.941508715228023,-2.221442234266129,16.066970365762884,8.56592573330269,-6.328975678481045,-8.701233201329988,-6.1091446094121284,-10.146519809778768,13.072912498553576
39,-1635.7437494198016,-8.337814402285836,11.481961897785478,-5.390344755480759,4.534902896155045,4.514590397964606,-9.735680516416032,5.106634976945178,0.928452578569243,10.220763439653968,-1.1963608966056976,-8.767914195062584,7.5415228219066615,0.9817835634067522,5.773573356809932,3.0593449772700634,-4.294382169228739,-5.490187037296183,7.820331122004931,1.184855250064668,0.34945488239368977,-2.6378767267593526,0.4489584639029168,1.658827488565016
40,-1019.1645086493945,-4.009643534695616,10.86200583776211,-8.474093497976455,5.154190060704546,-2.8799110302919746,1.1944051102207776,-4.507753452439437,-2.0918596009432617,-5.347368555830271,-1.565816302649623,-0.7206436762389351,-13.565679592793924,5.991977870171636,1.40329982295498,-3.7802589983096078,-2.3746240852641813,3.8005559721549567,5.212567178188296,-2.274077124319442,-6.689760694577556,9.218693228349066,5.240489379765097,4.3673835350468435
41,-3253.5204747042553,8.458665305639386,-22.325443241107738,-3.430704499966358,8.498578947626013,-7.74420054349738,23.845621802957126,10.127827665321824,-6.561294126110149,-8.895176161208061,5.513121645205432,0.00928820893751253,7.725974023628647,10.618635157096072,-6.392395705160412,-5.766139299648206,-10.40569496888265,4.9601896674721155,16.830271421371123,-0.9604960819305643,-10.90673472026529,-1.6137999364337092,0.6971391507811687,0.0027754078079404504
42,-969.2718875855148,-3.9528273280447412,17.012230782631534,9.766568667686611,-4.501205378989916,-9.170623593157133,-6.204676122520278,-7.448357006825666,9.757830443232113,-7.311216448824973,-6.012964419799903,-0.40904838036681895,4.37097167169448,7.415692169397862,6.525511805584582,-6.7018823730721,-0.0007123061294832616,6.368976424602626,5.329185172228066,10.97414454325789,-6.2043624965748005,0.007960126617801511,0.8161718970665056,5.246008521035154
43,-888.544203016771,-16.03553052736755,16.924013746044746,-9.50586386008572,14.498056918163652,-3.8524756172178485,2.1516086623775013,11.17450456858128,-4.0512824081252425,1.7631219664380875,-2.719300212839891,7.927679659127426,-2.1550301591910213,-0.9454658664873011,-2.204496761091804,-3.2380189593327535,0.6935297241802911,0.6562377407287485,-4.933703629984893,11.311139584082294,-1.449707788809915,-2.069671166145934,-0.5174184457347999,-1.1528550248749803
44,-802.707814506199,10.636214899749495,11.188539328038088,3.3639734156987817,13.037593587759599,9.427180120939077,-5.601131825615726,2.0124906618660545,-0.9180810782355425,4.9411704619451084,5.665101025809423,-4.915348602749767,-0.9429537973376222,1.0970716563388125,-1.600996003337812,0.28594812936124436,-3.4912556188502744,-6.063926575181495,0.6491580586799452,-2.7008442881718246,-1.3046052827297472,1.0110472305420481,-0.21561085351087317,-1.9181993558424058
45,-1266.5429457923271,-6.76822369834601,7.781204047838206,-9.287032455772977,-8.644229807765228,1.90648362339239,2.841698410035068,5.6019660598772285,-3.7554830181183374,5.959560023405974,-3.3890561113802495,7.975007525703789,-0.02509235670384093,8.070114136999,8.636910069247122,-7.49622483419422,-7.48053735433143,-1.5570115448712143,-2.0526670075579374,2.507306873338093,0.020059798452167772,-0.8815627514941055,1.3573393174181536,0.45675341331065195
46,-1041.6477121172259,2.459028324452898,5.448308842564847,13.504634519530091,4.054148440647085,-1.9347247429220717,-1.1066551851258442,-6.870224961021551,2.8183637666392087,0.9221552572231585,-8.243121338250022,6.6245790348746265,4.518644545616376,2.184378275922652,2.242697789091634,-5.616874019653036,-2.7900998258165006,-1.3311235549960108,-6.738221174544186,-1.7206044696562255,1.0204360839715958,-3.736186345340792,3.7060091653806233,0.13770185540204502
47,-1047.7821245880934,14.861034388842235,-3.0937481304309,7.42397889869395,8.589097937350083,-7.123298774859183,-10.08523577668365,-13.769325040205937,-1.360874964751368,8.117982868544496,-0.2593767495775718,-10.938206967745808,-4.7810395140391915,-18.233819326499273,-9.095657771886502,-6.122013676421229,-0.37700647501839185,5.365833352032335,8.986515123843995,-4.416355357472364,-11.382513847366775,1.9364284844167092,7.426683245782671,13.035116768265093
48,-1049.0023149449937,2.1773936878804854,5.953411880575067,4.065907668896568,10.72290676800644,-1.232465264960878,-1.1815645964356916,8.337937802743077,9.561507025748504,-0.7490372259203011,0.5950841112828308,11.583977764750259,-5.72580753329911,4.368574245931998,6.155037928434333,-3.0249541232430226,6.144356937785498,-5.856475030066641,13.49854794753351,-2.5263392976802304,3.336269400529337,-10.214084599150837,3.883937182021754,-1.0672240826377166
49,-1108.329117824684,-9.784410290886289,14.942019003460704,-14.228334439698719,22.261557935521047,-17.00852108583321,9.868902645548381,3.730057286193654,8.932911326383746,-6.6921679079334,1.7905930947677917,-0.7401543003996243,1.5316984844542345,-2.399888801369459,-1.0499832674907152,1.1124490253924637,-0.3318571769213853,3.2113985290242786,-4.459339038408769,5.604358106761656,-8.017707444035755,2.6861266886226396,-8.711490360386199,4.575726723446186
50,-1312.0077690336204,-3.7965369690983004,-7.244132835929512,-6.886991344131183,-4.9369733431304,-9.13168418496784,5.826600000029557,7.970638037961054,4.246396484561261,-4.144379334009903,-2.389662497908959,1.0209173486609957,0.43132287300673205,4.632996676166737,-2.7671396523742207,-2.7001352687354077,-0.30084511062039,0.4555997892568048,0.48885572434651536,2.86497025264069,1.9841328495611839,2.662515321556893,1.2113608271309442,1.9241033920647308
51,-929.4955755400559,0.32375708787271545,-0.059020779376185856,-8.432318759516162,4.952435787746889,10.408128680184555,4.524452562365505,0.6759078975938272,-1.6017874917528412,-2.1843636199044023,-3.1306476697662515,-3.5515079690219498,0.9694301984914604,2.2267202852748293,-0.07827499934927122,2.2660799390326805,-3.6743645270372944,1.619742702850394,4.527983623968104,2.8433654159154935,6.454987712493679,1.1753043965802166,-1.7822319837286922,1.0310578920426088
52,-1336.5632818403433,-3.276287260350523,2.574352183472063,2.7141270145252294,1.8328979208041327,-4.009760085111375,-0.9620100704672221,-2.134605476949125,-8.009363847164927,-5.828207735956629,-2.7448617439825345,-2.2564169883053955,0.963541165374052,3.263598950387914,-3.5295526097220344,-2.488875869419014,-1.1574938373729742,-0.452816168538567,1.7899127817309393,4.107182513637557,-2.4658264580140554,0.7406867319229377,-0.8388602837768422,3.075313635622722
53,-918.9102354443582,7.225872106236701,1.4727670911010686,6.2637918954707175,1.7981699535717093,3.2852024401205515,2.374691016309342,7.1789318462646765,-4.167902991661874,2.8239605145566946,4.156650499539229,-4.142952147974227,1.179523418021667,0.6208313411988724,-7.9198223663967795,-3.669334622457679,3.5393397273817224,-3.079289916738856,1.625832888134479,2.638343138507047,0.7969438910560179,1.9468130121172338,0.10878290286331309,-0.498318044970565
54,-895.9485279712511,7.696649259033985,5.51830932672048,10.562752308386488,0.34399288286079327,-1.3666862112125369,-1.6977790193404174,5.361664119911258,-0.33786861253842065,-3.0842056765376578,2.476962641341754,-3.459402744496896,0.19594860702028358,3.4827356156598768,-0.8161154309544119,-1.2609690391710133,-2.3720951583306733,-1.2987198134569498,-0.4133175558317407,-0.8988351837783781,3.272600404217269,0.4259982345706912,-0.9963479891095267,5.480810893013771
55,-983.3452638437639,6.600842387455738,0.8692712617722514,-4.938952300227853,-3.979969193038094,-6.006885921743287,-8.057841234321486,-8.465291581167344,4.975874719691664,1.048069335745575,-3.343133543545788,-2.3698563436582627,3.4185615371738947,0.5110487030417096,-0.5234482339136134,0.7666122870856121,1.4083386831081368,3.301599153364595,0.4042363837548635,-1.3066524312578736,1.2797685485603305,1.2470342039128692,0.656217075370814,-2.2450785526022314
56,-1247.4898198297972,-17.54414441611063,6.8648726142127385,0.3949599573563074,-5.421395719034934,-3.20639776810415,-0.28154508266437445,-2.577298794338461,1.2391273686283735,4.004926526313066,-5.004797551681681,6.273648012963215,0.6090950845257188,4.490209264492835,-2.9312051154449352,5.110113089227199,-4.565198147421578,-2.8513510275581986,4.731371957821916,-0.24596823141112004,4.086633684229367,-3.8855814667829454,-1.5918826563489996,3.8052265395152465
57,-945.1877944905215,-2.7369326489451593,2.175077442879066,6.081329896714469,-3.8712872151246165,-0.11727824305038476,8.763703864307315,5.525669305203895,-5.997232483914528,3.1760622835987835,9.763941211692373,-2.5600277167582117,13.230325073099921,3.437976194551634,2.1215997435472462,-7.005199233345847,-2.513425743119213,-2.1625323450383416,1.361214737463411,2.5734361238011436,0.6526234389160964,2.4740394073867558,-5.979542082576826,7.7180174204685565
58,-1420.2219222967494,-0.7570902651013263,8.878079907131584,3.353791783507242,7.487000142391033,0.39733873849115287,7.7242834158022795,-1.5322646171225416,1.28362220908711,3.461979256804526,12.37694119760837,0.4596376996695138,-0.3922532331904791,5.794423773666177,2.4850493940143545,-3.042110628980376,5.284517272636411,-4.478990079575502,5.036782934611818,1.464844015508029,-2.209562131469129,5.274533569522038,3.4798049802397335,-7.147507214581323
59,-967.9069465791537,1.7492360693158842,6.47061334847483,-0.08713236658122978,-0.18557655468434298,-8.94664493037969,-5.572624402818146,0.4376289650604783,2.657537996810346,-6.253640819622304,-0.8762945585258348,-3.790327173946718,9.246600841192006,0.18664539324161725,1.159888663718939,2.964001806829745,-0.902541455916196,1.636811516702568,-0.7032078592523084,8.12414192484509,0.3866241301619262,2.2471306613045026,-0.21154547334379747,1.6899386875633904
60,-1488.3266037836406,5.207421236848102,0.15995386236132725,4.785118030005011,1.8495530961704896,3.876498595836988,-1.1610710000800586,-1.0040424639637402,-3.965010052295275,-0.3635516963666135,0.45540231013585203,0.8737426443851157,1.162870206787397,5.2451722578388456,-4.073344228084799,-1.4437683519261126,-3.7975426647719046,1.5619387578014416,0.8956162089048527,-0.8600998923397098,1.3535592510091987,6.628412626930064,4.994697962971378,-3.4173684393869106
61,-1048.5277137734852,-5.446675523178265,5.494137297240652,3.6057944855029347,6.365137049171415,-1.4643936450959554,-3.7626733351164012,-5.368622871636223,2.2081687596558304,-3.539262134580813,-2.567021267973808,2.2790575718786097,-6.308693955373541,-7.357838562503633,-3.0684033247581834,9.336996006138943,5.716420467827698,3.144938778908253,-2.8423406912666995,0.9630005856287137,-1.7774416225707574,-2.3826247977521717,9.689625535327615,2.9225965233517606
62,-1252.1652730754108,-2.3586640018806144,-1.4395063919700124,-3.3085082044093466,3.7330393865897116,-8.975440651837468,4.114599046027426,14.365868909681714,-0.526553239579241,3.6526222840747815,4.281543370846162,-4.736963618712403,7.340299825187696,1.414294384296571,2.279346855668988,-1.0058362620668044,2.8484822433347605,0.2964114329835588,-4.938832839581381,0.9484333814682583,0.778473490445385,4.236891929645059,-1.6260839436493766,4.526633112496635
63,-1016.7321626682836,-3.2875112880288984,-1.230855428606221,-3.3305190729528906,5.7560422246684615,6.01919150974333,-2.7639329504189813,-0.9923679992134429,-1.3579899966270574,1.722249266829152,5.496517819344672,-1.4742525916809315,1.8987384445813662,-4.785896631626776,-3.1220247381283435,-2.446619886990345,7.131312758609753,-1.691739757311276,-0.8229066495838165,2.000389018788586,0.004829562418074854,4.682308560635074,-1.5681670081143153,-3.7489759100113074
