,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
0,0.09446492,-14.58108,28.981085,0.044474605,-0.022920175,0.044607934,31.160284,6.510605,-12.275811,-12.842678,24.250916,0.0,0.0,-0.557169,-4.3901405,36.404003,852.47217,1453.8009,23.29049,1946.142,1072.2098,-0.7758687,3108.0188,1445.3691,-13.472899
1,0.1623147,-15.172478,30.534117,0.115448184,-0.008191968,0.031158017,34.42419,1.8259006,-4.094059,-9.1338625,36.040203,0.0,0.0,-0.042073924,18.014925,43.569912,715.8076,1411.6631,-11.2667265,1622.7147,1031.3357,-17.407078,2801.034,759.86035,-36.172977
2,0.07084475,-16.927702,25.506556,0.098589085,-0.02654843,0.026067266,28.097235,6.2975526,13.454849,-14.803154,20.079079,0.0,0.0,-1.9422816,-10.632326,4.3087025,951.4914,1199.027,-0.064193405,2283.5293,718.24335,0.7169318,2700.7966,2248.4482,4.694613
3,0.07649044,-16.639582,27.750687,0.093347095,-0.02359848,0.030413354,33.159435,5.0804834,0.06513723,-9.670986,38.03142,0.0,0.0,8.049133,8.636136,28.66478,852.2692,1382.3507,-1.0009564,1890.4943,1178.8549,-15.425545,2797.286,1133.2794,-21.0296
4,0.3068616,-8.324787,13.849982,0.12395749,-0.040804952,0.031268563,12.47773,-14.908161,3.857186,-32.87807,37.272785,0.0,0.0,3.1892664,7.8766284,14.514918,703.37354,1712.6581,-5.616637,1727.337,682.60156,-7.935866,2656.6335,1712.6674,0.8416564
5,0.15431194,-2.1921473,18.344023,0.10980308,-0.0018497981,0.03540032,28.079538,-24.641832,-13.621804,-16.78321,38.21464,0.0,0.0,-6.5591216,-5.088639,14.899793,656.4529,1320.127,9.283238,1570.8177,981.0554,9.300415,2720.5364,1391.0848,-12.346332
6,0.1440616,-4.8792844,14.096454,0.119068764,-0.008423175,0.009688938,26.966036,-16.602133,-15.840622,-10.087547,0.0,0.0,0.0,0.0,0.0,0.0,906.13965,1531.2393,-201.0,1774.0043,1391.2769,-132.7732,3012.8953,896.9148,-137.02237
7,0.30057344,-10.993614,27.287048,0.1722581,-0.02134222,0.05963924,31.984915,-26.933882,-18.798925,-49.1376,37.167225,0.0,5.2203407,4.4516077,-11.647662,19.06714,435.77963,1571.0293,6.8699245,1460.8662,984.87933,2.9826982,2906.0352,558.89874,-12.197216
8,0.04728731,-20.011835,35.332783,0.09809032,-0.018234072,0.005071924,35.31958,10.793446,-1.7761507,-5.152001,0.0,0.0,0.0,0.0,0.0,0.0,973.4363,1249.9796,-201.0,2126.5173,1517.067,-201.0,2936.716,979.81055,-201.0
9,0.2506182,-9.396012,19.53398,0.14223279,-0.014373187,0.03749151,15.393252,-2.110872,-1.7505903,-10.419877,35.605,0.0,0.0,2.4091818,-15.001277,0.41217804,318.1969,1275.4786,0.0,1347.4664,799.3382,0.24781291,2413.4197,682.3418,7.08538
10,0.37386283,-11.030521,22.510912,0.17646094,-0.017675085,0.06633719,31.17013,-15.93365,-13.36139,-52.210117,33.109966,0.0,0.0,6.2922287,-8.846709,-7.2569237,334.96683,1283.6716,8.250823,1240.7201,876.70013,21.403456,2610.7437,401.10913,15.507747
11,0.4465765,-7.280782,17.85458,0.094838984,-0.009168025,0.19205457,21.017176,-29.54249,-17.573362,-35.341125,28.969275,0.0,0.0,4.3937855,-15.439073,-20.835543,288.25504,1113.672,11.147855,1335.0675,801.14276,41.573917,2548.0508,463.28012,31.983398
12,0.26955822,-8.345901,31.827902,0.165494,-0.012725002,0.020399664,49.78987,-18.06226,-22.95292,-14.660664,36.5277,0.0,0.7288975,1.3663263,25.481222,27.036283,281.83005,1622.6915,0.0,1194.3827,1151.8024,-7.736012,2189.494,974.00616,-9.3061905
13,0.6744885,-7.654877,15.681943,0.13055953,-0.027553292,0.1546277,22.987047,-31.431585,-6.032064,-30.211882,37.3489,0.0,0.0,11.038068,-6.4689884,14.234871,345.26462,1043.2411,0.0,1383.5306,740.00146,4.7820377,2456.586,612.639,-2.6422827
14,0.09734204,-13.24789,15.979732,0.106287085,-0.03552918,0.007185763,24.58461,1.8857237,4.112822,-25.692514,37.135967,0.0,0.0,3.9328606,13.031062,30.967947,542.09784,1578.5778,0.0,1467.2607,1073.0242,-16.279604,2597.787,449.13904,-20.014269
15,0.053598467,-5.422516,8.793833,0.07821714,-0.014301253,0.0018575186,11.678462,2.0347445,0.41071823,-10.614691,0.0,0.0,0.0,0.0,0.0,0.0,409.75223,1140.3545,-201.0,1472.7549,996.74634,-201.0,2419.6863,821.2111,-201.0
16,0.3775146,-5.0113654,21.239729,0.12349186,-0.0035025757,0.04954386,26.535675,-35.022697,-20.57532,-32.517086,34.570644,0.0,0.31233135,3.0064914,-16.086878,8.561092,685.52496,2076.532,16.9242,1449.347,1056.3094,20.56142,2675.653,556.1001,6.738441
17,0.326316,-12.095573,17.146414,0.14017205,-0.04671167,0.05080786,17.503418,-20.334883,-0.356095,-42.863495,21.590256,0.0,0.0,0.23190434,-21.262459,-20.864456,933.7967,1216.0101,32.477524,1905.9639,564.11835,19.892363,2852.8474,709.9235,27.949286
18,0.13358052,-11.800827,19.004097,0.049727257,-0.004951209,0.01086298,29.583786,-4.539514,19.272394,3.2100942,0.0,0.0,0.0,0.0,0.0,0.0,611.989,1169.9274,-201.0,1729.6266,962.2781,-201.0,2507.355,954.0017,-201.0
19,0.05759567,-14.145667,20.66318,0.028944088,-0.009787105,0.0065567624,19.12146,14.112114,7.5734925,4.9942765,0.0,0.0,0.0,0.0,0.0,0.0,374.69003,1156.528,-201.0,1368.4801,800.4761,-201.0,2486.0432,564.80615,-201.0
20,0.54522043,-14.428462,17.621405,0.07964952,-0.037274655,0.109711476,25.068237,2.0340688,10.050378,-9.022475,36.548916,0.0,1.0790129,12.480006,12.938721,23.091135,506.4236,1441.3345,-11.6044035,1858.2054,1459.6095,-29.269,2273.8313,1264.8848,-30.279867
21,0.3767418,-2.6392362,22.27286,0.12218737,0.004280054,0.086647004,34.319656,-20.214762,-35.412285,-12.333495,41.094814,0.0,0.0,-0.034932137,17.639921,26.123495,294.03232,1799.6705,0.0,1302.2417,1344.3246,21.318344,2333.7551,1343.8253,-1.7142361
22,0.114136845,-43.328266,58.285847,-0.049135927,-0.008296655,0.023306265,36.596302,33.656006,36.343006,31.881538,32.675323,0.0,4.3202524,12.481875,5.5212035,16.859444,355.57077,1272.3951,-54.51884,1543.8851,1058.3627,-67.04499,2639.381,990.3404,-71.37829
23,0.24389927,-10.073233,15.2840805,0.10016438,-0.024373032,0.01922109,15.168635,1.3704458,-0.76902103,6.4732423,0.0,0.0,0.0,0.0,0.0,0.0,260.48056,1297.0717,-127.05465,1443.8993,765.561,-130.26892,2288.465,1068.068,-129.34245
24,0.11057631,-3.5064428,10.911433,0.054655567,-0.0023102642,0.0045999573,1.582503,10.821132,4.423781,-4.6120296,0.0,0.0,0.0,0.0,0.0,0.0,1004.44995,844.59296,-201.0,2041.6288,622.66797,-201.0,3006.3438,493.88962,-201.0
25,0.120216906,-12.744888,20.051497,0.08795465,-0.020019457,0.012224458,14.742595,11.455258,19.183043,-8.492093,35.094147,0.0,0.0,4.499846,6.7736697,22.018188,306.15027,1242.3912,0.0,1471.984,798.007,-17.085543,2404.2112,508.2756,-11.572418
26,0.15740032,-0.9698813,25.073545,0.074415766,-0.015476682,0.016218537,25.915945,-3.9857385,-25.407866,-16.82334,30.456701,0.0,0.0,-2.5243003,-7.014437,24.830132,332.6794,1446.921,24.803762,1152.4849,1084.8774,23.660889,2300.239,808.9912,-12.322658
27,0.16335322,0.018536588,6.6374497,0.0476239,-0.008523415,0.014740084,2.6566522,0.83674353,22.273666,-3.7771254,0.0,0.0,0.0,0.0,0.0,0.0,692.7885,895.54535,-201.0,1743.2188,489.09644,-201.0,2773.6584,730.2031,-201.0
28,0.13348778,-1.6436743,10.32178,0.05345167,0.007236318,0.0063597728,5.147553,-1.3144621,-2.942157,3.4971268,23.575966,0.0,0.0,-3.961976,-10.352089,11.20608,584.7426,1131.9448,19.219072,1597.1035,801.46796,6.2780204,2672.2356,552.7973,-1.191028
29,0.48507985,-5.868071,17.1323,0.09571419,-0.011032282,0.040929925,25.490873,-1.2471317,-6.9921947,-4.589288,33.437798,0.0,1.2760789,7.147106,8.547673,29.365768,414.58524,1506.3282,3.4866536,1249.1904,1268.5338,-5.9669876,2365.7363,1661.1202,-25.879114
30,0.15154605,-6.93675,17.107874,0.12150247,-0.016858608,0.00972806,18.760155,-3.8673537,-12.361308,-15.0795555,35.0476,0.0,0.0,-6.602156,7.8645096,27.774607,1011.1983,1134.0265,-3.5638914,2118.484,772.2361,-19.231955,3203.2168,624.862,-26.287767
31,0.06889131,-10.2538805,19.135925,-0.018019238,-0.006897488,0.00378778,12.832829,6.6888566,5.4824452,9.547664,24.104063,0.0,3.1547372,-4.6055193,-2.7897246,26.470053,463.59512,1268.9575,14.216323,1404.1221,1166.8937,-4.6508393,2239.082,1016.1114,-12.45534
32,0.10856682,-4.539396,11.791,0.020838648,0.009996072,0.011777327,11.970341,-0.22550805,0.36051783,4.5419936,35.007206,0.0,0.0,4.902506,11.778572,36.008606,759.7032,1014.3499,-14.456561,1788.8799,1092.6119,-24.41123,2831.4905,1207.0529,-35.43022
33,0.14227031,-18.180567,24.472214,0.09495684,-0.021086639,0.017193822,21.459387,13.768075,7.9036975,-6.554196,17.435144,0.0,0.0,-5.2110305,-5.6606236,13.3846445,812.24536,1273.6141,6.992145,1941.2164,699.0722,-2.2753942,3150.0918,1023.30225,-6.2360215
34,0.09200444,-17.13921,28.024048,0.030956155,0.0013945308,0.025561469,20.871002,11.100226,11.305814,9.3461485,35.605007,0.0,2.8431675,6.6035705,17.562218,35.59619,754.0672,1175.6461,-20.05572,1848.7201,894.05914,-25.686447,3144.8848,663.68585,-38.455276
35,0.22502656,-15.154834,22.543053,0.03641839,-0.017035643,0.0153879775,20.495337,14.097964,7.4333167,2.9446878,32.13442,0.0,0.0,2.1886199,1.3827909,22.681883,269.6362,1587.6937,0.0,1209.1339,1181.5951,-9.925759,2217.0186,601.6021,-26.26383
36,0.28290823,-3.812887,4.9968495,0.06630779,-0.017407408,0.021952823,7.723736,0.31349102,-2.3807108,-0.7242918,0.0,0.0,0.0,0.0,0.0,0.0,418.05576,1055.8633,-201.0,1534.4247,714.4387,-201.0,2389.0864,1436.2037,-201.0
37,0.6911072,-13.756703,22.138445,0.11363715,-0.024962582,0.03213742,47.208843,-20.520851,-5.6542907,-17.962336,26.841562,0.0,0.0,1.3796968,-17.222708,4.538874,395.0181,1586.7891,29.228556,1291.1215,1342.1666,16.037434,2411.7014,974.5432,6.9506
38,0.2770044,-1.469921,7.6924224,0.08818707,-0.010012972,0.030587772,11.977986,-13.161679,9.829353,-0.5313155,32.01396,0.0,0.0,3.973304,-9.505807,14.8050585,821.9407,891.9658,24.240458,1936.5713,779.9683,11.625626,2871.8271,972.12213,6.064129
39,0.14014202,-12.58963,17.640158,0.046305243,-0.016099114,0.03307292,20.878538,6.9957976,13.25616,13.731526,33.648663,0.0,0.0,-1.4246362,10.620187,32.115585,1027.8552,1177.8525,-11.89518,1959.8071,930.611,-18.922384,3084.5994,745.07965,-28.418802
40,0.122618295,-16.192865,19.155352,0.034098692,-0.028619677,0.032052536,26.837128,12.374444,8.546773,-4.607849,33.332485,0.0,1.3759212,7.6187034,15.942512,28.694193,533.30597,1322.2081,-5.8244953,1552.0387,1367.0111,-36.928585,2380.762,627.05597,-29.806976
41,0.43720803,-8.255609,19.301638,0.101803996,-0.019332647,0.06108756,36.60525,-10.298528,-8.6303425,-41.625534,31.364553,0.0,0.0,1.6967732,-6.838434,15.44658,397.18802,1119.6964,2.9968917,1222.1635,860.3115,9.731682,2580.5674,475.98135,-12.449689
42,0.1628985,3.326787,22.509413,0.09699925,0.002968849,0.016006853,20.440947,-10.915984,-28.712305,-10.636043,29.041471,0.0,5.218246,-4.379137,-4.9392514,20.807997,803.1718,1264.9014,32.50739,1809.2266,977.54425,19.456951,2875.6104,673.63104,3.947726
43,0.4687868,-1.4639214,18.266733,0.096262425,0.0015228201,0.17796938,21.344025,-38.6105,-39.12199,-1.3712163,33.756603,0.0,0.0,-12.108403,-8.3961,7.4817753,1160.9921,1254.5173,12.723737,1947.2549,2609.1267,10.679286,2434.5115,1083.6891,-5.2877636
44,0.18877007,-17.719694,30.705637,0.06696039,-0.034152087,0.03276281,28.63463,9.571742,8.296838,-6.479441,15.889495,0.0,0.88051337,-8.913611,-22.14702,3.8334801,430.75516,1608.414,21.870735,1020.31903,2788.8223,2.70765,1938.8296,970.6875,-3.7060497
45,0.11324481,-20.136654,29.49837,0.03533406,-0.010378556,0.029466132,20.478912,11.645016,20.005423,8.363936,35.88226,0.0,1.7320404,4.3976216,17.677895,32.574764,1187.2179,1350.8966,-35.19711,2037.9879,1062.8934,-22.582926,3441.096,991.4052,-38.3823
46,0.36120477,-7.171192,15.252847,0.1251658,0.00634175,0.009015485,22.343885,-16.724964,0.23093884,-8.434192,40.122868,0.0,2.224628,-0.21601324,11.678635,28.687174,1185.5835,778.14667,-20.708567,2240.0938,583.47906,-12.510411,3584.7578,888.4114,-35.44185
47,0.4991486,-0.1383698,9.829406,0.051623728,0.0052372254,0.29097316,24.389435,-35.667908,-15.451304,2.7106287,35.25475,0.0,0.0,-7.6357994,2.4669378,6.645307,574.6192,1269.1069,3.8145065,1463.6525,1199.3292,7.715091,2333.3682,870.25415,-8.056181
48,0.43176064,-1.0632674,9.967509,0.06337205,-0.0022931555,0.09040546,12.305705,-19.63508,-0.6193285,-13.527245,33.812252,0.0,0.0,-3.7733128,4.205172,3.296585,420.61426,943.6655,19.658262,1392.3424,809.06805,24.321688,2434.116,800.26196,10.852149
49,0.43114653,-7.47667,23.969503,0.14373572,-0.0048539317,0.08112777,30.638296,-33.9896,-35.232227,-17.336596,36.74377,0.0,0.0,7.1123962,-10.3613825,18.34253,988.13477,1616.9774,17.964075,1638.6278,1476.0785,3.5983856,2612.887,813.135,-12.366829
50,0.19218974,-19.085821,30.968742,0.1309249,-0.021693595,0.031535067,32.83962,5.7217927,-5.1739783,-11.521121,35.85332,0.0,0.0,10.697166,8.93074,33.18418,654.53937,1899.9244,-5.4128776,1596.8008,1483.0406,-20.263636,2698.3713,1755.6914,-29.439545
51,0.20870073,-1.4485403,30.998795,0.069632374,-0.0104597,0.03843966,26.649115,-6.915558,-35.85011,-21.695864,34.175804,0.0,0.0,0.52997535,18.361898,35.364483,867.7392,1262.9581,1.8556118,2076.5781,1124.6168,-16.929976,3081.806,757.3159,-31.332047
52,0.27995616,-14.78609,21.20022,0.13373792,-0.02799506,0.042533193,36.500965,-4.732032,-4.5176725,-14.80503,36.380615,0.0,0.0,8.99099,12.53909,24.34784,305.28336,1684.5322,0.0,1178.4557,1292.101,-22.511963,2311.4482,1345.7339,-24.768196
53,0.2849447,-15.625939,19.654427,0.08706045,-0.03997168,0.06654865,31.001001,-16.412413,-19.109179,-21.849564,27.241243,0.0,0.0,2.3712559,9.066189,5.4388695,875.5549,1294.7777,27.793228,1883.5167,787.85156,18.590929,3064.7551,590.1651,3.4341662
54,0.3194576,-15.395333,20.5395,0.14365318,-0.02263094,0.022580676,13.818619,13.724093,0.37393108,-3.3881435,36.8537,0.0,1.3080795,10.799106,8.343831,28.870008,380.7168,1264.6089,0.0,1635.8965,1042.7584,-32.047092,2380.738,1286.8627,-34.034775
55,0.10690063,-3.9778206,16.979166,0.10596094,-0.021692246,0.007943837,23.999832,-17.552301,-15.590739,-24.192078,0.0,0.0,0.0,0.0,0.0,0.0,1069.433,1193.955,-201.0,2256.4902,1083.0184,-201.0,2942.8594,909.19806,-201.0
56,0.08577337,-1.0099636,2.516656,0.058790993,-0.010955129,0.0027860664,5.750229,-6.523377,3.013477,-24.11824,0.0,0.0,0.0,0.0,0.0,0.0,430.64917,910.5635,-201.0,1529.358,745.9642,-201.0,2558.7693,647.46515,-201.0
57,0.1344025,-7.2279854,17.673368,0.061861876,-0.01788632,0.01986797,19.945898,-8.59307,11.360723,-4.806872,15.183393,0.0,0.0,-3.6099033,-14.825329,-13.309447,392.87198,1072.0084,20.649979,1419.2627,761.26337,-1.0076674,2366.785,867.03107,9.079688
58,0.13991578,-0.12767132,4.839733,0.07244872,-0.007682683,0.013273156,12.404847,-20.123077,5.8985043,-6.6571407,22.702295,0.0,0.0,-1.8386425,-8.287838,-7.569445,338.47318,1058.3103,24.268515,1380.5704,761.5366,4.458025,2395.9773,618.7889,10.918388
59,0.15333988,7.6513953,13.191396,0.077485755,0.007893509,0.011910277,11.344414,-29.784363,-0.3874276,4.1575656,0.0,0.0,0.0,0.0,0.0,0.0,449.7712,1184.5049,-201.0,1460.0729,1045.298,-201.0,2611.8533,1261.8715,-201.0
60,0.45505926,-9.488412,22.724718,0.10199517,-0.022254849,0.060716614,30.424429,-10.7422,-10.500188,7.0438066,31.422295,0.0,2.5906541,3.0690272,5.5123878,17.57173,677.81445,1243.274,1.3744575,1702.1569,873.74115,-4.7099433,2695.7002,682.1865,-16.033316
61,0.15336047,-10.3477545,20.667639,0.13016592,-0.019050235,0.07181864,22.832129,-3.859506,-4.6319895,-16.675478,23.417831,0.0,0.0,-5.8325953,-7.8005595,8.470969,537.06995,1295.9769,15.665784,1569.5494,1039.6967,6.994785,2590.3313,836.9228,-0.10625839
62,0.14571752,-1.9744039,13.700011,0.07060083,0.0055726175,0.018567843,15.88652,-16.042055,-0.08100414,-10.258203,0.0,0.0,0.0,0.0,0.0,0.0,1018.50214,867.8589,-201.0,2020.4957,783.08746,-201.0,3004.6985,630.44635,-201.0
63,0.09542652,-7.6729245,13.178338,0.041693334,-0.008800038,0.012647855,20.2978,1.3822165,-3.144389,3.9315977,0.0,0.0,0.0,0.0,0.0,0.0,643.80536,1130.2687,-201.0,1566.432,944.2995,-201.0,2629.9875,696.50665,-201.0
64,0.25459325,-5.4163795,18.252913,0.13745299,-0.006994143,0.03736559,20.386621,-27.353584,-18.531412,-32.84271,25.708359,0.0,0.0,-6.426142,-4.7514544,15.647891,851.37354,970.45,8.882915,1888.0436,704.637,1.6619779,2954.584,438.5138,-7.066799
65,0.5706224,-5.3887024,11.061454,0.13921416,-0.01624122,0.045189675,-5.5449176,23.588152,-19.474478,-9.3032675,0.0,0.0,0.0,0.0,0.0,0.0,781.54736,975.02295,-201.0,2023.5839,596.45374,-201.0,2929.883,517.97833,-201.0
66,0.20035349,-4.697638,15.377439,0.08628238,-0.013411383,0.032421067,17.639963,-22.788973,-10.641653,-19.077005,28.130178,0.0,0.0,-3.2460804,1.2504749,6.5365357,940.22437,1144.822,10.665838,1973.5773,884.22284,3.7652245,2996.156,736.86084,2.918996
67,0.16375512,-0.5961343,8.809777,0.10379533,-0.0064885966,0.011485652,13.18933,-23.109762,-12.21128,-11.5408745,0.0,0.0,0.0,0.0,0.0,0.0,329.13843,1194.8656,-201.0,1308.3405,830.6035,-133.3326,2292.4744,770.85846,-135.69102
68,0.1099334,-0.59753174,8.244579,0.058851693,0.0019065096,0.005719324,5.044264,-2.328709,-2.9591649,-5.681267,0.0,0.0,0.0,0.0,0.0,0.0,358.88892,1275.6205,-201.0,1330.5957,1045.5691,-201.0,2369.1182,725.08325,-201.0
69,0.16661112,-6.385538,14.578575,0.09248817,-0.0077528995,0.054442,20.476027,-5.155049,-6.164064,-8.474795,23.571127,0.0,0.0,0.06196503,-11.294772,12.606059,338.76608,1337.1627,11.007703,1260.3871,1001.0616,-2.7634518,2344.6853,898.21783,-12.893127
70,0.3480139,-8.639922,14.374667,0.1239507,-0.014335482,0.03389758,30.835386,-15.85282,1.8288531,-8.080842,20.456024,0.0,0.0,0.55873895,-12.204167,-0.05045859,556.4526,1407.0697,15.747177,1499.5333,1087.5176,12.544152,2480.756,793.78076,13.216596
71,0.12928621,-20.307598,32.027496,0.0627217,0.006166993,0.007025706,30.186682,11.323201,17.621603,20.097548,32.898483,0.0,0.76895183,11.20496,28.55246,33.024933,351.8026,1209.1675,-3.0333722,1373.5405,833.5281,-29.919256,2305.655,971.0962,-36.058304
72,0.15728985,-4.7739186,11.114983,0.09210348,-0.0066900565,0.045769066,17.009844,-9.279108,16.696648,-6.8571835,0.0,0.0,0.0,0.0,0.0,0.0,955.8743,990.22614,-128.47704,2057.243,986.3117,-134.77501,2881.4216,708.5884,-132.19073
73,0.09965188,-2.9090745,12.408028,0.0809623,-0.0050902185,0.007176474,17.5816,-8.991692,-7.9416785,-2.6916027,0.0,0.0,0.0,0.0,0.0,0.0,386.0032,1342.0748,-201.0,1287.7412,1035.6564,-201.0,2330.8958,983.76074,-201.0
74,0.13412894,-7.415354,15.981839,0.10681325,-0.013500478,0.008781231,21.713537,-3.1767929,9.639705,-1.1175834,0.0,0.0,0.0,0.0,0.0,0.0,397.70316,1241.3939,-128.51567,1318.764,955.3804,-138.06343,2293.6135,900.0898,-135.41037
75,0.537731,-12.335552,33.38882,0.14304613,-0.0248198,0.12741752,24.14795,-7.202065,-39.28253,-23.13852,33.75534,0.0,0.0,2.2424533,-3.6635911,36.325336,827.6865,1485.8986,11.103545,1600.9127,966.69116,4.6953363,2857.2773,654.4952,-21.343603
76,0.14069861,0.85119224,11.531734,0.12120313,0.0100249825,0.009694216,15.083768,-23.87147,-14.121853,-4.6625896,31.911705,0.0,0.0,-4.30846,-2.955446,9.5743265,360.59985,1287.6294,5.0537763,1244.4653,1035.3,3.5842235,2228.7844,784.1088,-4.5205503
77,0.12627792,1.474978,7.328865,0.05155916,0.009558823,0.0047783623,5.4737124,-3.955045,1.5579848,-9.116233,0.0,0.0,0.0,0.0,0.0,0.0,579.118,1053.7721,-201.0,1310.0428,2536.4255,-201.0,2237.156,691.1159,-201.0
78,0.16721676,-7.0314956,18.543884,0.108564354,-0.012815349,0.013018996,22.22478,-10.830486,-8.463851,-12.135257,0.0,0.0,0.0,0.0,0.0,0.0,501.95328,1335.8915,-201.0,1579.0714,995.5119,-201.0,2610.3398,777.10785,-201.0
79,0.13673206,-14.84774,27.692205,-0.010787922,-0.017706523,0.04809312,27.63317,2.7466176,-4.9856925,-1.1122894,14.5344305,0.0,0.0,-14.123342,-200.45923,-174.96887,517.09406,1322.9796,-4.2172027,1564.6147,5569.8066,-21.231392,1926.8256,1170.7778,-25.031128
80,0.12932827,2.4342453,13.127156,0.081244975,0.009520429,0.015695842,12.952034,-18.771673,-8.7612505,-6.4272842,0.0,0.0,0.0,0.0,0.0,0.0,971.72235,984.33295,-201.0,1942.7412,1021.9017,-201.0,3027.4297,835.0734,-201.0
81,0.09101207,-4.780576,9.901215,0.059949458,-0.011259746,0.008257509,18.035528,-4.529095,-9.14294,-2.729701,0.0,0.0,0.0,0.0,0.0,0.0,333.67764,1416.5214,-201.0,1213.8231,1106.0566,-201.0,2190.068,743.406,-201.0
82,0.15079863,-20.334232,31.382498,0.1407398,-0.016664637,0.047139466,29.658936,1.3932157,-3.811429,-7.271567,20.558764,0.0,0.0,-2.0093737,-14.947975,18.417557,1001.8548,1179.1371,7.9295883,2107.5022,812.0993,3.8681023,3367.2283,878.0799,-11.212756
83,0.10457785,-3.4372919,13.680446,0.100937515,-0.003238843,0.0045874952,16.050665,-10.1917925,-10.852306,-14.291511,0.0,0.0,0.0,0.0,0.0,0.0,378.21793,1654.4492,-201.0,1170.8737,1502.5942,-201.0,2282.589,1044.7981,-201.0
84,0.119748235,-1.1838478,3.3812637,0.07668293,0.0044787806,0.0054827402,5.769609,7.0417786,0.73197365,-6.460727,0.0,0.0,0.0,0.0,0.0,0.0,244.19975,1636.6149,-201.0,1151.623,972.6081,-201.0,2281.8816,461.66772,-201.0
85,0.11498592,-5.745132,14.766831,0.05115235,-0.009805626,0.013231662,17.984596,-4.91633,9.004182,-4.761452,0.0,0.0,0.0,0.0,0.0,0.0,366.6228,1320.9313,-201.0,1338.7482,1099.7081,-136.12975,2257.4868,869.83136,-134.80843
86,0.22658692,-3.0220764,14.418918,0.10019965,-0.0028866685,0.019016273,19.773943,-26.544226,-6.760952,-20.824575,26.005453,0.0,0.0,-4.039295,-7.9638977,7.8677154,265.39514,1418.817,8.192489,1257.0938,1102.7788,0.56985813,2198.1016,942.66254,-1.5797142
87,0.15275258,-4.126656,5.104328,0.083535284,0.0021884704,0.010912594,21.303343,-13.219287,6.236772,-2.2162104,0.0,0.0,0.0,0.0,0.0,0.0,845.4018,1303.3602,-129.55562,1816.0576,791.22675,-134.28442,2859.55,717.9213,-134.41884
88,0.23596565,-3.7621295,9.698691,0.12424926,-0.0072243176,0.015453222,20.709406,-19.430147,2.9392214,-8.976518,20.98274,0.0,0.0,-2.7269013,-6.971438,1.5951033,1075.935,1205.1973,7.200243,2054.031,961.8193,9.003257,3045.58,768.8523,1.9348373
89,0.23706503,-1.0243963,9.932289,0.112918496,-0.0025320023,0.025885023,15.02699,-33.910435,-12.537505,-22.003641,25.225386,0.0,0.0,-0.9779685,-0.83416396,14.30761,1207.0869,1180.5885,7.666374,2249.5,1028.5469,-0.18496275,3106.8809,793.8005,-3.10026
90,0.11422781,-1.3919387,5.8458176,0.058818404,0.0020430034,0.0046748407,8.858492,0.8825841,-11.345708,-10.656744,0.0,0.0,0.0,0.0,0.0,0.0,985.6491,1363.8281,-201.0,2274.948,923.11835,-201.0,3363.876,572.9179,-201.0
91,0.19683294,-17.17864,25.9434,0.115787506,-0.04491781,0.020964352,30.968573,-3.1156743,-6.9023128,-20.581709,0.0,0.0,0.0,0.0,0.0,0.0,567.94604,1425.6906,-128.81906,1513.2965,1313.043,-134.5739,2422.0952,935.6574,-136.54955
92,0.47158194,8.13865,-5.8974624,0.08360214,-0.013470724,0.05010076,-7.5762935,4.975076,29.427473,0.7214453,29.982378,0.0,0.0,1.6890502,5.646509,21.089222,1295.3705,192.92122,-16.579062,2409.9238,1089.5518,-7.9233365,3290.2588,798.44604,-15.045779
93,0.16024289,1.6541528,4.0088716,0.08374733,-0.0009375455,0.005848233,7.9645,-14.737408,8.171501,-18.431509,0.0,0.0,0.0,0.0,0.0,0.0,405.77823,1099.9415,-201.0,1392.1339,934.83325,-201.0,2389.5073,704.6599,-201.0
94,1.3187928,-2.3827431,23.581736,0.097836934,0.008897669,0.15311494,34.2502,-36.891262,-22.461128,-16.721865,33.601715,0.0,0.27255312,8.862853,3.080713,23.5235,614.5235,1616.9927,11.763214,1517.1049,1143.6914,17.435778,2562.134,812.66113,-7.9805083
95,0.106429584,-11.766486,20.014793,0.10895512,-0.021058204,0.004878565,21.586187,-0.953259,-9.823245,-12.851982,0.0,0.0,0.0,0.0,0.0,0.0,1019.3643,1222.3524,-130.44272,2074.004,853.5384,-137.46628,3252.885,689.37695,-138.77026
96,0.112249516,-8.588679,13.620591,0.104470104,-0.010976978,0.009309006,21.581154,-4.250351,-5.8152313,-2.38948,0.0,0.0,0.0,0.0,0.0,0.0,239.66112,1526.4281,-201.0,1223.6562,1034.6544,-201.0,2215.5945,699.10406,-201.0
