,cqcc_0,cqcc_1,cqcc_2,cqcc_3,cqcc_4,cqcc_5,cqcc_6,cqcc_7,cqcc_8,cqcc_9,cqcc_10,cqcc_11,cqcc_12
0,-1000.8722769860944,8.87001618690531,11.059765682963175,1.652738286244695,5.702055894291744,4.540329532278246,1.2894703625096293,4.453233679685459,-2.441889985298768,3.8893590576799264,-22.034367002498307,-6.753744615459372,-5.841174337599612
1,-843.6376366887206,7.855714344711345,12.88956291581552,15.858636023228907,3.409371988744121,4.782601550538294,1.7244709770316373,-3.5048835342967255,11.126911959409991,10.681224444267555,-0.6656947758558331,-15.015695144572382,-12.442931666098469
2,-918.4513681462483,13.088905632420548,-22.220117131500732,-5.542302488287442,10.0215286240339,-3.2334616209850906,-8.31562673554243,6.659649738091376,13.507592117414337,13.206890644481586,0.5128057704283948,14.175351683990685,-2.7085549496945096
3,-1161.5989573064971,5.3288444147363,-7.839602850868297,-9.341993670955775,8.726115226609188,0.38684727572776906,6.256254722511778,-4.256257977890669,19.290657151281305,2.639104014947645,-14.576286037504788,-3.1313338428754345,-8.430375949569822
4,-1339.1968209194636,27.08306292061904,17.150631808935483,8.804692713171717,13.145659520920617,25.457697713380497,26.75284712694921,8.188953208280447,11.850771328003551,-1.7656716307142366,-4.805813410643162,-2.4327423957782734,7.40684138212955
5,-907.1507480549359,15.161445013061826,12.304925371969118,7.572473491849432,-4.759678882476557,-6.289292025871186,-12.225895280679072,-21.051247276386377,6.480333641897356,6.3078174388171435,-14.625488552087415,2.145608906912661,-13.556109013427404
6,-957.5857790436404,-0.10187711974766664,10.7587319250596,-6.978867250826058,-7.15820897834311,5.596478583480633,-16.7159952865485,2.9008168190620434,-16.208103525390896,18.163140826830524,18.974144376603792,-1.7358972352847435,-4.83095151644593
7,-901.303819274083,5.840761328726692,13.215425615990366,17.315882447003474,9.804108080112506,3.108206010543557,-4.772574673896617,-8.795389135061525,8.047556267015558,2.2487938056125865,12.381676916646521,-0.6674939973803098,-8.781101495399819
8,-1070.5302516890645,-16.92801732338542,12.637520156377082,4.634588055491328,15.391444825065749,-6.365897146456375,6.401639541157466,14.110090114619144,-10.317186829425637,-22.166908686722337,14.9661291890158,25.186791583004787,-3.4504280524010507
9,-1843.18020571821,6.907996742491593,21.65521065885924,4.284072809386009,-2.777508561012653,23.822331374970776,8.347777632654138,0.2845842513510467,-6.286162416711138,20.286031019778413,-15.814120579154357,14.107230368480678,8.393417179142476
10,-1002.7231688720951,0.5770629869315538,9.892261285656181,-6.016545196794363,2.0719556621032713,4.592076776088529,-19.064258436008043,-16.214005297471275,0.058531569028647104,22.73120233133756,8.932298196555,6.921757316885199,-0.09529368787524659
11,-1067.0858578665025,8.221070402459677,11.014541669812527,17.484500987479063,8.687190098527559,6.094521943292868,6.044650967603787,5.379611195345113,5.112016429522192,2.9132639381070384,-6.227830261542506,0.2905859404407955,19.16297446298361
12,-1017.5154164463836,13.464638667248424,21.1165776694613,-8.773654734926227,8.215726841865944,17.48044295265783,-13.97872283569187,8.789324188244903,9.188329288945893,19.140558617987818,-9.524178990490864,10.84948872306734,-5.12719609325661
13,-864.4795969900127,21.178471063256424,1.9751346146743325,4.2086252574047025,-0.46518794352962756,11.747993848398139,14.902038128681065,2.930138119222576,19.57659759481016,12.60146853667362,2.6288336784256683,6.809176226128053,9.291386253317196
14,-1175.232759800275,12.998588245467042,8.536774081555809,16.370569008726292,18.420863960223635,-4.645403171634464,-0.29653905419885235,9.234276349776533,-3.7642050391364337,-12.350291227730404,-9.120874427795949,11.674944719998653,-12.07962916220621
15,-1139.9996396082468,2.80987418536977,2.3519750656191007,5.400041278382953,3.8060824166899745,-8.247193021834649,3.8763842167232014,-0.46185096992605223,-0.5192259382333116,-6.670366528329835,4.940883543375467,6.397831049335235,3.201339511092694
16,-1158.667733412695,7.253828123785421,16.492757568628527,-5.095765427039561,-0.19652314161748563,9.172308930810058,-13.35771133089072,-7.929465296125089,1.9809542580459838,-0.8680359043661582,-14.561556673312397,4.027306273503508,9.763589521458387
17,-1122.5117312653829,15.460644654594692,10.493171526894425,19.18272338557167,23.324389647708866,2.696896703862825,12.216903656927819,14.43632608412262,13.333628571407614,10.408121201372982,3.7301262753995266,-0.21162165281000517,0.3038525685341661
18,-1080.799321386393,0.9508673427005921,-8.640953933483763,-0.191364108756658,16.44561698424667,8.777687290122255,3.0377322003965324,2.886770345323267,-3.0722599922967637,-11.857499639716293,7.573258174725293,1.8790489284611487,-2.9395522855605405
19,-2287.3602314471677,3.0049693553226886,-16.282151984445527,1.1526669654969737,-14.146450182087154,-3.275759115152121,-12.436059303746086,-0.45349023015326956,-4.74936140261293,3.2668362804270767,-2.51629856345181,8.413727047475728,-5.145267163369413
20,-904.9516273223882,18.596202748730544,25.263340680499635,4.071299665677452,0.8200276445864623,4.077746987792611,2.379977396922441,-3.9391009397585237,7.332605808511391,3.470785837613368,9.672116761796646,11.91020029965609,0.8473390380437442
21,-1551.1320306293544,-11.511102602695459,19.253044587005796,-4.670407558699605,10.773684812916459,6.0649853789850345,3.4786712940443527,-9.485263013089444,-9.747104224888306,11.137055525526263,-11.19154175680926,9.479867698588135,-2.2226370470527153
22,-863.3728332613944,-18.223663201294045,-8.448676242405819,-7.6644877078250016,-5.634995506225416,-12.117751190685166,-16.62073951545814,-7.846278005543732,-5.669468148531841,1.172960266710672,1.048980463845758,-5.277207569193935,-5.05709289832896
23,-1209.478932727442,25.922315159627285,27.071045046847903,30.630197732064698,16.452770195140552,14.697624984522601,9.409014415737174,10.479482273005525,0.743490400591832,10.461453304686628,10.357320816627707,5.42188521697794,4.659730512515574
24,-857.8155559897311,12.435913377583233,0.8942270493209244,1.7099200229766622,14.86668803147485,19.001771772664576,5.7697131133581445,-3.931698681573315,-4.265898550034897,0.024810552921687004,7.740332098745368,1.2139739183630258,-9.192876543468715
25,-1150.2423318417548,6.924308415635835,-10.00555266911895,-6.676403029444181,3.4222482959694758,7.187464228132821,-1.566269590452197,7.907185377569768,14.507999569682315,-5.764125199854208,-2.96902618381099,-3.2340956926967626,0.2331067119810951
26,-855.4280458647984,-4.445135851559587,-0.9651060174656971,-1.8403845901196036,2.4737786445215995,-0.05373262160456081,-3.766224986159384,0.7405368395264014,-1.6550365023765115,6.118202464885649,-1.5443993480643048,2.7747999822529286,0.4734499108229745
27,-1105.9731401355473,16.91991456969887,10.734220094254256,2.9049247577238484,-2.9515153182163316,-11.049920654469652,5.746110227828544,1.294248431870996,14.053511463701907,-1.645404228197053,-8.428255406842755,0.495051871721635,0.18926579658924425
28,-1023.8740255700062,2.1709168597094957,8.449531766232107,-1.785885026824873,-1.7796653927403614,-2.5909455650596698,5.125252634196049,-6.5305558491534965,-4.687199567531994,-0.547177664860858,1.917433283836088,8.518475266737825,16.666123124510314
29,-1092.4400813566751,20.353088186580756,2.8624890515936303,2.1268854368698062,4.248690010191112,-0.5147360913698363,-0.3295887276573939,9.161761743092034,4.981412270842467,7.650059894110102,3.0565250307402687,-5.016051150784485,3.6046199658604205
30,-836.7225572639021,-6.39530262675072,9.620227530373604,29.314374792024186,9.235524925754959,-11.167279893168072,-8.177680624517764,4.465441944289561,9.211303227005068,10.293671975838924,-1.197755056542452,-6.765133555510925,-2.5383919466165965
31,-1171.9518840552946,4.504104712611853,4.674127013319125,0.9752731627726052,16.38575908444996,3.476534892045259,5.320585114562626,1.608500069891112,-2.7537264563633643,-2.243833559938458,1.6405457137690065,0.6480665432551665,1.8237938007847727
32,-848.8784770581686,-5.771317626084932,-4.716295536648698,-20.885673870662693,21.02096130287417,-9.322893960598856,2.1834044866940436,7.344862521473159,-10.085284558382538,17.29286454798834,-2.4307869983384567,-7.519755717003151,1.535714092936772
33,-836.0269520249157,2.2868805835694195,3.6194463527580405,-6.734434487531451,0.9862331859309571,1.6713711520626535,-12.562665507344752,7.550361060338746,-1.2195370062805224,1.0827105472480587,1.662213427946614,7.998985967920305,4.624319946328874
34,-832.2155665426129,1.731894092991549,-10.313876172783308,-3.692861964057105,5.273680396881383,3.1199350538003436,-1.768303793627923,3.3513075836906143,-1.1103376612510079,-3.7242274964183713,-1.6137652571373517,4.835173335727598,5.02213268640993
35,-911.7550698187266,14.170879983831684,9.813524800055042,-12.924815586884618,6.755511981286002,19.140904826453333,19.69590821393822,6.845516057952135,5.407998280559253,13.394611428871533,9.839337352293803,-15.14944874591222,-8.171327397051876
36,-2537.366834023494,24.723971484226553,-15.387394844901637,-2.794139247620425,-2.01283835505343,12.328176622542415,30.73138596169325,26.69270563325626,9.014660398637359,-11.986455463941475,-32.21278461077008,-3.5627377299069747,-23.340468448214168
37,-2747.18908627199,-8.486639603390072,-4.1821144204820575,0.5230310137126538,7.040720651935264,1.374821782165468,4.003704251452421,10.669708947439492,1.315308018887293,-16.980129596781538,6.564429630481636,-10.325331082766683,11.309379849941127
38,-3883.7790559660293,-2.3290605835717137,18.033048688234665,18.041534304692053,-4.035519631600061,18.379294049129765,-17.065615002108288,-21.54310305270924,5.180141403508652,9.022520759365825,8.041158874607769,-6.320561584952204,1.9620347615644407
39,-1635.7437494198016,-8.337814402285836,11.481961897785478,-5.390344755480759,4.534902896155045,4.514590397964606,-9.735680516416032,5.106634976945178,0.928452578569243,10.220763439653968,-1.1963608966056976,-8.767914195062584,7.5415228219066615
40,-1019.1645086493945,-4.009643534695616,10.86200583776211,-8.474093497976455,5.154190060704546,-2.8799110302919746,1.1944051102207776,-4.507753452439437,-2.0918596009432617,-5.347368555830271,-1.565816302649623,-0.7206436762389351,-13.565679592793924
41,-3253.5204747042553,8.458665305639386,-22.325443241107738,-3.430704499966358,8.498578947626013,-7.74420054349738,23.845621802957126,10.127827665321824,-6.561294126110149,-8.895176161208061,5.513121645205432,0.00928820893751253,7.725974023628647
42,-969.2718875855148,-3.9528273280447412,17.012230782631534,9.766568667686611,-4.501205378989916,-9.170623593157133,-6.204676122520278,-7.448357006825666,9.757830443232113,-7.311216448824973,-6.012964419799903,-0.40904838036681895,4.37097167169448
43,-888.544203016771,-16.03553052736755,16.924013746044746,-9.50586386008572,14.498056918163652,-3.8524756172178485,2.1516086623775013,11.17450456858128,-4.0512824081252425,1.7631219664380875,-2.719300212839891,7.927679659127426,-2.1550301591910213
44,-802.707814506199,10.636214899749495,11.188539328038088,3.3639734156987817,13.037593587759599,9.427180120939077,-5.601131825615726,2.0124906618660545,-0.9180810782355425,4.9411704619451084,5.665101025809423,-4.915348602749767,-0.9429537973376222
45,-1266.5429457923271,-6.76822369834601,7.781204047838206,-9.287032455772977,-8.644229807765228,1.90648362339239,2.841698410035068,5.6019660598772285,-3.7554830181183374,5.959560023405974,-3.3890561113802495,7.975007525703789,-0.02509235670384093
46,-1041.6477121172259,2.459028324452898,5.448308842564847,13.504634519530091,4.054148440647085,-1.9347247429220717,-1.1066551851258442,-6.870224961021551,2.8183637666392087,0.9221552572231585,-8.243121338250022,6.6245790348746265,4.518644545616376
47,-1047.7821245880934,14.861034388842235,-3.0937481304309,7.42397889869395,8.589097937350083,-7.123298774859183,-10.08523577668365,-13.769325040205937,-1.360874964751368,8.117982868544496,-0.2593767495775718,-10.938206967745808,-4.7810395140391915
48,-1049.0023149449937,2.1773936878804854,5.953411880575067,4.065907668896568,10.72290676800644,-1.232465264960878,-1.1815645964356916,8.337937802743077,9.561507025748504,-0.7490372259203011,0.5950841112828308,11.583977764750259,-5.72580753329911
49,-1108.329117824684,-9.784410290886289,14.942019003460704,-14.228334439698719,22.261557935521047,-17.00852108583321,9.868902645548381,3.730057286193654,8.932911326383746,-6.6921679079334,1.7905930947677917,-0.7401543003996243,1.5316984844542345
50,-1312.0077690336204,-3.7965369690983004,-7.244132835929512,-6.886991344131183,-4.9369733431304,-9.13168418496784,5.826600000029557,7.970638037961054,4.246396484561261,-4.144379334009903,-2.389662497908959,1.0209173486609957,0.43132287300673205
51,-929.4955755400559,0.32375708787271545,-0.059020779376185856,-8.432318759516162,4.952435787746889,10.408128680184555,4.524452562365505,0.6759078975938272,-1.6017874917528412,-2.1843636199044023,-3.1306476697662515,-3.5515079690219498,0.9694301984914604
52,-1336.5632818403433,-3.276287260350523,2.574352183472063,2.7141270145252294,1.8328979208041327,-4.009760085111375,-0.9620100704672221,-2.134605476949125,-8.009363847164927,-5.828207735956629,-2.7448617439825345,-2.2564169883053955,0.963541165374052
53,-918.9102354443582,7.225872106236701,1.4727670911010686,6.2637918954707175,1.7981699535717093,3.2852024401205515,2.374691016309342,7.1789318462646765,-4.167902991661874,2.8239605145566946,4.156650499539229,-4.142952147974227,1.179523418021667
54,-895.9485279712511,7.696649259033985,5.51830932672048,10.562752308386488,0.34399288286079327,-1.3666862112125369,-1.6977790193404174,5.361664119911258,-0.33786861253842065,-3.0842056765376578,2.476962641341754,-3.459402744496896,0.19594860702028358
55,-983.3452638437639,6.600842387455738,0.8692712617722514,-4.938952300227853,-3.979969193038094,-6.006885921743287,-8.057841234321486,-8.465291581167344,4.975874719691664,1.048069335745575,-3.343133543545788,-2.3698563436582627,3.4185615371738947
56,-1247.4898198297972,-17.54414441611063,6.8648726142127385,0.3949599573563074,-5.421395719034934,-3.20639776810415,-0.28154508266437445,-2.577298794338461,1.2391273686283735,4.004926526313066,-5.004797551681681,6.273648012963215,0.6090950845257188
57,-945.1877944905215,-2.7369326489451593,2.175077442879066,6.081329896714469,-3.8712872151246165,-0.11727824305038476,8.763703864307315,5.525669305203895,-5.997232483914528,3.1760622835987835,9.763941211692373,-2.5600277167582117,13.230325073099921
58,-1420.2219222967494,-0.7570902651013263,8.878079907131584,3.353791783507242,7.487000142391033,0.39733873849115287,7.7242834158022795,-1.5322646171225416,1.28362220908711,3.461979256804526,12.37694119760837,0.4596376996695138,-0.3922532331904791
59,-967.9069465791537,1.7492360693158842,6.47061334847483,-0.08713236658122978,-0.18557655468434298,-8.94664493037969,-5.572624402818146,0.4376289650604783,2.657537996810346,-6.253640819622304,-0.8762945585258348,-3.790327173946718,9.246600841192006
60,-1488.3266037836406,5.207421236848102,0.15995386236132725,4.785118030005011,1.8495530961704896,3.876498595836988,-1.1610710000800586,-1.0040424639637402,-3.965010052295275,-0.3635516963666135,0.45540231013585203,0.8737426443851157,1.162870206787397
61,-1048.5277137734852,-5.446675523178265,5.494137297240652,3.6057944855029347,6.365137049171415,-1.4643936450959554,-3.7626733351164012,-5.368622871636223,2.2081687596558304,-3.539262134580813,-2.567021267973808,2.2790575718786097,-6.308693955373541
62,-1252.1652730754108,-2.3586640018806144,-1.4395063919700124,-3.3085082044093466,3.7330393865897116,-8.975440651837468,4.114599046027426,14.365868909681714,-0.526553239579241,3.6526222840747815,4.281543370846162,-4.736963618712403,7.340299825187696
63,-1016.7321626682836,-3.2875112880288984,-1.230855428606221,-3.3305190729528906,5.7560422246684615,6.01919150974333,-2.7639329504189813,-0.9923679992134429,-1.3579899966270574,1.722249266829152,5.496517819344672,-1.4742525916809315,1.8987384445813662
64,-1023.3695430358588,-4.6650388243494225,5.722692335469895,1.7584258213588977,-11.253359641308437,8.947103772604434,3.952375795936495,-10.938406798294814,7.370484880877901,8.98228259996169,5.8673575276935575,-9.412704621624282,8.758038551879922
65,-1274.9291688653714,0.05430505663417936,7.943654094120003,14.195072312043745,12.212073110310016,-0.18247938450874546,3.9699252829899243,20.013951803632736,18.84818254664498,24.222786123721693,17.599701727204415,2.131894641480015,0.596949020615142
66,-1541.1802741639415,-2.6936939204631978,5.109169196917888,6.51305066630962,9.890827308345205,4.651162767770239,-6.880627107599482,4.214229932141261,-2.021658257993612,0.7947453628119097,0.5573897869092115,-1.3071028558879012,5.54352511864222
67,-1391.6593417153886,3.848630653048374,2.141371613343025,3.598374509378525,0.15626685767918305,-12.93211749107936,-0.20666845230665853,-3.3699770138351006,-2.7536828016209887,-0.7929927114705689,-3.8458845178916357,-3.6785274436125293,-4.240765072289333
68,-887.9550196309859,-3.4593535557169908,3.12342584427671,-0.018201581401854395,3.3981381636078423,6.120387091007853,4.253538951367781,7.5273413049036115,-2.1701331901212293,0.8836427921927213,-4.303350310086739,-9.145698542518938,8.68606359660373
69,-1074.499469057136,1.7215511502710654,6.698675838793185,5.850750334643737,13.470804444215233,7.172581229057196,1.5975715366201813,-6.446421240281152,-1.7372047112056046,-7.129878185277696,2.1643629370828026,5.031757235438727,10.013342105122398
70,-1179.6779965829892,6.498359444548076,5.982840344257238,1.8506144025008482,5.671500718229884,-2.8228203939540673,-1.0908359458550616,0.5251636572498282,5.58681359781806,-4.439058059097054,-0.3843414482042814,6.6070695498333505,1.3208528918240705
