,pncc_0,pncc_1,pncc_2,pncc_3,pncc_4,pncc_5,pncc_6,pncc_7,pncc_8,pncc_9,pncc_10,pncc_11,pncc_12,pncc_13,pncc_14,pncc_15,pncc_16,pncc_17,pncc_18,pncc_19,pncc_20
10,3.8220374285514396,-0.014473230943666716,-0.3784101266719117,-0.053437910026427754,-0.08184067190673053,0.009120073880346486,-0.025409843564649804,0.08484606907560442,-0.019434390017688517,-0.018513714422000362,-0.003989819944742659,-0.033935098615309724,0.0064121543403717635,0.004236402497923762,-0.00880964300726005,-0.00529812091999801,-0.00768235787554448,-0.01197577673801501,0.008290456448368623,-0.01429394676692637,-0.01208350115834889
11,3.8235172410863165,-0.013168293137413158,-0.36195648394994456,-0.04541041354218992,-0.0885989582034252,0.00531384151027762,-0.023080901203532022,0.08227569126567363,-0.025045699568701042,-0.017288914650870107,-0.004396840360755897,-0.03262429735162941,0.014018190185972106,0.004777979216122904,-0.007876904761664215,-0.003907712775921109,-0.00757805067459953,-0.01082981898551218,0.00580349383082738,-0.01702314433033574,-0.011408495088133524
12,3.717846482301289,-0.023423665638618436,-0.3514652741850885,-0.03865588926448937,-0.09083159878353857,0.007424437756109131,-0.020852630808862464,0.07706687881276901,-0.021740752389613215,-0.014878271769637673,-0.006984703178235999,-0.031627874656595716,0.0061931773511549855,0.002174321494952648,-0.008701004966624069,-0.006287295804365729,-0.005657023490360461,-0.007587296754563912,0.006846346270521267,-0.013921079398697361,-0.012911443341267205
13,3.84516024169572,-0.04506673010481791,-0.3853436984904775,-0.04911066968968708,-0.0887042313835667,0.019913755944509056,-0.020051471148198864,0.07655368336055535,-0.027172616487491863,-0.010962058224645799,-0.0036198883221918937,-0.03287310477622306,0.01134279432167867,0.0011744875789998059,-0.010595259183493513,-0.004514645249983345,-0.009326234122098216,-0.011065869461385333,0.0062390088963124556,-0.014786723715284672,-0.009283978678323793
14,3.851911083698277,-0.02053790189279314,-0.38514366676863165,-0.03960385923367346,-0.07993241674260501,0.0007004818375316077,-0.017661517684509964,0.08229487160413754,-0.029503855569696338,-0.019582015484254783,-0.00670251588350645,-0.031022102190196823,0.011643851061637362,0.00235211017457045,-0.012019714302087228,-0.009090000729560122,-0.005087440941669201,-0.009221407028748713,0.006931976787865669,-0.015159732777597905,-0.012305170867919631
15,3.8906780714048073,-0.022175941761202522,-0.3905300145912423,-0.03416901019390239,-0.0824678958239251,0.003344758654561859,-0.007227270186441005,0.0843013537745833,-0.03463035332354815,-0.021353127144811003,-0.006976382863309697,-0.031646864446063704,0.011132169281959306,0.001512110478881689,-0.009999855815744772,-0.008283948631245899,-0.004681569245264183,-0.008390961339337914,0.006044406989429183,-0.016000414834488354,-0.011246425875265987
16,3.8183460373622515,-0.06765564346364251,-0.37467215700981776,-0.05252756333960017,-0.09691126811464446,0.03543810454046256,-0.009960938116089307,0.07497340500490264,-0.03234804452257367,-0.0071220975324072485,-0.008787532692454282,-0.033471002116769746,0.017903908901322617,-0.000742598115790563,-0.008577261327619058,-0.0051810933222916165,-0.010647184847579656,-0.009278174663018725,0.004804701965016469,-0.016585738413057313,-0.0067310449746608905
17,3.8056864801187373,-0.0545715213302122,-0.3894190550763515,-0.04891933350918735,-0.0810863521897561,0.02847763192741519,-0.02204548105137267,0.07258463696651736,-0.02775356111980273,-0.006469434442655923,-0.003808804022770689,-0.036568286385845514,0.01083128048721602,0.0013421942570978858,-0.009450682063343553,-0.003644478613779198,-0.010677178093186565,-0.012125020662455879,0.008869145919467532,-0.013440348461310012,-0.010868898764060629
18,4.29059783144295,-0.05591337407881227,-0.4212995854963852,-0.04912577859890927,-0.08447965957577853,0.015416069590432164,-0.015948354136359703,0.07399115843580166,-0.027461161631997102,-0.019845470782845678,-0.005497648064848207,-0.038945008955199756,0.01651197545619644,0.0019256089576164797,-0.012029323632883351,-0.005663468608245675,-0.008691863461934346,-0.012212088729470659,0.006125831271465859,-0.017288908721019326,-0.01178420554499848
19,3.7304639685138676,-0.07203384937391463,-0.35666595882499047,-0.046235423517748814,-0.08477266895802243,0.017828549256987125,-0.012486210346828156,0.06469186790376083,-0.020359454826762574,-0.00946495688792216,-0.007499116655930671,-0.032299397360991446,0.01632762487755159,-0.004260185744968331,-0.006984601201351373,-0.002598120760179035,-0.007845291582410565,-0.01016126461058754,0.001870999606223038,-0.017249860009351265,-0.0071757672815588956
20,4.1038244371872326,-0.024013227590348053,-0.37472369093849,-0.0621577940582936,-0.09754785764757239,0.006700200212685061,-0.0119313871078993,0.07149649418340964,-0.02163357449275475,-0.01234783814972499,-0.0035991880885078145,-0.03878999138849021,0.009840515342025393,-0.0023789352466929573,-0.009655647619825923,-0.007162388068036808,-0.005754547199446133,-0.008324490818514847,0.00665763303504435,-0.01564966776463712,-0.011505409660787518
21,3.6674626708887494,-0.08147519414078606,-0.3152830733619183,-0.04329083784233969,-0.06902266326915546,0.012326452028082812,-0.024851527386000303,0.049766180677921434,-0.03090363338133757,-0.014204210683266197,-0.005987246892622607,-0.030141508051001676,0.02179335183319301,-0.0010072377372988925,-0.009102406973340887,-0.0061526585920788635,-0.011491104937373762,-0.013086751012449247,0.004054306920855023,-0.016217893425600514,-0.008774865328927114
22,3.910979148758461,0.005914997322971881,-0.3659609522669277,-0.05010467567818979,-0.09804867023171053,-0.005064889280911747,-0.013591071438472014,0.06975991475986641,-0.017558213000261804,-0.017202918996887376,-0.004165355505180165,-0.035159091311252805,0.009364300951647146,0.00019240331241600017,-0.009168097518917567,-0.007055981515073843,-0.004622437990373819,-0.008656462199909364,0.003579013163715465,-0.01709647457690387,-0.01219264298283434
23,3.7805042471559243,-0.036977338411854126,-0.35326144345667776,-0.03668162951379149,-0.07461896348609222,-0.006617240339413285,-0.009630660472900171,0.06921376673256613,-0.024638642113229386,-0.020896923406479504,-0.002163313679525673,-0.036126767531229134,0.009308678101093388,0.004280738890110903,-0.0067080565476994565,-0.00955005900169994,-0.006841352716817612,-0.011040689339694312,0.004758856803032483,-0.01538575068352054,-0.01260033074519347
24,3.947704327799277,-0.03677256502750321,-0.36281532189915966,-0.056827091768680615,-0.09686444991613721,0.002865197563507724,-0.0222427829908575,0.07358014085521816,-0.00882132314280505,-0.01054352628072351,-0.005834089649961798,-0.03880254517166884,0.008674248655627038,-0.0037770656461109395,-0.007005547299823101,-0.0015227871219570459,-0.006079488609086489,-0.008376338700794551,0.004759927067731405,-0.016796786896645235,-0.010537012836950065
25,3.769105865167976,-0.027301752696387425,-0.3594356331274387,-0.057104740840433495,-0.07177963032859988,6.585744112365116e-05,-0.02400703901040012,0.07298748710643724,-0.011716008824720929,-0.01187252741028747,0.001581465439243664,-0.03565610076784823,0.008162246942501242,-0.003704258781642943,-0.012740927260950241,-0.006557794376707655,-0.0028236799669832738,-0.006538438803069861,0.008782299614360283,-0.014733555214050785,-0.01144326713091813
26,3.903780131452939,-0.056993140051248205,-0.37069952807990025,-0.05500771888925658,-0.08965354037719558,0.012381857098845333,-0.022816532755863914,0.0663166418322957,-0.015807391423418995,-0.010396401181881043,-0.0008806610449650014,-0.03469697246110492,0.011673230790371572,-0.004094722956600089,-0.012056364450295525,-0.006409608516194036,-0.00706614214354702,-0.009172154072769528,0.006421685843518922,-0.013550796283900405,-0.010354761574054636
27,3.8318284350800984,-0.041181635942478895,-0.3742534308798966,-0.034802715335522955,-0.06900243856916637,-0.0041203589903995065,-0.007372816949153244,0.06912336341716085,-0.028553151331417517,-0.02799152324543546,-0.007169111787937494,-0.030328882675294593,0.016617943878496397,0.0037151888825294604,-0.012721406138047031,-0.012053670148319949,-0.007358290249719553,-0.010095478778972416,0.006162190326583191,-0.01519592383124682,-0.010667571412674265
28,3.8781901895056436,-0.03071480185477766,-0.3867795679309247,-0.05808393316144535,-0.07258738138753483,0.00628354301107774,-0.0237997812997663,0.07939080643125355,-0.012934976488732153,-0.023473219427703723,-0.003540007928912423,-0.03621742765825909,0.009929148247454146,0.007498295614367639,-0.008680126456035019,-0.009085380461075616,-0.01104837034448292,-0.014383355818591476,0.006308462165636675,-0.01260987650918208,-0.010390576476425065
29,3.904889006284745,-0.08065550269732957,-0.36928879909724294,-0.05022603271188263,-0.08517230395210752,0.02097217632278952,-0.01771957728123671,0.06774156239423317,-0.02179454241891134,-0.011765367476317323,-0.006556776349162993,-0.037790831328910396,0.014723902476815874,-0.002433064401502505,-0.007947096614422647,-0.0009594167261231001,-0.00804993532597063,-0.012325358360558758,0.0023070006704811728,-0.017311689874925644,-0.008587848205557547
30,3.7600884686631826,-0.06394257435362594,-0.3237920178144045,-0.038872660759528346,-0.08691885305821714,0.009484726623477328,-0.020717341984407507,0.055421552362848556,-0.02677474982727214,-0.004303611316978214,-0.007953025558081105,-0.035594613607806296,0.016521561982048842,-0.004961195771238739,-0.004082054793085006,-0.003792836925777572,-0.0062412698341275715,-0.008774034817796872,0.00016207909476895435,-0.01638146915433501,-0.010066455911368002
31,3.8024162375244064,-0.05141757259031814,-0.33697018033626097,-0.03774315223261298,-0.09924753866744128,0.003996893040913941,-0.017113484287102482,0.06302133989710017,-0.02739287988646964,-0.004592456647941311,0.001921013171852696,-0.03337746604848636,0.015483899911794802,-0.008645165417259777,-0.013044995688118594,-0.005293249104001155,-0.005466930297042725,-0.00686375426353589,0.004018296672496425,-0.015426216958865525,-0.008772617947626874
32,3.6887472395019514,-0.04569948579355704,-0.36387001392525975,-0.049573502614135956,-0.05228717864001213,-0.00039072105427685565,-0.02358286602830089,0.06551496533745615,-0.020274073278992222,-0.018457269132552526,0.0016642182938125184,-0.03436332068634488,0.012244465024029875,0.004507472091563401,-0.00910939646093003,-0.008938925571842987,-0.008332818666451901,-0.01421709048688323,0.007607636294670467,-0.012289549286279232,-0.011094409361379119
33,3.756842435427999,-0.0031219696198976996,-0.2884572734826754,-0.02876884458075656,-0.06870765654187211,0.005620935356275869,-0.04067802678924132,0.0464635728382536,-0.02802678725888589,-0.019002292677534983,-0.005585472156153883,-0.022723197417300327,0.02359240280088979,-7.812666461917654e-05,-0.009478199987683997,-0.007224083532402059,-0.013190292353502085,-0.01753136410487213,0.00020852419662261768,-0.01384694222444041,-0.006666401314220863
34,3.9653951442822195,-0.006073372137211681,-0.36690432349058577,-0.05315397263050712,-0.07905678061482777,-0.0028542436266050133,-0.026520098046075354,0.0665614598394739,-0.017028427193464934,-0.0199676943788735,-0.004639593563400822,-0.028613472530510137,0.015772478784809845,0.005423064024312565,-0.00922141999024837,-0.0121116729341273,-0.010761408310045814,-0.01447222394673804,0.0013613545476527744,-0.015618536763593822,-0.009194045060015544
35,4.181760225204582,-0.025031488307060316,-0.3914766192640014,-0.05316868351168631,-0.08620272457493298,0.0017176350160214876,-0.023202299297180925,0.07647386878109028,-0.015842306855952268,-0.01779339602244502,-0.006487065880488875,-0.03612895664120143,0.012098871128712106,0.0023622873385984277,-0.0076471748898149896,-0.009041622027032879,-0.010453238646924861,-0.013602928471203967,0.0036248644207697005,-0.015372590628677811,-0.009837338158193496
36,4.151727912514259,-0.028021191503963067,-0.3970573749860079,-0.049293824513511234,-0.07490789140612372,-2.957636606389116e-05,-0.023258548798345026,0.07576375446446693,-0.02292325546535217,-0.021411524931932078,-0.006285822101196052,-0.03574945011927932,0.014608618163310041,0.001845025138682351,-0.008335040329105026,-0.009213769516923796,-0.007707034448132701,-0.01188732264813032,0.005077718364630933,-0.016362213587933983,-0.014163257576935531
37,3.8845400885375363,-0.05346612450654996,-0.365288893751982,-0.04172992092871088,-0.07961768514774549,0.013114296777114818,-0.009851664182868886,0.06289239426651502,-0.03336569656202694,-0.0128083962419022,-0.004613531920058909,-0.03733071405800628,0.018510982380808207,0.0008352110630051081,-0.006262580528009128,-0.009722221283623367,-0.011074905008326702,-0.009853237782187713,0.003904689826131291,-0.01714505180438919,-0.010260118560414443
38,4.2022522637358986,-0.01366397666954744,-0.3910454972324749,-0.054673888972764435,-0.08387788256067703,0.0021275964223527928,-0.026651324436691486,0.06979591702382754,-0.02303250386149846,-0.019018818634408692,-0.004032517440135837,-0.036132843844438836,0.015873114259110758,0.002122340392419927,-0.010233507292125979,-0.00909919945592253,-0.008753563066270174,-0.011071725415128592,0.005881184525119425,-0.01688524271885781,-0.013309914699757692
39,3.7608080496920366,-0.06336382170203336,-0.35387818596609977,-0.051691687840282545,-0.056455701452268255,0.003768219470437905,-0.029088932497060058,0.0678519064900725,-0.02158505994703305,-0.020583072518965337,-0.00038539322920450633,-0.032995950481623106,0.012714219666707683,0.0022395264628603333,-0.009766672839188615,-0.00841191791206699,-0.00606268536309437,-0.014581407901904283,0.0065926841053460744,-0.01206257922180185,-0.012717299416248702
40,3.8081674684038997,-0.014025835207262766,-0.35889058234432386,-0.04276810225769206,-0.06837027807359812,-0.01219629560622826,-0.009420507594079721,0.06716238178401245,-0.022664881263786355,-0.01845168840933787,-0.005546931516095996,-0.030545272582052804,0.012334942296351311,0.0010899320500359815,-0.008523050418143396,-0.011810764160793859,-0.00867415570710818,-0.01207942548113783,0.005364825176087378,-0.01352589393516264,-0.012005771774772323
41,3.722191621698124,-0.03525469658437208,-0.3279985379349509,-0.0542105732636177,-0.09314416892205207,0.00740959842834126,-0.019274889395263513,0.0616731091747074,-0.02362380286081262,-0.007734817805936801,-0.010311493378810016,-0.033846322544874435,0.022952532658942888,-0.003760018446858867,-0.008310174988093706,-0.002798495557947765,-0.007792999217371893,-0.01041884510987538,-0.0001532234348564817,-0.017702359754564786,-0.007191245417152439
42,3.968292575026512,-0.026987458394799425,-0.3541117900858121,-0.05189215067674439,-0.08932257002952089,0.00407448409823823,-0.025931306743039395,0.06046725374980067,-0.020958080347275185,-0.004429384447367701,-0.00345651016049725,-0.03619855252161895,0.018048132866987976,-0.00515528192679897,-0.011129401669571251,-0.005756303932396085,-0.006959257873695522,-0.009832877989804657,0.003981647257097951,-0.017959658398373664,-0.009995429599603645
43,3.85613840373766,-0.02985418304654995,-0.3614669801384287,-0.05345470186108069,-0.06799457138832615,-0.003484500020659679,-0.028265415743915973,0.06992498480394678,-0.013471407735475283,-0.0210583330570825,-0.002615614351003738,-0.03453448961431796,0.011404959446137924,0.0016521466539022992,-0.008961018291675118,-0.008183535791643716,-0.008868865617063279,-0.012565155616665493,0.008333728639720686,-0.012260125155562603,-0.013559923853198262
44,3.8116236385157127,-0.07036519374538129,-0.34323073698942563,-0.03665509025883561,-0.07863380686711065,0.013539643563237298,-0.020946327379696993,0.058721474753521685,-0.025613979401456613,-0.013960432567636835,-0.006662657716209862,-0.030009494047766854,0.020692648167038453,-0.0016929414200227415,-0.008134626881891776,-0.006923410905988125,-0.01154053697967825,-0.011772932703775245,0.002720748019543829,-0.01575268067667139,-0.007469617127715822
45,3.853030460179187,-0.0076774121011099926,-0.37472728395354465,-0.059419958123792034,-0.0758146726062964,0.002130871427751902,-0.02029205036682572,0.06964103300380885,-0.017657937826382263,-0.019696558045844813,0.0025662018901493225,-0.031061922069249466,0.010793813637593916,0.0019611008199743106,-0.010980702378757957,-0.009147064876444885,-0.00831002555259092,-0.01207466267304979,0.005559284681548544,-0.014163698924045755,-0.009903704922310595
46,3.8365015898725328,-0.08545217900482162,-0.35755384318314826,-0.04748911691684124,-0.08809451790499899,0.014692334769857146,-0.025554638571593163,0.0673340955202919,-0.014581933956043944,-0.00857245170592851,-0.005675824155450094,-0.03098761613523711,0.015730613814335603,-0.004340307938894081,-0.011495828601316307,-0.005494786977523607,-0.007939132791115461,-0.00992190817835363,0.004491619552726494,-0.012949453203769138,-0.007965732904830287
47,4.001366825700959,-0.04284309871948502,-0.3924957618991474,-0.04601579511409445,-0.07596320665128664,0.0014206525588187377,-0.019587315810348623,0.07408976086700178,-0.019605905824159008,-0.022733309205440453,-0.0032082060957561824,-0.03558067931389659,0.011584421760532815,0.0018583869948784197,-0.011538383182141457,-0.006292946381251634,-0.006229687758671439,-0.011749933866595737,0.0063976615989693895,-0.014436463075731735,-0.012001186925828647
48,3.7442493572673476,-0.07350466482664293,-0.3512243317619605,-0.04740752285713049,-0.08411199731724438,0.018076617237847627,-0.017140849198142315,0.060097910931831026,-0.021970690468122295,-0.009018761438607506,-0.006551171996734996,-0.03196019851935835,0.020944928461140475,-0.002044413342521621,-0.009220386914430065,-0.005174072401721708,-0.008425529578708324,-0.007894203551721721,0.005413526554467348,-0.015025351092749602,-0.011145655140453502
49,4.043913353669826,-0.032261538863206644,-0.38555512453286217,-0.06347430435373669,-0.09041017227921408,0.013969022758090725,-0.0022131236937823796,0.068751295884362,-0.0314544869048346,-0.01671774642678324,-0.0016242513419601273,-0.034808835350842476,0.01688617562684129,-0.00278738661591183,-0.010500074134713568,-0.007765875573678854,-0.007423230847392233,-0.008330268643419679,0.006655639608067894,-0.015430789922467993,-0.010426481899064177
50,3.79718297754509,0.002655641180928732,-0.3621785615930758,-0.06684716450215754,-0.07523035661423896,-0.00817088365745943,-0.028141066338245393,0.07621259790679971,-0.009869938765120935,-0.01451252442249531,0.0008627157395742463,-0.03935155937376391,0.005262756659140046,-0.0009407710197012879,-0.010378069786028878,-0.006917802892037596,-0.0033370099534063137,-0.011016170236432069,0.008446495004017956,-0.012404835305573318,-0.013314015224408029
51,3.800050526716283,-0.02362871851844305,-0.32760208198219276,-0.051922829011778616,-0.10173617833679485,-0.0006758226069983294,-0.02132110456354647,0.06671643692433105,-0.014366756017911793,-0.0069722820490035935,-0.0009606300934018943,-0.03630281758492956,0.01068266299607069,-0.005394755099644781,-0.006328015958369588,-0.005270771497926346,-0.006068963615118143,-0.005226430621742411,0.0071209498945467384,-0.013356446227824115,-0.00958018536083916
52,3.7223130148989405,-0.06690351352239976,-0.39685998560165847,-0.03412302076646774,-0.06763887201381356,0.018205425539278234,-0.025247974243071625,0.07960829796611617,-0.023602562232723622,-0.012917770272703168,-0.0007130241724520834,-0.03049549114876526,0.010905304321978731,0.001532814689237756,-0.011418265807666765,-0.005128425726388365,-0.01107996766506204,-0.014363966753295872,0.0062998238288805115,-0.012005167221832272,-0.006509694221642512
53,3.9183437826333325,-0.05899657222030093,-0.3922413728919961,-0.033225374104117515,-0.07193566974406244,0.01838104141155007,-0.031184747237616803,0.08028934887329016,-0.027148982557515165,-0.015431581608951571,-0.004244970811137294,-0.03389235534182665,0.010799256151096706,0.0017477020541380966,-0.013090035605081828,-0.004889852828153027,-0.010760944861587246,-0.014021526568463906,0.0060595166836122155,-0.01369523796208329,-0.008411616469269629
54,3.7510194089299747,-0.0470820820716575,-0.3836529016702177,-0.023989560125002012,-0.07340426100625073,0.005123264524275819,-0.020441919342321056,0.07170539697296865,-0.02427399200077323,-0.01779314250942978,-0.007590994268722928,-0.03133904063477292,0.01286136410949671,0.004208516151163723,-0.014067559552346788,-0.007413282585317429,-0.011070629163582122,-0.010544592697921377,0.0048215317085985995,-0.012636580174114604,-0.010609556970643884
55,4.055889570303248,-0.07052661015188727,-0.40961488259293927,-0.03907284903412894,-0.08760168158396611,0.016967204456314642,-0.031137152871912932,0.08187290968472631,-0.018395686361018966,-0.009401644040973909,-0.004319815121831034,-0.03735757440149774,0.008870142867642029,0.002653601571472784,-0.012726236174106603,-0.004386071046533201,-0.012502663887611419,-0.013445714312617787,0.004584790557709555,-0.013809655447825779,-0.009249506168460575
56,3.793789450154142,-0.05509167728876243,-0.39946334072664663,-0.030440712595228212,-0.06576760245591196,0.005515887948330732,-0.03227644326067134,0.07818079292373889,-0.017209984230719233,-0.013175100481709279,0.0012781459739554537,-0.03329253824280465,0.007526933981860226,0.004065990074849151,-0.014354892064302566,-0.006068178708471315,-0.009951446193881476,-0.013920848265459093,0.006329608991235935,-0.010790602701724597,-0.008894451542965625
57,4.09047953998556,-0.09096838889788354,-0.4115308965608168,-0.028935734535780126,-0.08982302792558923,0.020019921532869668,-0.017153353478053034,0.07733476040519068,-0.034251278504314274,-0.008958080116323618,-0.008695641927955444,-0.035846539974918885,0.017278116229443235,0.0007412439096145452,-0.013327889949719486,-0.004272957942012776,-0.01301100069606571,-0.01201928736494084,0.0025076676884100047,-0.016689181031816377,-0.009015295260604642
58,3.8581935631336624,-0.064886640783892,-0.39141055085712956,-0.023667421397712676,-0.07168681830546668,0.008886656941155426,-0.010075873598277444,0.07673903380674223,-0.03270487726409943,-0.015637743959293467,-0.009436864277279173,-0.036724208986285554,0.011954496636528124,0.003827712458592693,-0.012153755200529973,-0.0074880783295719795,-0.009730621474738549,-0.009776087859001038,0.002529204554262163,-0.01752466997455359,-0.010065359978757349
59,3.9580464874939594,-0.0891812326783467,-0.39795014579943594,-0.03167473684849903,-0.08729746797089608,0.018336788479544414,-0.029091678802913846,0.07540480058690698,-0.02189043512614213,-0.0033922521843616866,-0.005487486057992724,-0.03303182296781891,0.013545224044510877,-0.0015935069910124962,-0.014135886956163692,-0.004293545002511736,-0.013937231073679382,-0.011725985086242478,0.0037609994113886763,-0.013024723883798973,-0.006017160210875881
60,3.790986679024011,-0.08678575881472494,-0.38690993435917737,-0.03441270297200617,-0.07392966360207452,0.020255110662632945,-0.027506485175596337,0.07492621747884669,-0.023908427080116056,-0.0071849321947619685,-0.0050886312218195884,-0.033416684692565285,0.013782147123197296,0.0004218916300510432,-0.012988019588639852,-0.0026979247618580645,-0.01159669656147032,-0.01223014277829936,0.004526504626281557,-0.012582984476452003,-0.00783509345108179
61,3.8101292865931615,-0.0549499908634271,-0.3855544159302268,-0.029977886425920322,-0.06939558645289735,0.011045106118647494,-0.031121829606135538,0.07486896512068,-0.023069278026756828,-0.014348628383997109,-0.0031418067463918984,-0.032024933094209104,0.008559292051642875,0.0026879061906541035,-0.012671624934448593,-0.006619404338484061,-0.01235113219967771,-0.014750683359297972,0.005005140853991417,-0.012140428398785166,-0.008584292095304095
62,3.922126990248314,-0.04828879263934147,-0.384806247905426,-0.015896605415430153,-0.07945297955543171,0.00910589830102469,-0.01431422184415367,0.07025860218525842,-0.036680924966302944,-0.01484870215030647,-0.010350195397262042,-0.03487490144336185,0.013737124101205865,0.002051957140695787,-0.012663565508899232,-0.0072650951379403805,-0.01265762451288962,-0.011293202186727734,0.0025474520628907178,-0.016373842921944545,-0.008291520870627891
63,4.101806706579123,-0.061466226043856396,-0.41515546218868354,-0.03356790230542976,-0.08766704034010578,0.015061521456486437,-0.02747761891937638,0.08266149957048069,-0.02383359855424237,-0.011820186425850952,-0.00542726513604515,-0.03247910259850942,0.011350771115617764,0.0028686263002699027,-0.01545312414398793,-0.005863047123732593,-0.013768090463939694,-0.011900814526448516,0.0055080945961051555,-0.013316233646790201,-0.0091723845605578
64,4.051066694948651,-0.07085800072712271,-0.4184620609031957,-0.0345920086784715,-0.0833238241897476,0.015239979463005017,-0.028430979220914213,0.07726929376300509,-0.019619077806092542,-0.008404854126958895,-0.003310797998953552,-0.03268551816501208,0.01027651394924891,-0.0004564106494532981,-0.01354531116610861,-0.00485640171951198,-0.01156734421256859,-0.01208133422207401,0.0037609514332963886,-0.014251630904871197,-0.008095331696509453
65,3.70192486197246,-0.10274577594291898,-0.35786704153148585,-0.03355311473899918,-0.08874685947694369,0.02103565443582696,-0.03137141646844877,0.06913322376263245,-0.017035259485169298,-0.0028317127695313142,-0.005501806970611014,-0.02727153550522296,0.014753778990736632,-0.0024258380432936235,-0.0147363556698806,-0.004692093488898348,-0.013664521604664831,-0.010129003785629748,0.003694275735668587,-0.013293004520086783,-0.00484405205372702
