,plp_0,plp_1,plp_2,plp_3,plp_4,plp_5,plp_6,plp_7,plp_8,plp_9,plp_10,plp_11,plp_12
29,-82.98249945980257,-1.001992402223366,0.0008163060077482369,0.0008241080449350619,0.0008264706674411461,0.0008243699455000237,0.0008183959098091182,0.0008090012467816313,0.0007965689936222997,0.0007814418108822937,0.0007639383970920354,0.0007443655680455359,0.005931752993385676
30,-81.77600257975693,-1.0017191686240923,0.0007483471574546301,0.0007531995353676545,0.000753276475747753,0.0007494499954572117,0.0007421954529357829,0.0007318552631732187,0.000718721722495638,0.0007030676684688775,0.0006851591830164925,0.0006652630158228442,0.005510093626006631
31,-81.1969230648879,-1.0016590726638985,0.0007487434553050109,0.0007538691089081294,0.0007542225959113982,0.0007506118705294159,0.0007434932246926697,0.000733209307818333,0.00072005767112409,0.0007043174364658394,0.0006862615157236591,0.0006661641113232938,0.0055964861361963636
32,-82.35935433705092,-1.0022105878070597,0.0008582859025426908,0.0008680078362967527,0.0008721946139824878,0.0008720747355028625,0.0008682379521327326,0.000861081803269332,0.0008509271082468478,0.0008380575490609121,0.0008227373119492841,0.0008052244236786487,0.006021828414177908
33,-80.82378023979555,-1.0019322267892468,0.00068718613762576,0.0006948512315119539,0.0006968296752991442,0.000694382300029467,0.0006882125023723302,0.0006788142273897506,0.0006665845996486216,0.000651871724335498,0.0006349975122372608,0.0006162709923186511,0.005232052356729809
34,-80.83603044751081,-1.0021478498201815,0.0007763268542186288,0.0007867133735098751,0.0007909946934478385,0.0007904763557031436,0.000785897146375799,0.0007777751583082122,0.0007665203634055883,0.0007524816424045917,0.0007359696883633177,0.0007172706533822836,0.005455495873480911
35,-81.26500933483103,-1.0019875390760173,0.0007995559937516911,0.0008078998757326953,0.0008108143170073288,0.0008092623670327167,0.0008037990956842903,0.0007948353166169495,0.0007827142329612498,0.0007677433672225387,0.0007502104083799852,0.0007303934657478817,0.005475154259663842
36,-81.94037983935556,-1.0020641078846222,0.000834369105760699,0.0008441258397924758,0.0008480649725043466,0.0008472833599119236,0.0008424398094915055,0.000834007295805414,0.0008223664299593901,0.0008078479281638187,0.000790753790549166,0.0007713705267171441,0.0056117831061357
37,-81.46666593507273,-1.0019415263479319,0.0007987754145631424,0.000806126443275357,0.0008081282588966763,0.0008057695901445991,0.000799629163285031,0.0007901303835351962,0.0007776219110226723,0.0007624134812677994,0.000744794279072614,0.0007250446014318614,0.005754475854237722
38,-81.42993357238822,-1.0019418549738588,0.0007831565628290225,0.0007911130143817236,0.0007936857247318515,0.0007919112771499143,0.0007863729815714999,0.0007774928387533999,0.000765618708217164,0.0007510601450889833,0.0007341058828979457,0.0007150350271926155,0.005652752669144672
39,-82.7246441712416,-1.0021213899115675,0.0008457236785103048,0.0008551555423928571,0.0008589161970073702,0.0008582053689492399,0.0008536793286622284,0.0008457910667716762,0.0008348984517489395,0.0008213105721052007,0.0008053110661417534,0.0007871735649263902,0.006048652421640747
40,-81.02094303994218,-1.0022755780963857,0.0008482477515351908,0.0008600226202224073,0.000865084311976467,0.0008646910553078708,0.0008595773592490522,0.0008502777471433934,0.0008372237428685227,0.0008207854686008093,0.0008012915140670274,0.0007790393901137593,0.005542072934310264
41,-81.10643410065946,-1.0017998102980332,0.0007431242193444741,0.0007494469603344205,0.0007507390206084608,0.000747856139422988,0.0007413175133376005,0.0007315228093722148,0.000718814365908692,0.0007035059609042139,0.0006858984779083123,0.0006662902414027926,0.005674724261799672
42,-81.16447427135127,-1.0017670393971345,0.0007363655559248445,0.0007425535061608723,0.0007440223387693447,0.0007415841604802934,0.0007357084298632628,0.0007267501454237396,0.0007150152761724581,0.0007007863344085499,0.000684334194439436,0.0006659256856014359,0.005628372106063362
43,-81.8464960327815,-1.0020753277542838,0.0008299500978519893,0.0008389823477057983,0.0008426697138630782,0.0008419982628810744,0.0008375289165879606,0.0008296691289286847,0.0008187562184936892,0.0008050908993127974,0.0007889536581927795,0.0007706156026375271,0.005928413700277919
44,-82.04707523119983,-1.00208581218593,0.0008233810388118666,0.0008315225295537447,0.000834121836580531,0.0008321770953345036,0.0008262838412473837,0.0008168842809212348,0.0008043447265937051,0.0007889914101430811,0.0007711289527695305,0.0007510518595615974,0.005734993905833497
45,-81.26586649594446,-1.0018155720862212,0.0007524090081296884,0.0007601901958748686,0.0007631135115302508,0.0007620663031794922,0.000757587298241686,0.0007500670697788531,0.0007398210070142897,0.0007271239550183753,0.0007122288356658728,0.0006953785225339027,0.005644919273744744
46,-82.50913995578188,-1.0021890855582694,0.0008185505951465487,0.0008275898247944458,0.0008307483014149034,0.0008292267583668355,0.0008236871346219383,0.000814606356687197,0.0008023779363954102,0.0007873506772259415,0.0007698469639094231,0.0007501747195512424,0.005818602766303652
47,-82.65010165582171,-1.0018698286053445,0.0008197078714434836,0.0008270849129406176,0.0008293232862614261,0.000827343165568903,0.0008216757037639787,0.0008127090525960798,0.0008007652334564785,0.0007861324837155001,0.0007690813596895552,0.0007498758075998828,0.0057448061021111345
48,-82.77585605990254,-1.00187271479777,0.0008045413919688984,0.0008115599026106889,0.0008132071315481947,0.0008104371335544074,0.0008038446931841706,0.0007938688043831347,0.0007808732645854575,0.0007651835612461236,0.0007471053668437218,0.0007269352875252986,0.0058839995852980505
49,-81.56436583548901,-1.001666131100957,0.0007259094258265522,0.0007316385885415229,0.000732773181841712,0.0007301519012034572,0.0007242587329590052,0.0007154446879551527,0.0007040011304840442,0.0006901909565805271,0.0006742637828860915,0.0006564655272738765,0.005802756011275246
50,-81.2407896566442,-1.0016643176050342,0.0007317664369553761,0.000738611168601689,0.0007408878642514103,0.0007394051884733659,0.0007346358015793004,0.0007269270549142323,0.0007165684423960894,0.0007038196538057636,0.0006889244686792198,0.0006721198147839251,0.005620921200757877
51,-81.44664556065965,-1.0016913055981533,0.0007086109682197543,0.0007157270044352906,0.0007173773950289969,0.0007147280891028255,0.0007084643326737505,0.0006990739312828848,0.0006869457100434629,0.000672412405406921,0.000655770605101238,0.0006372921361453855,0.0055040622927791435
52,-83.05606913451248,-1.0022982417227426,0.000883301950518464,0.0008949690967795659,0.0009003959249867115,0.0009008898803746837,0.0008972189425265111,0.0008899264085049464,0.0008794389348401283,0.0008661156234120551,0.0008502753261122863,0.0008322162480132345,0.006182306626865475
53,-82.94404470494653,-1.0023453969488099,0.0009055428345882205,0.0009165093762118874,0.0009212795123485209,0.0009210912012273293,0.0009166401097650865,0.0009084257725245921,0.0008968530329677803,0.0008822746274519886,0.0008650124847470618,0.0008453730557281437,0.006146866404705227
54,-82.84937632367874,-1.002151073255624,0.0008952567594254552,0.0009043540238325202,0.0009076610776294737,0.0009062161398757855,0.0009006186035429888,0.0008913113925650981,0.0008786595610561992,0.0008629847459922523,0.0008445836407802765,0.0008237409087300647,0.005803767537757248
55,-82.84402486936776,-1.0022370417430602,0.0008927352205367286,0.0009038254880421313,0.0009084312395267636,0.0009078366149356446,0.0009027856053824858,0.0008938041513763686,0.0008813093348144454,0.0008656585186456263,0.0008471754154953015,0.0008261671821710027,0.005654845508696079
56,-82.48930498785603,-1.0025110461953595,0.000949034631528739,0.0009623788131991486,0.0009692484744625592,0.0009708868786509601,0.0009680275502559832,0.0009612011605233033,0.0009508313394092738,0.0009372788620603084,0.0009208656088658043,0.0009018907765067443,0.006113812983860695
57,-83.1356944045899,-1.0021018269668311,0.0008954002152602545,0.0009044565216730113,0.0009075315667191688,0.0009057389197992842,0.000899717088628146,0.0008899245656131602,0.0008767351940024688,0.0008604780613096888,0.000841457445197489,0.0008199661017639565,0.005733519163719945
58,-82.4300751675461,-1.0020359496959927,0.0008719993889525008,0.0008807469605626242,0.0008836187309758755,0.000881836880989508,0.0008760438882344726,0.0008666758807952165,0.0008540781839105997,0.0008385503397135892,0.0008203666152041188,0.0007997875988234483,0.005458689781439288
59,-83.24135491059386,-1.0023046523198669,0.0008985969195303214,0.0009091593120507212,0.0009132470853246259,0.0009121663265518072,0.0009066862181501495,0.0008973512858330974,0.0008845920877497248,0.0008687767514892815,0.0008502383892316581,0.0008292924943419433,0.0058901290271211396
60,-83.13789829096183,-1.0024612798556685,0.0009256289194621158,0.0009372949351926774,0.0009418256409375977,0.000941022906154312,0.0009358064552652042,0.0009267778402445034,0.0009143910411624806,0.0008990240489936592,0.000881013981042135,0.0008606799210463568,0.0061659928164549795
61,-82.65525080240032,-1.0022275233445157,0.0008791421078239421,0.0008893946344043772,0.0008936190186573193,0.0008930987294539072,0.0008884862073841838,0.000880233893944076,0.0008687066526192608,0.0008542246377771133,0.0008370842442549366,0.0008175734096443357,0.00580019381084067
62,-82.18113295672141,-1.0022501415952998,0.0008812229138928225,0.0008919522765169674,0.0008954830511122623,0.0008935418396303363,0.0008871165615028362,0.0008768834349030692,0.0008633482836925908,0.0008469116381629717,0.0008279005815339968,0.0008065821488041781,0.0054014060272151295
63,-83.03268082372088,-1.0021016738081023,0.0008760069017324417,0.0008853949216827656,0.0008887721479486755,0.0008873502793769304,0.0008818103372363755,0.0008726219604662187,0.0008601576589405083,0.0008447418414750705,0.0008266735849887388,0.0008062397394947503,0.005757694866157492
64,-82.84076310086884,-1.0024427977346462,0.0009076756706788497,0.000919399979106998,0.0009242808516337729,0.0009239525196195595,0.000919266100633759,0.0009107894275443728,0.0008989566210529049,0.0008841306399784909,0.0008666353169843249,0.0008467771884177999,0.005852798068502176
65,-83.42325201881627,-1.002386813992276,0.0009077560800926772,0.0009194285659441008,0.0009237723414501393,0.0009224750713947445,0.0009164811151178213,0.0009064128969086132,0.0008927407747453965,0.0008758583034207957,0.0008561181473434627,0.0008338529839489534,0.005619678271938271
66,-82.77438560675982,-1.0021551112155045,0.0008990217621688042,0.0009087726019966238,0.0009123490779832027,0.0009109573942673964,0.0009052694309538959,0.000895762662430861,0.000882822061507382,0.0008667826558336511,0.0008479497652328402,0.0008266103854621996,0.0055770559329416354
67,-83.21858158530443,-1.0021959952703956,0.0008839177437850311,0.0008939251919821017,0.000897694170572335,0.0008965116681735718,0.0008910917196496155,0.0008819272913267214,0.0008694090077883925,0.0008538763512486038,0.000835643327090397,0.0008150144226814465,0.005807931360161426
68,-83.63568328597351,-1.0019535846428371,0.0008657744559957561,0.0008724901255283092,0.0008738323814137955,0.0008706703462032277,0.0008635284118939867,0.0008528067592911048,0.000838849718990559,0.0008219741951886005,0.000802483740720794,0.0007806778524931389,0.005787775147003785
69,-82.83906922428953,-1.0022164815404666,0.0008701878466287952,0.0008804863552406134,0.0008846768434910376,0.0008841410888644691,0.0008795833049419717,0.0008714811608378203,0.0008602120644843191,0.0008461020344846432,0.0008294490877577244,0.0008105386721150889,0.005857999921774092
70,-82.70523578762284,-1.0025102095223493,0.0009224728269829395,0.0009345886947761837,0.0009405240273101655,0.0009415470629264274,0.0009383594491634531,0.0009314499506713293,0.0009212086323885482,0.0009079733708380598,0.0008920523096558582,0.0008737389773398424,0.0063822759749758914
71,-83.23288502237665,-1.0021191841804113,0.0008851169706078607,0.0008938880222805517,0.0008958912054664469,0.0008928751953232298,0.000885630386615947,0.0008746818828246003,0.0008604455299130609,0.000843273844482194,0.000823469236843775,0.0008012632141714185,0.0055982806097461205
72,-82.39219675204713,-1.0020075483036943,0.0008100772770880359,0.0008187864294093957,0.000821793926394326,0.0008202681572663314,0.0008148571832779178,0.0008060222438338713,0.0007941362059908968,0.000779525945978978,0.0007624939704997878,0.0007433324248370533,0.005680981268691679
73,-83.07529878194613,-1.0020640881662162,0.0008316015586423495,0.0008409685832856978,0.0008443071028498482,0.0008427559302184174,0.0008370283084943272,0.0008276556321035224,0.000815070015927331,0.0007996444455550693,0.0007817151619685088,0.0007615959095065465,0.005645165655536884
74,-82.9090226901759,-1.0020704365550712,0.0008407270768369377,0.0008499795229933251,0.0008533956123815641,0.000852091528392953,0.0008467321104498083,0.0008377933798019793,0.000825655384309315,0.0008106471050992025,0.0007930700709796343,0.0007732133430319769,0.005703281766146989
75,-82.63307101069267,-1.0025094455431736,0.0009377134998375549,0.000950427094062783,0.0009563329139185446,0.0009570272235079188,0.0009533574301743173,0.0009458853754376751,0.0009350346022462505,0.0009211546720914463,0.00090455401337326,0.0008855215690505533,0.006091640344515025
76,-82.87378038882171,-1.0021370287489935,0.0008878109886091792,0.0008968034567183186,0.0008997410967631303,0.0008977823463478028,0.0008915859994169128,0.0008816194702676363,0.0008682597719672653,0.0008518370438947412,0.0008326568834689261,0.0008110151294666905,0.005723682416744044
77,-83.51936541179901,-1.0020075594705102,0.0008877250451155892,0.0008956106506586251,0.000897586196596059,0.0008946571946898527,0.0008874658186718622,0.0008764887064920343,0.0008621147406366684,0.0008446856217322688,0.0008245184316205715,0.0008019199324083904,0.005803607204758111
78,-83.50240021575182,-1.0019846837156037,0.0008690208098617941,0.0008757432973682237,0.0008774962564693795,0.0008749661156313528,0.0008685843415317153,0.0008586977138503283,0.0008456147301287314,0.0008296248160864526,0.0008110079610618385,0.0007900412569490518,0.005868765379126959
79,-83.56003856019464,-1.0019634071170802,0.0008427723852852621,0.0008491725318086175,0.000850206111313929,0.0008468551525776084,0.00083967364570126,0.0008290756379485983,0.0008154082812598429,0.0007989835000268937,0.0007800951167989758,0.0007590309878739709,0.005884455261646077
80,-83.50571525850953,-1.0021549387347204,0.0008746149025806975,0.0008835583748056444,0.0008865047020073889,0.0008845820743640431,0.0008784649134657867,0.0008686466143189772,0.0008555290806754966,0.0008394638497005009,0.000820774072322605,0.0007997690904688699,0.005900851483069953
81,-82.88417986701397,-1.0021345791311094,0.0008791360412386067,0.0008885142355157545,0.0008918805122158421,0.0008904653887419507,0.0008849481780431435,0.0008758066044748269,0.0008634212327510137,0.0008481204046671078,0.0008302031789651805,0.0008099542230128935,0.005860221994804383
82,-83.04842707297128,-1.002215050218685,0.0008924081849515806,0.0009025005170685308,0.0009062337399308566,0.0009049328342392823,0.0008993681495650488,0.0008900717741961834,0.0008774551033110907,0.0008618637295400048,0.0008436054213736988,0.000822966744662934,0.005835907053595903
83,-83.00459490124544,-1.002184274729361,0.0009032172774668325,0.0009135273873155596,0.0009177625996564943,0.0009170688583336393,0.0009121310480252384,0.0009034399446734772,0.0008913892952364782,0.0008763201809618449,0.0008585436232419241,0.0008383541546278383,0.005997020831876773
84,-82.43304516994183,-1.0020282011639574,0.0008464196912591602,0.0008550184935950055,0.0008583508074415236,0.0008574917365874442,0.0008529927614906539,0.0008452359275155038,0.0008345276993381763,0.0008211370939671826,0.000805314251101744,0.0007873031657028179,0.005930351712290032
85,-82.81305646012372,-1.00234801565384,0.0009153620892795121,0.0009267610970496448,0.0009316503706696232,0.0009313839128596099,0.0009267050536408619,0.0009181470992867942,0.000906136375763777,0.00089103597707807,0.0008731689682526927,0.0008528322381791343,0.0058593052412431205
86,-82.6794664534403,-1.0025395999462927,0.000909485992659705,0.000921434148062287,0.0009266738590383074,0.0009266655275831972,0.0009222297429280521,0.0009139361239543075,0.0009022266656234834,0.000887471784076813,0.0008699995803049672,0.0008501140747423605,0.005960235301141186
87,-83.12600313924372,-1.0019645612768107,0.0008725000804947429,0.0008795905473773432,0.0008810174492625851,0.0008778575798573718,0.0008707324415658318,0.0008600939397980607,0.000846312397534593,0.000829713601894454,0.0008105985544958973,0.0007892573768325096,0.0059909588731375
88,-83.12884675379051,-1.0020435497265237,0.0008355622337012168,0.0008446577195290364,0.0008478433575115368,0.0008463664049654001,0.0008409140087746525,0.0008319699587742514,0.0008199248201502139,0.000805119483088433,0.0007878662963313973,0.0007684627872277509,0.0059126214999473785
89,-82.72620310550215,-1.0022918311335782,0.0008946376094374515,0.0009055982312945178,0.0009102955770726106,0.0009100329502456741,0.0009055406715760295,0.0008973288372975273,0.0008858006508933537,0.0008713007393233276,0.0008541402768152159,0.0008346142257202177,0.005990143893127913
90,-83.07434646641335,-1.0021671304473396,0.0008947475473480757,0.0009039200601359306,0.0009070408170890544,0.0009053007943581622,0.0008993774964705926,0.0008897444351246337,0.0008767791430337464,0.0008608098512826717,0.0008421387553873399,0.0008210567848806843,0.005961102102530154
91,-81.29327482849877,-1.0021881237642656,0.0008337449868653198,0.0008440713810895965,0.0008480396747169548,0.0008470517366285537,0.0008419178513920567,0.000833178968128794,0.0008212374601692151,0.000806422536353623,0.0007890224836373386,0.0007693010845219438,0.0054410101447942335
92,-82.58516344118074,-1.0022172051385574,0.0009026698203394503,0.0009127993321496364,0.0009165062539877622,0.00091516115285039,0.0009095118547111137,0.0009000666632663598,0.000887221765894259,0.0008713142395444643,0.000852647799945482,0.0008315090905631442,0.0057682639940566495
93,-82.87552462632924,-1.0020533544347632,0.0008664301850760223,0.0008745258108968613,0.0008768065800649812,0.0008745500262537984,0.0008683830195754192,0.0008587246896050298,0.0008459100366798332,0.0008302359862208701,0.0008119818761967592,0.0007914227541200348,0.005813405288521302
94,-82.77467377196024,-1.002276196605371,0.0008973819254133253,0.0009082537791056808,0.0009122639088483845,0.00091095946017654,0.0009051918550216469,0.0008955502659721185,0.0008824958061827197,0.0008664169354062501,0.0008476566420910369,0.000826527459526335,0.005819222993302303
95,-82.92680504474181,-1.0021444188558355,0.0008947800618410317,0.0009035280455486383,0.0009063663348120913,0.0009044382335446953,0.0008983778442588708,0.0008886352043747272,0.000875573432351079,0.0008595101312741792,0.0008407380938024045,0.0008195386837980378,0.005793264638178413
96,-83.44869378594078,-1.0025045557838228,0.00090924417533302,0.0009218493634476709,0.0009274374856749103,0.0009274420867588801,0.0009226886560716038,0.0009137705148352718,0.000901164006950428,0.0008852791986466124,0.0008664872198199924,0.0008451380548913261,0.00577445292524138
97,-82.978404050565,-1.0023033740073457,0.0008809477763914284,0.0008905827346945318,0.0008942728172625132,0.0008932202880791367,0.0008880855858889104,0.0008793294520762837,0.0008673255013554224,0.0008524041713752716,0.0008348732398800175,0.000815031638591566,0.006005665020000589
98,-82.87557053706193,-1.0025406416543454,0.0009462842620425154,0.0009599672060933139,0.0009665553913861245,0.0009675749691475716,0.0009638882339275554,0.0009560900840881135,0.00094464194527333,0.000929931785479368,0.000912305092732202,0.0008920840849377213,0.006033703394098632
99,-82.79883109508103,-1.0022396445266364,0.0008939395952018496,0.0009044266347288438,0.0009087193047774244,0.0009080039428521215,0.0009029732185632615,0.0008941246752957898,0.0008818577250506035,0.0008665173145888703,0.0008484164281754296,0.0008278500157246789,0.005764252540760546
100,-82.8089936330574,-1.0022453528111241,0.0008994477018425021,0.0009107173007519103,0.0009153570436836457,0.0009148121194936124,0.0009099089527439075,0.0009012030644376168,0.0008891168516957517,0.0008740020353078708,0.0008561703942119526,0.0008359111228570844,0.005787021867633102
101,-82.94963665503488,-1.0022447696134194,0.0008770214396803932,0.0008872753903496422,0.000891839598386784,0.0008918060517080481,0.0008877909532661425,0.0008802332235740301,0.0008694901307120272,0.0008558759590041877,0.0008396797910767797,0.0008211760715074925,0.005912643187958055
102,-82.85728868120054,-1.0022272729126183,0.0009186188967674514,0.0009290641475335026,0.0009329681284120577,0.0009317717220360764,0.0009262334378585283,0.0009168581482047559,0.000904035417230572,0.000888097371340445,0.0008693459591706873,0.0008480694600633642,0.005828949156141024
103,-83.55666161755289,-1.0021294298970866,0.0009049820387596475,0.0009124381332868182,0.0009139491940592935,0.0009105320419811589,0.0009027618423125794,0.000891081567059561,0.0008758720952820218,0.0008574811352084849,0.0008362389786609662,0.0008124693443247503,0.005634734260117814
104,-83.08803456897549,-1.0022575483231302,0.0008984517216580202,0.0009080031031926291,0.0009116132873126909,0.0009105254925873095,0.0009053906936040075,0.0008966595409563655,0.0008846925655834766,0.000869804143489662,0.0008522839155672064,0.0008324110856048213,0.006006741927524498
105,-83.0231373242767,-1.0023059813108686,0.0008744154963492969,0.0008847378648281775,0.0008889882957476606,0.0008884318676603911,0.0008837607304643619,0.0008754578299704398,0.000863911824394987,0.0008494628441850041,0.0008324242453730289,0.0008130967390976994,0.006008811563316458
106,-82.58084351679072,-1.002575641761643,0.0009450906011203744,0.000958258595283705,0.0009645906118670034,0.0009655828339238702,0.000962082370415939,0.0009546623954189372,0.0009437605119151487,0.0009297405810011701,0.000912924900708622,0.0008936158957884452,0.006276249840965098
