,gfcc_0,gfcc_1,gfcc_2,gfcc_3,gfcc_4,gfcc_5,gfcc_6,gfcc_7,gfcc_8,gfcc_9,gfcc_10,gfcc_11,gfcc_12
10,0.07065264776485422,-0.0011534592287407723,-0.028975801624622786,-0.0018543999142964364,-0.002744253854589285,-0.0014458955686957264,0.0017369974811739042,0.008370236457706258,-0.0027037377872491833,-0.003334723951935429,8.093313038632929e-05,-0.0015821240908767717,0.001821708798523021
11,0.07033220931763748,-0.004290630386905639,-0.02785707304096877,-0.0023386489086551433,-0.0040109385270147265,0.0016068988791791943,0.0017222519440822555,0.007164567954175109,-0.002903498511946847,-0.0011079484249137985,-0.0002564863708805311,-0.0033621788161984976,0.0019267393791741647
12,0.07646648294762982,0.000573302845962154,-0.031111574742908175,-0.00491837253794969,-0.002426199869880415,-0.0001359502883662451,0.0005864506392624643,0.00925313377634625,-0.0017782895334637434,-0.003819991256237728,-0.0002982895087715564,-0.0026009478862129023,0.0019688309717817982
13,0.06848300437689099,-0.0014645715308860706,-0.026833225510584525,-0.004130567826877734,-0.002531101972412202,0.0010397413507067005,-0.0007171798436577331,0.007840371270931575,-0.001203184888616267,-0.0025409360417110506,9.12023536997873e-05,-0.002528336130679837,0.0009737708263655334
14,0.06794021062609619,-0.003386170986957569,-0.027408297602249845,-0.0029928815142154304,-0.002735998211219222,0.0020178296345447957,0.0006762907265162627,0.0064249115490419865,-0.002415771031752232,-0.0011036284645893272,-0.00018576004291717335,-0.002852397867031531,0.002156312998972281
15,0.06634196020417897,-0.0021864263386641505,-0.028178809987064964,-0.0029725229302779346,-0.0008387551223498751,0.0004052795712093201,-0.0008852144000814231,0.007689097320931389,-0.0012402090330353385,-0.002453807915325856,0.00036126611531655216,-0.002481693411006763,0.0010695396101399247
16,0.06965461316701027,-0.002037606007463411,-0.028974397486204447,-0.00326760847578734,-0.0015240241659720136,0.0004115579271546062,-0.00012302542756555064,0.008401894293204865,-0.0015950063585039081,-0.0028805144024703316,5.834107100963132e-05,-0.0024446497635943333,0.0013373001681308149
17,0.06857299334297554,-0.0011142284677689485,-0.029058182507487658,-0.00573962372454912,-0.0018189811902249316,0.002774911234836918,0.0010793009409828446,0.007176714570743333,-0.0021039848839548452,-0.002820199177678176,-6.025314420262664e-05,-0.002404752004337819,0.0016449778630636149
18,0.06422603598584042,-0.0029862118831062963,-0.025969024894935258,-0.004109991107830234,-0.0024228727865742822,0.0034360980696717387,0.0004329814038696782,0.005268545023083051,-0.0021980185629561517,-0.0010922970644264157,0.0002927790271265509,-0.0025752387270861566,0.0015126548958776277
19,0.06436599676075733,-0.004590953581556625,-0.025357567230054927,-0.0022790085955854424,-0.0014344660933376535,0.0010967199122778445,0.0005037586944195504,0.005801148091869034,-0.0022738071347570867,-0.0017613948064252366,0.00014002083541288484,-0.0025692798236715358,0.0019061603541812924
20,0.06916121690624322,-0.00220626672339385,-0.02758534656987141,-0.00317485860047824,-0.0013616929488940613,-9.305718932857972e-05,0.001236994909786562,0.006520099302440397,-0.0019738473978865028,-0.0030299976944230004,-0.00040241248188209564,-0.0018497425842954557,0.0018650198307551533
21,0.07227453736436537,-0.000989104079109533,-0.027115601703821098,-0.006275221018143564,-0.0035422795926036013,0.001467843169721429,0.0004344240119709426,0.007010177699303379,-0.0008267539891479335,-0.0015455827679414769,2.1420496346893472e-05,-0.003299804652978478,0.0011258261785668307
22,0.0650071477710055,-0.002725753782978916,-0.025860861041716882,-0.001227381543587493,0.00018616528920575965,-0.0004644499524354905,-0.0011924580273420923,0.00573017632967488,-0.002045645610243381,-0.002670029839870297,0.0006122540537544951,-0.0025249535356055702,0.0016167634640444953
23,0.07948357155345927,-0.0014687917064929534,-0.028324944283537296,-0.005399663019852526,-0.005464670056811449,0.0009541524415002173,0.0004671726047412615,0.007394817108845451,-0.00030936587941458144,-0.0013496880900868596,-0.000628349333631947,-0.003587088183023105,0.0013129652307984241
24,0.06920118026928772,-0.003326519690978562,-0.026144258142917792,-0.0035697891404204577,-0.0029689447963498197,0.0006112696928054092,-0.0004123230862290129,0.007067834994739089,-0.0006402277593761938,-0.0017602462394401613,0.00046988862341813256,-0.0031803736034641218,0.00082229534284523
25,0.07036491520160544,-0.0035091160167471554,-0.026048790839640675,-0.0030095585458758648,-0.004123601978529346,0.0003244886409418253,0.0007869773377249679,0.006947479974986776,-0.0010849626221610938,-0.0009759000569386009,-0.0003545685168416481,-0.0036516983139672035,0.0015400338068171846
26,0.06814125025198284,-0.00130138228493146,-0.025998675717674596,-0.004666740471407399,-0.001530933931798428,-0.00017034853782099612,-0.0014798857044922898,0.007465534789601546,8.875157383008302e-05,-0.0019242669113980976,8.442329569712308e-05,-0.0027211885699667975,0.0011723772714433078
27,0.0690046828380713,-0.002376516331263312,-0.02721347747012918,-0.004397932311158137,-0.0014379634230808189,0.0006145435042183159,-0.00062741671528167,0.00700247643288831,-0.0009939753138841158,-0.0020498574987422103,0.0006473743656977388,-0.0026842627875632717,0.0010544745692301386
28,0.06612887933919905,-0.003504617218242663,-0.026543399594772133,-0.0027742333589038815,-0.0006392907972825196,0.00027379119265084694,-0.0008200234033987372,0.006789317137579268,-0.0010085077018953954,-0.0027037321759061745,0.0001421764627053645,-0.002196061116438774,0.001661457480450134
29,0.07030922206734434,-0.0030254193239658577,-0.02814635706445905,-0.004206100660315865,-0.0016295727890664063,0.0009760863722033316,0.00011801258460354254,0.007405855054025899,-0.0009359418446075355,-0.0026570223162875302,-0.0002524637482296838,-0.0030464333313261175,0.0016214794600153926
30,0.0645780524011579,-0.0014268580297510565,-0.025245833919693487,-0.0005265576528791042,-0.00016032071509122572,-0.0014938619696880067,0.0005728144952946404,0.0053434983330409224,-0.0032736926303411993,-0.0031092930721122966,0.000293085608171848,-0.0017453716945965204,0.0019207898946090984
31,0.06496115837749966,-0.003323528412284571,-0.025963707900464605,-0.0029928310427644413,-0.0007967556988609147,0.0003781178403865085,-0.0001667349906057172,0.006569123360790069,-0.001312963009242361,-0.0023749562107575053,2.8643900158572678e-05,-0.002615934643117792,0.0013348544134207446
32,0.06923464524954512,-0.0015322237570396002,-0.024809601497359633,-0.0025305690022127698,-0.0024572562328850577,-0.00032309109912917743,-0.0009288805122294211,0.005935635357612724,-0.0010105281331850503,-0.0020743753825506117,-0.0003450949381264198,-0.002638923813305262,0.0014383282319535406
33,0.07397133318440978,-0.0025925013230216464,-0.026350750398357894,-0.0032985257714948785,-0.004965918137642605,0.00031714898253648295,0.0008163560549430181,0.006490817411944465,-0.002367316341379416,-0.0006021393956658569,0.0006641685605789017,-0.003089414751252323,0.002019395962208419
34,0.06559090941710592,-0.003467956197167275,-0.026799314346098137,-0.0020053706303921484,0.00011835161300434534,0.0001318731949099895,-0.0008607854937660042,0.005971079769733063,-0.0016667907131154454,-0.0021849751936128888,0.0006396338923446355,-0.002624594813998613,0.0014408467558309273
35,0.07813311685231351,-0.001639394943212688,-0.02866441411611132,-0.0044651920386530024,-0.002984660952706147,0.0003839659355120373,-0.0006108478227499277,0.006932499445809776,-0.0011253760624735445,-0.0024172419831516414,-0.0002655253321772948,-0.00218002818967687,0.0022862868404459696
36,0.07405206506308712,-0.001967865924211213,-0.028229002064936733,-0.004381669316914597,-0.002367601283978052,0.00039871224594839816,-0.00016570849390455244,0.007266608412150956,-0.0008218772672419499,-0.0021210881585590523,-0.0005140656875733692,-0.0028307529822637527,0.0015818451409151558
37,0.06781304188196544,-0.0029338603851599846,-0.026605491938961435,-0.00311967977608267,-0.0011089709606247982,3.858022056889255e-06,-0.0008859907000495283,0.0068209101220129895,-0.00090222941017238,-0.0021744014830047706,-0.00016229540616562844,-0.0026324764466065876,0.0015676151747180242
38,0.07069872453559431,-0.0013762618874640412,-0.027964090391243798,-0.005307479909764433,-0.0013100739525512702,0.0013137447975622124,-0.000202942638198535,0.0064135143345553204,-0.0014352680712087938,-0.0022780422459792423,4.612617184199102e-05,-0.00268596344201937,0.0016033490833537046
39,0.07159969914342007,-0.0010347384869838047,-0.027039195445592447,-0.004565045367088534,-0.0020970816216099664,0.0005412744924652537,-0.00022409795777595266,0.006327481435942649,-0.0015470868986818859,-0.0020466873700355154,-0.00016171049788587646,-0.002599475168497138,0.002018563488117229
40,0.062095463703180025,-0.006193201229907738,-0.022694103290485372,-0.0010422357715943677,-0.0024376540738850518,0.0013638252723665093,-0.00011157169200327232,0.005063849336418688,-0.0025970474179038932,-0.0007350168668064463,-4.369249053297086e-06,-0.0025585585785366065,0.002347309807301653
41,0.07522224606650939,-0.0007641397350470681,-0.02836653810240158,-0.0051956401415339535,-0.0018584216318818464,-0.0009508872561182953,-0.0012706404992543702,0.007854145175648974,6.74105464021776e-05,-0.001596682476647861,-0.00018794117319042932,-0.0027143668469809972,0.0011029957093581378
42,0.07239583660587551,0.00012107415844542998,-0.024682599727127153,-0.006187755087293549,-0.004620033070733567,0.0004308913466231524,-0.000399346760055065,0.007026528523754569,0.00010601803951536154,-0.0015643308343406162,-0.0014765736164068126,-0.0029703210697449556,0.0027129039823867913
43,0.07234116606612376,0.0002489630599761058,-0.025959382235836187,-0.005735296288077722,-0.0035391958252448136,0.0006677987783106135,-0.0007229621932934714,0.0058197362013921285,-0.0006374063302556221,-0.0008179857205732693,-0.0003739501028284157,-0.0028606580829886635,0.0021442230020772076
44,0.06881235405643614,-0.001605013040021725,-0.02731561467115512,-0.004317653181180076,-0.0008534704136751609,5.859035185107792e-05,-0.0007673017895213575,0.007026948605912373,-0.0007276418236381919,-0.0026109214082119885,-0.00010503476972792141,-0.0025577998894338464,0.0014729795373409592
45,0.06973762352710386,-0.0038789471085243846,-0.026088794652549634,-0.002682290405002194,-0.001826495620357296,0.0018797291212116153,-0.0004023766890402385,0.005186029619812656,-0.002051029253960264,-0.0019959491524959437,-0.00022115387648103136,-0.0019756575594619312,0.002713302216191989
46,0.07470078780885386,-0.0020489462737438464,-0.028702820116029787,-0.004407580783881864,-0.0033104055589631407,0.001002179333575647,0.001967074636073817,0.00668295907442441,-0.0030131726553721118,-0.0017461778351092853,0.00030416576752834677,-0.002714792508792606,0.0021816371609105064
47,0.07083309861764014,-0.003794675613985077,-0.02887999266671236,-0.0029366777376974985,-0.0005573701094231541,0.00019613620873719237,-0.0011114893865369964,0.006963889017979701,-0.0005646015357877853,-0.0023085494320850743,0.00014599968179325936,-0.002368079572722224,0.0015638907966904838
48,0.061912864882220565,-0.004618365489631321,-0.02396795941359992,-0.0021799792280951455,-0.0016226932459370946,0.0005302496312835413,-0.0004384976489624382,0.0059186911875579035,-0.0010752496177869018,-0.0017448652758954898,0.000153840746541911,-0.002418424502312874,0.001558298231895654
49,0.06541711347593233,-0.001855124338294058,-0.026262175920390447,-0.003389656581514346,-0.0012071094103206783,4.206555782924012e-05,0.0014533035451692207,0.006009238989217847,-0.002389246571336232,-0.0028593894292334643,-0.0002585704422424495,-0.001753602137523228,0.002176734872035163
50,0.07073083511485125,-0.0014886994220124623,-0.027543565456244125,-0.005149016361944554,-0.00322449462825029,0.0014034911072321346,0.0024352310914474195,0.006566100536955486,-0.0027890481552402726,-0.0021202919465508076,-5.928147481702715e-06,-0.002750315233345401,0.002109139531518756
51,0.06770535494022728,-0.0018599681689578785,-0.02365346394215237,-0.005036502858870015,-0.004890219979067627,0.0007263874848124372,0.0003073040233143388,0.006371795592855241,-0.0005897890238444391,-0.00015240466626551335,-0.0005365155189407057,-0.0038285322968773495,0.001522480446823557
52,0.07314745947169514,0.0005333475792054387,-0.02784896555598065,-0.004348548281866263,-0.0033955407612114323,-0.0013419737274063344,0.0015811330949790673,0.0074819085053770655,-0.001749656061964239,-0.0022962181364939486,0.00045380528964014487,-0.0027736515819771295,0.000913980421280156
53,0.06045650936306623,-0.0035961692822461117,-0.025405682563706553,-0.0008372742531530152,-0.0006495108040026022,0.0002215828258727969,-0.00013643067385418672,0.006190419042248138,-0.0019994572843704257,-0.0021660761453488027,-9.593136182728386e-05,-0.0020576873670603295,0.0018444499075232505
54,0.060134679178059335,-0.005456414523590169,-0.024331237201780972,-0.0003021638539690302,-0.0011654092456072223,0.001333648199833046,-0.0009792705505076525,0.005709355753988548,-0.0017936963144031175,-0.0014235112721120381,0.000221404525626087,-0.0023798435778079907,0.001652007885553673
55,0.06481444677187972,-0.004581458256896395,-0.026500038431790024,-0.0014393140850669807,-0.0012064471140982639,0.0006849633715245609,-0.0012287214013268807,0.006804059334450437,-0.001053370091599524,-0.0017453951296278112,0.00038934388055935303,-0.00276223105060525,0.0011201183400350466
56,0.06575446377170316,-0.004707097400850343,-0.02819272619904129,-0.0005326662020395369,-7.744390133051963e-05,-0.00018644426263496309,-0.0014132379261132103,0.0068530674193935485,-0.0011387694910526913,-0.001818031587386141,0.0006221450514690259,-0.002651293580047797,0.0011485252551609064
57,0.0635956418020963,-0.005412546865011577,-0.025905526202048987,-0.0003886879240886613,-0.0016688474133216753,0.0006708474024873008,0.00047119919830903705,0.006151814740638754,-0.002622665904507261,-0.0013556490873123349,2.656005141120981e-05,-0.002642529198218881,0.0019506094778301785
58,0.06137969377832607,-0.006024445153011487,-0.023695794756970683,-0.0006689972037337497,-0.0022525415691903926,0.0016576669699816247,-0.0007526662286876579,0.0057438790113978405,-0.0014106909466583097,-0.0006436784618514793,-0.0003652420934945786,-0.0029452297053637493,0.0018058590951001265
59,0.06452207832258018,-0.005684398496972809,-0.02670765143457547,0.00012288193693744468,-0.0015297761297556327,0.00027304067928158313,0.0006331770595245383,0.00615081871504325,-0.0028094264275878773,-0.0011677965015370587,0.000154517764484999,-0.002610098052295045,0.002033384375333676
60,0.06380090015448256,-0.007596776072655729,-0.0252226446528986,0.0004738872118663644,-0.0024059292999026975,0.0016310790489615342,0.00048324637072057327,0.005628680501797011,-0.0032266726745083974,-4.14596401241043e-05,0.00030711083700148096,-0.003187479148388087,0.0021804766740107077
61,0.060479975873795486,-0.005782722511351011,-0.023041314209598502,-0.00032125804325874196,-0.0021453183549856097,0.0015051005980160216,-0.0009870606483636847,0.00539305966907996,-0.0015652725833601073,-0.0011828712157940806,-9.437323400540303e-05,-0.002326860048353512,0.0016874033682479825
62,0.062106390992207224,-0.005862970867169039,-0.02490490815611746,-0.0010456164480843284,-0.001833662987061774,0.0012996156834481761,-0.0006189533051489792,0.006137205548930399,-0.001765081806497951,-0.001118791449068411,0.00022167988273503415,-0.002528106117363355,0.0017099016597978201
63,0.06371902744722836,-0.004009950615237546,-0.026743451814525213,-0.0008901286908813289,-0.0006227857200507074,-3.793691763121669e-05,-0.00027898721690332106,0.006409660034181531,-0.0017247022232842592,-0.0020525366848971327,0.00015806092104503198,-0.002037156538733408,0.0014239667525463929
64,0.06381340729443459,-0.004840166015517934,-0.025358304660142,-0.001091689842296004,-0.0013053991658315007,0.0002310204030784531,-0.0018245506386646304,0.0070260038413183555,-0.0009002449194483467,-0.0019055307535035698,0.00020820128731447588,-0.0022260764971841662,0.0014917882333692614
65,0.06155977649906306,-0.0036513065835845487,-0.024518822772626646,-0.0006627102516835833,-0.000830163482148013,2.597293338513523e-05,-0.0008606421218185061,0.006305554211219873,-0.0016862964077107383,-0.002125031668769951,4.8019861709553544e-06,-0.0023271238140612186,0.001548993448474564
66,0.06101128975968486,-0.0068612655565785646,-0.02377222619357303,-0.0003673867441260029,-0.0025830602293539532,0.0015064946445366555,-0.0004060816330104707,0.005645485161383952,-0.00206322911115178,-0.0004952868969933595,6.384244933244712e-05,-0.002544867257319766,0.002097035443636375
67,0.06008062483398885,-0.003891899605714084,-0.024967132278759976,-0.0010467781197268803,-0.0005512414397478351,-0.000310906915081796,-0.001325718486026375,0.006369174132322798,-0.0010694465947237895,-0.0016709224919809248,0.0005666987269724612,-0.002477683699464194,0.001123589381283544
68,0.0627409444295525,-0.005370214001150015,-0.025172983268771695,-0.0012068984242857544,-0.0018604261176615273,0.001111933375414612,-0.0006348162210614466,0.006218213500858635,-0.001660001389895304,-0.0010979861856235235,0.00012996943029301724,-0.002637701069986906,0.0018054728964771052
69,0.05988766573552767,-0.00654370956400631,-0.023810677862657406,-0.000559417953151813,-0.001708074079978989,0.0018663582316821073,-0.0011202759148103902,0.00515038378471148,-0.0013572475994265312,-0.0007582011412003537,-4.309229047058265e-05,-0.0024377918597405634,0.0020111221561991176
70,0.06244766766902247,-0.003359045046961589,-0.024902748521753084,-7.193573544400373e-05,-0.00125243719848276,-0.0004715909019987937,0.00031838008287330305,0.0063662852963790525,-0.002413189757544785,-0.002596555900383041,-0.00018396287912631466,-0.002087342441312257,0.001863212595803911
71,0.06678708891706285,-0.002298980714079317,-0.027150856943991435,-0.0025805029975823394,-0.0006540444552597688,7.955809223931411e-05,-0.0015582574267509698,0.007077437092456979,-0.000948167174739453,-0.0020087652906252643,0.00016605859522509218,-0.002606812803031222,0.0011383336937418303
72,0.06276834749269923,-0.005082182410589954,-0.02488510266560114,-0.0013913602139395593,-0.0023028432776763417,0.0010671899097655037,-0.0005589007643032946,0.0062213347148662,-0.0013546972223482312,-0.0010649189880661395,0.00028477422574064217,-0.002690899037886929,0.0013646627661585713
73,0.06367517204550917,-0.0044761307775124035,-0.02542853312239079,-0.0016112054613439109,-0.0016803165418868794,0.0007938725707702103,-0.0009576186303116951,0.006707108652030476,-0.0012802750115941531,-0.0014912299833517069,0.00015050255406478546,-0.0026203072507935757,0.001589348499739755
74,0.06288428037150641,-0.004921781584991998,-0.025169251019458088,-0.000951603115650057,-0.001368187866166308,0.0011251484860597882,-0.0008117170741758502,0.006114827240931754,-0.0015580645357941177,-0.0015158854685567334,0.00016151076481480067,-0.0025808476776026028,0.0016059068400104731
75,0.06271525416490759,-0.004970483991282831,-0.0260976708813162,-0.0011091937747753978,-0.0008470266501680795,0.0008983571234197792,-0.0008930863533373802,0.006258495817460933,-0.001651690992231721,-0.0018036838290140154,0.0005796912577032009,-0.0023359719047499968,0.0013484398165294457
76,0.06404111498437114,-0.0042642976801758,-0.027265479662144942,-0.0005889815893132934,-0.0005847596444163463,4.633259604687473e-05,0.0011117547747100073,0.006376181070842309,-0.003354708817101242,-0.0021087104965912796,0.00027088149432997826,-0.0022933472374706623,0.0019095679021161071
77,0.06078813634732928,-0.005598265411848808,-0.02370136583431995,-0.0010696402476599372,-0.002157797714640288,0.0015286311678691623,-0.0007334723478756833,0.005582629822340752,-0.0018654013097685435,-0.0009172672457370353,0.0002285561817115803,-0.0023572636626143497,0.0019224114152633974
78,0.06330736872083971,-0.005230927615330282,-0.02608735179426976,7.175833777175161e-05,-0.001466554739036608,0.00018364743111251003,0.0008561761889153948,0.006214138567605251,-0.003022634797825501,-0.0018253232334797475,0.0002680765412157586,-0.0022479680855248922,0.0019518279907355623
79,0.06291914496743758,-0.00483534365696419,-0.02562875626750635,-0.00078163648421647,-0.0013697746230799449,0.0005853642918758823,-0.0001100222008170179,0.00631936901261873,-0.002197290213732205,-0.001670648463720463,0.00011745437563266956,-0.002502817111242007,0.0017790439934008116
80,0.061869484705323455,-0.005486842576650872,-0.025001985158371955,-0.000654056771057697,-0.0012869281012137842,0.0011365004985292246,-0.0007663004109077749,0.005811522333193717,-0.0019169198024760559,-0.0012968433709895134,0.0002597968206523401,-0.002465302182126451,0.0016558950105666774
81,0.06448852300113568,-0.004809605388137494,-0.027699970049896855,-0.0008859894180223614,0.00011214385428093472,0.0003173614763588407,-0.00118678481458334,0.0066709026421131745,-0.0015833126809195323,-0.0018324917984947405,0.0006181550540720915,-0.002609853354988965,0.0012638490298319052
82,0.06393968072666519,-0.004629475765727674,-0.025845228375951507,-0.0018075800890615334,-0.001831738266707691,0.0013535752144165378,-0.0005516048931674011,0.006029809345242261,-0.001497407660574866,-0.0011092104435942202,0.00017716980126431873,-0.002623475984513501,0.0017140970436068104
83,0.062298570054346705,-0.00407327824016031,-0.02600751020038378,-0.0008408225067301736,-0.0005283286946796925,2.9482961277947962e-06,-0.0003496897288483683,0.006414342935637779,-0.0019370786633390142,-0.0020498914478626253,0.000329510855299476,-0.00206857340913675,0.0014865766392987171
84,0.06514743956750112,-0.005770417996462967,-0.027621667591920168,-0.0009405537144406943,-0.0005041454551747335,0.0013162187439017584,-0.0011781392880027381,0.0061663976435852525,-0.0011049130986680452,-0.0015800005630701702,-3.689707873668294e-05,-0.002141961430801954,0.0016776069795389108
85,0.05924309206507488,-0.0061670978136581425,-0.022760066724070334,-0.0006914562186536428,-0.0026449671635228435,0.0016143010252546845,-0.0004389065955531854,0.005194374414719162,-0.0018650283663461794,-0.00043815188592234635,0.00017519988126552915,-0.002486509554890907,0.001652726902335662
86,0.05968405004265194,-0.0062581026683418165,-0.023393726287128096,-0.0007877406118461593,-0.0023874146209628753,0.0019662074528248113,-4.990515150925811e-05,0.00512455543644186,-0.002127049009033069,-0.0005066925464778302,-0.00011389605171999008,-0.0026335059839641723,0.002046104352966494
87,0.06243643519612883,-0.006424822821076224,-0.024928586204178017,-0.0001781352983680675,-0.002152921382953791,0.0013654257823264109,2.6082566534861205e-05,0.005489756425386067,-0.002510725216941113,-0.0007633901416878259,0.00033087693412961694,-0.002459656079383195,0.0019623721679536727
88,0.06901257841885838,0.00013964757931133912,-0.027815428018360136,-0.004686581833964702,-0.001608882749146042,-0.0006066773310389918,-0.0019495843819314392,0.007029060074231395,0.0008948870294440204,-0.0009742977970925095,0.0001064984709450544,-0.002526090574866739,0.0006446507554990336
89,0.06225021536408746,-0.006723106736458136,-0.02404940174421588,-0.0008323538906122693,-0.0028587593793901623,0.0021347292998613325,-4.294012229543615e-05,0.005504919787747373,-0.0023154340171042,-0.0005747701853897152,1.6943368732009455e-05,-0.0025361490550095695,0.002177002326218065
90,0.06161250398594083,-0.004009240599231416,-0.0242908223453105,-0.0011509707242127398,-0.001555833166099179,0.00033871860206609474,-0.0006058947743809273,0.006204291776913371,-0.001611972968108978,-0.0018246384064772396,-7.923368835039032e-05,-0.0020222490746711506,0.0017146965902356565
91,0.06490382765350586,-0.005708647946750634,-0.026037471319995772,-0.0008798195494130363,-0.001548155792003652,0.0009785467957011324,-0.0010961673136709036,0.0064105189853297315,-0.0015120932094182442,-0.0012969491418154122,6.246826280927891e-05,-0.0025733888727512274,0.0018643817376815476
92,0.0609680949287764,-0.00414927076227145,-0.025151442687122938,-0.0008479375281977285,-0.0006490169766140245,-5.375389794218579e-05,-0.0005871713857053223,0.006366866228533909,-0.001758690331455655,-0.002021589860646648,0.00015864643494280323,-0.002154661257945647,0.0016038164563314237
93,0.06323244554521609,-0.004114756262166585,-0.025486270105719737,-0.0013016595725114778,-0.0010256355965516366,2.5195888629562237e-05,-0.001583854159240251,0.00682397806777294,-0.0009765773116539097,-0.0018396200965847427,0.00023225861589512133,-0.0022750859929239753,0.0014044317276951535
94,0.0661252603178871,-0.0040732638385359565,-0.028822769086550296,-0.0014487939266391609,0.00016638619162436934,0.00018684855175400643,-0.001141521870139583,0.006722296697015904,-0.0009330624223877049,-0.0018876247877536098,0.00029945499924293335,-0.002632832578341043,0.0010216759115755816
95,0.06325175417047965,-0.004785083262620333,-0.025848196550833362,-0.0006497844215050915,-0.0007233994934263565,-1.631096353275091e-05,-0.001504951584532925,0.0068289014723272624,-0.0011861749429760674,-0.0020244930953929536,0.00013490694307616966,-0.002266828974487709,0.0015569301600441743
96,0.06311494146658014,-0.004071396314984337,-0.026215275251097556,-0.001248697178451138,-0.0009024517084346948,6.838005013903685e-05,-0.0005881134817795302,0.006644911682445042,-0.0016280899192700697,-0.001960060971859424,0.0002470313157000413,-0.002266901353670533,0.001519040797834637
97,0.0631967829228778,-0.004940188693716648,-0.025644343665871667,-0.0007113797747482054,-0.0015372793142277585,0.0003009286072973238,-0.0002135256312368814,0.006448500595255538,-0.0021135217515736485,-0.0014739789807860447,0.00023222304137496434,-0.0025049204722442037,0.0017668563430760676
98,0.06303625789289927,-0.004474075284783931,-0.026545234662339524,-0.0011816132987878638,-0.00024734475741461793,0.0002782743971330429,-0.0013112425854056708,0.0065714246035733365,-0.0013692004754478507,-0.001838008125887432,0.0004971601383246318,-0.002330436636222279,0.001347911745040661
99,0.061109341498566984,-0.00749428929999631,-0.023519670965530485,-0.00020017875690888924,-0.0027043295368896067,0.0020729055632942085,-0.0005050011337621604,0.005595320458615359,-0.0023182560424447928,-0.0007754513354815377,8.408893146630704e-05,-0.0025039147633241637,0.0022835563173712664
100,0.061173133364095925,-0.004481461734814635,-0.02511112215707336,-0.0011448417200539758,-0.0007303008680956553,0.0005207748454034267,-0.00149176205189934,0.006173980515148004,-0.0011389473985497394,-0.001737417607352883,0.0005939236507916128,-0.002341703983227625,0.001223620807552681
101,0.0621962521688075,-0.005277654361068505,-0.025205428518645864,-0.0008424884624517708,-0.001470174019714616,0.001059226522263094,-0.00022646434490214938,0.005946750397033545,-0.0021405042406003045,-0.0013592495398585809,9.382831746943487e-05,-0.002550456872149159,0.001890048687780883
