,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12
21,-433.7088,178.25156,-51.34566,10.60939,-20.404312,2.1107776,-24.23091,-5.770231,-6.10827,-15.391934,0.905095,-4.4203305,-7.7795053,0.0054480005,-0.01114837,0.0035804424,-0.0033920151,0.0025766923,2.179096e-05,0.0012191647,-0.0023091903,-0.0015180446,0.002187012,0.0019227025,0.0023444123,0.0003753903
22,-389.4877,165.62563,-31.681953,-7.748388,-4.2176285,-11.015929,-19.687174,-12.456347,-4.901175,-16.041681,-3.0502222,-1.826723,-9.193641,-0.00261221,-0.0022069793,0.00059206365,0.0005098266,6.9862726e-06,0.00014395457,-0.0015905782,7.599594e-05,0.0029872055,0.002887777,0.001752649,0.0002279625,-0.00017898621
23,-409.35114,180.6813,-46.94716,3.99905,-10.820256,-4.559471,-22.933126,-9.069738,-1.414363,-17.112028,0.13077684,-1.5329841,-5.1324844,-0.0092975395,0.0025756324,0.003236811,-0.0024780694,0.0030902047,-0.0033186402,0.0009769511,-0.0023444537,-0.0010165703,0.0019538638,0.0010296737,0.0013425865,-0.005899943
24,-416.52722,177.41478,-48.43331,7.139837,-17.35306,-1.6122974,-24.12733,-11.081122,-5.95668,-18.853678,-0.90484506,-6.5300174,-7.1227207,-0.0025263783,-0.0013307445,0.00028094856,-0.002955923,-0.00084629474,-0.0012200992,0.00093865336,0.002646514,0.0017732973,0.0022552793,0.001531271,0.0021967783,0.0028611836
25,-415.14337,184.58913,-51.771824,4.1083302,-17.83242,0.40186244,-26.860039,-11.090436,-5.8744535,-19.841698,-2.0605419,-5.3750825,-7.4717937,-0.0029790464,-0.0042870613,0.003932,0.0007297362,0.004914408,0.0026107614,0.004453019,0.0020305186,0.0032327722,0.0022341188,-0.002079803,0.001516782,0.0016112163
26,-415.25925,173.79575,-46.04628,2.76679,-16.292028,-3.6135266,-22.528952,-11.586401,-4.8161106,-18.817368,-0.90695506,-5.9800572,-7.835505,-0.004391602,0.0009837968,0.0018081896,-0.0013911666,0.002466252,-0.001037094,0.0002246089,-0.0007845771,-0.0003956959,-0.00036582936,-0.00061385875,-0.00039981655,-7.275094e-05
27,-418.5757,184.40561,-49.799065,5.8561397,-12.080447,-2.4169996,-24.465569,-8.412592,-1.8293855,-14.669245,2.1885633,-1.7395277,-4.971269,-0.0055212863,-0.0014079774,-0.0012924246,-0.0024423008,1.4102128e-05,-0.00075573527,0.00070685154,-0.0004182066,0.0013199204,0.0013125504,0.0019732215,0.0007195156,0.00095430476
28,-406.47363,172.27225,-42.00859,-7.235726,-9.493833,-6.19109,-23.337034,-15.2345,-3.5614722,-19.72537,-3.3164146,-2.2920258,-8.206058,-0.00013019746,-0.0026074236,0.0005298087,-0.0023180656,0.0016334883,0.000626845,0.0006647958,0.0016337074,0.00045891287,0.0015712287,0.001334673,0.0015937812,-0.00020518935
29,-425.41586,178.335,-51.20093,8.587548,-21.20604,0.7888579,-25.327856,-6.831171,-6.4901924,-16.273123,0.36227816,-4.594171,-6.8468537,-0.002063445,-0.005877701,0.0035720514,-0.0031386758,0.0005634713,-0.0019238107,0.00041853837,0.0010667964,0.0010612132,0.0020652278,0.00029364595,0.0010232218,0.0023052632
30,-409.98135,171.15094,-46.334198,4.6858215,-15.767933,-5.008762,-20.801752,-8.692585,-5.778507,-18.788443,0.7393049,-7.118881,-7.939413,-0.0027339875,-0.00034180636,-0.001578652,-0.0056476872,-0.0028860809,-0.0034194614,0.00010456655,0.00073030347,0.0002240717,0.0028065196,0.00010961402,0.00020364166,0.00018741065
31,-405.3594,178.41367,-48.66059,8.616139,-18.39794,-3.0914497,-24.25766,-7.1598406,-4.647103,-19.06535,0.6667415,-7.3735933,-8.464803,-0.0052519734,-0.0020731033,0.0005838988,-0.0014034101,0.0033015765,-0.00280339,-0.0013883298,0.0035310662,0.0040662596,0.001693191,0.00082906894,0.0030290447,0.0019083098
32,-420.58664,186.99254,-54.727135,4.1355014,-15.949161,1.804826,-26.01125,-9.025777,-3.883327,-18.275919,-1.331659,-2.8299298,-6.502392,-0.009509167,-0.006794856,0.009093411,-0.006557221,0.0061881226,0.006486923,0.0012232709,-0.0014050233,-0.00037301212,0.0014559538,-0.00063890667,-0.00087461685,0.0012111249
33,-400.19763,160.65503,-29.388254,-6.143847,-3.0383987,-6.2630043,-15.230243,-11.200123,-3.1187882,-13.642558,-0.55084485,-2.6866972,-9.57992,-0.0064201574,-0.0056247823,-0.003348309,-0.0014686615,0.00066202285,-0.0013171613,0.0014385082,0.0013307143,-0.0013523871,0.001448327,0.001724947,0.0006343803,-0.0019992422
34,-382.32303,149.24515,-21.834053,-18.691523,0.28671467,-11.428955,-20.608261,-12.443929,-7.457241,-14.404643,-5.3620343,-2.0522609,-8.866916,-0.0003877119,4.0660016e-05,0.000384342,-5.283556e-05,0.0003904964,0.00012354636,-0.00031246743,0.00017730083,-1.4250168e-05,-0.00012105251,-0.00037225007,-0.00029074706,-0.00011768787
35,-400.2506,171.42834,-39.905792,-3.7433693,-8.388084,-6.461628,-20.750381,-12.799332,-3.6933856,-17.380661,-1.9267988,-3.1432989,-7.508308,-0.0001663419,0.00012021256,0.00022525387,-0.000119655815,-0.00027462823,-9.923504e-05,0.00025740406,0.00015200842,0.00014130035,9.699386e-05,-0.00010790932,8.607918e-05,-9.740724e-05
36,-415.38632,186.02258,-50.99654,6.813574,-15.426888,1.5717021,-25.64088,-8.562233,-4.2092967,-16.44616,0.33424556,-3.6928585,-5.2775517,-0.0020281747,-0.0033182804,0.00050081225,-0.00029757724,0.0005915818,-0.0006414791,-5.1352366e-05,0.00012806844,0.00032935778,0.0004415565,-0.00027539543,4.927378e-06,0.00047194198
37,-406.94412,180.67604,-50.085377,4.046664,-17.208696,-3.6978226,-23.754684,-6.459248,-4.050993,-17.960117,1.9342724,-4.40487,-5.602748,-0.00663065,-0.000924618,0.0017201031,-0.0023410001,-0.0013502942,-0.0036831065,-0.0014562253,-0.0028697264,-0.0010766215,0.0017852322,0.0026300277,0.004842865,0.0010060881
38,-401.7686,168.64157,-34.8361,-7.1667266,-5.504209,-7.9643703,-19.342585,-12.075812,-3.6893377,-17.078108,-1.8510457,-2.1271722,-8.731701,-0.0007061899,-0.00031982578,0.000104571474,-0.00016518691,0.00012632852,0.00015232846,-3.280376e-05,-0.00025365906,-0.00014849467,3.502368e-05,8.990446e-05,0.0002842014,-0.00015155648
39,-428.15247,183.26268,-52.574383,2.6915357,-17.431862,1.5017699,-27.211761,-9.52682,-4.322488,-18.412361,-2.2625995,-4.264478,-7.673832,-0.012688919,-0.008199145,-0.003458433,0.00026714176,0.0061147055,0.0022297676,0.0008942029,0.0015270241,0.001171581,3.7941725e-05,0.0013476312,0.0019844268,0.0039228857
40,-396.92212,173.31865,-37.462578,-5.756266,-3.276378,-9.372156,-20.206326,-10.485973,-3.0255644,-15.205568,-1.5692465,-1.2997793,-7.4589944,-0.020152556,-0.010352024,0.0005899841,0.0012363843,0.0071357605,0.0011179522,0.0016293133,0.0018308925,0.0011016863,0.0025389602,0.0015046127,0.0019611306,0.0011233394
41,-393.82016,159.00298,-28.886608,-9.000519,-4.8844247,-11.419781,-18.344185,-10.55132,-6.882132,-16.73144,-0.3900388,-3.946419,-10.828674,-0.0022087973,-0.0013213722,-0.00089149387,-0.002665579,-0.0020298082,6.910162e-05,0.0012280927,0.0004229017,-0.0009656729,-0.0010877666,0.0007471255,0.0011287843,-6.709789e-06
42,-399.34738,165.56448,-33.925617,-6.661362,-7.8835444,-9.4111395,-18.075758,-11.21125,-5.6043253,-17.956522,-0.8865371,-4.605239,-10.988786,-0.0054750782,-0.0026342089,-0.00043889435,-0.001571598,-0.0003597025,-0.0015599922,-0.0011480777,0.00037773218,0.0015073809,0.000537712,0.0017278676,0.0035930886,0.0019920797
43,-414.1488,180.98598,-45.139084,0.46781385,-11.025401,-1.3008723,-22.92823,-12.129767,-3.524838,-18.048983,-1.2257475,-3.6975799,-6.4599056,-0.0064798086,-0.0112612555,0.0024787025,0.0022721475,0.0005066272,0.002691761,0.0042635426,0.002230294,-0.000246151,0.0017303099,0.00084698695,-0.0009228378,-0.00212818
44,-406.16843,164.53368,-40.109665,-2.819892,-9.386573,-7.3169413,-18.132006,-10.440429,-3.5398252,-16.507715,0.64011705,-4.2910233,-8.498148,-0.010619871,-0.007407133,0.002848472,0.0057047154,0.003244011,-0.00022888198,0.0001038435,-0.00012861818,-0.00090141734,0.00028589848,0.0014960491,0.00266298,0.0030860854
45,-404.22827,174.43028,-40.734665,-5.90677,-9.430897,-7.4143195,-21.903774,-13.627825,-3.068794,-19.059462,-3.1456463,-3.1870172,-8.822149,-0.013564316,-0.007347333,0.005438149,0.0072945366,0.006200515,0.0039156005,0.0016565222,-0.0013819144,-0.00068884314,-0.0009191665,-0.00096291944,0.00084730244,0.00044127685
46,-417.1619,170.32089,-47.46323,3.6231084,-17.08282,-3.1593845,-23.088993,-11.56552,-5.989074,-18.410397,-0.04805581,-6.7761693,-8.517645,-0.005870532,-0.007727832,0.0054032654,0.0007415426,0.0034241565,1.582515e-05,0.0007413023,0.0012521371,-0.0005191756,0.00020629363,-0.0010037491,0.0005130401,0.001031442
47,-423.74396,184.41876,-52.02927,7.3274364,-16.926392,1.1578382,-26.798985,-8.852173,-5.134612,-16.393562,-1.2184836,-2.7809348,-6.789048,-0.0008755673,-0.00018717897,-0.00017981384,-0.0007419645,-0.00020382908,0.0001977877,0.0012914145,-1.1492453e-05,-0.00013458572,0.00017787625,-0.00057957455,-0.00017709009,0.00091670564
48,-424.67084,177.05406,-51.585884,7.901687,-21.571985,-0.30398524,-24.741316,-7.5181775,-7.251002,-16.974064,0.95634425,-5.9199257,-7.3016477,-0.007039097,-0.0051392415,0.001533658,-0.006387108,0.0014062064,-0.0020182047,0.0029056722,0.0013612391,-0.00040742615,-0.0008869317,-0.0018574819,0.00011476606,0.0035205593
49,-405.85968,172.72455,-40.084454,-3.9088972,-11.606838,-10.729042,-21.04381,-10.230737,-3.0923426,-17.529015,-0.23531981,-3.7362294,-8.67232,-0.0050140982,-7.06748e-06,0.0013989935,-0.002208979,-8.408412e-06,-0.0010751119,0.00049109565,0.0022212935,0.0011681574,0.00038039972,0.00061426236,0.0010157601,-0.00041569184
50,-405.15158,177.29453,-38.722713,-6.6730995,-8.304241,-5.72247,-22.87795,-14.332409,-3.977739,-20.57179,-4.122394,-3.5996346,-9.46169,-0.0064789867,-0.011204853,0.004080495,-0.002429162,0.0009958869,0.0049056984,0.0024878078,0.0019364663,-0.0012291574,0.00095660135,-0.0022998897,-0.0018464797,0.0014450451
51,-412.2857,173.84209,-42.56627,4.108556,-14.434949,-5.5310826,-22.104609,-12.130204,-5.6348095,-20.263756,-1.7419263,-7.045762,-8.292818,0.0027363938,-0.012060826,0.0039681443,0.00052072917,0.0016650432,0.002202053,0.0023265826,0.0004636937,-0.00093564595,0.0033894144,0.0006153803,0.002461389,0.0017715087
52,-431.96945,189.66292,-64.45613,10.031331,-24.99949,4.2100077,-31.750721,-7.5991282,-6.7042193,-18.387142,-1.695026,-5.2469673,-6.688307,-0.0033852507,-0.0017615835,0.004182786,0.0021887023,0.0053234124,0.0026324787,0.004221022,0.0003076722,0.0012670627,0.0023564047,-0.00011790744,0.0009712621,0.0023407005
53,-417.24774,174.9427,-43.356785,-1.7153982,-8.686079,-3.374044,-20.913136,-11.200762,-1.0903928,-17.701376,0.15503484,-2.446168,-7.6281214,0.00025743447,0.0004716581,0.0016707315,0.0012257141,0.00013940623,0.0005746902,0.000778783,0.0012867717,0.00079255365,0.000543862,0.00042923688,-0.00061472604,-0.00030240856
54,-428.29538,191.287,-59.281956,13.645837,-20.16063,5.0925,-29.681248,-4.9632244,-7.4270377,-14.147616,-1.0024155,-1.5899405,-6.9256806,-0.0035023734,-0.0045063975,0.00140267,-0.0011351584,0.0016797893,-0.00048845145,0.0046665007,0.004617208,0.0039751013,-0.00028886533,-0.0001389323,-0.000446549,-0.0010573376
55,-425.083,185.64194,-58.947773,11.003037,-22.98478,4.1524506,-29.346844,-8.09082,-7.8668203,-18.309715,-2.5280964,-5.026775,-7.328987,0.00013313837,-0.004486201,0.0012763166,-0.0019945214,0.0013303782,-0.0012724152,0.0015174903,-0.0004190232,0.00039749997,-0.00042465536,-0.00075896055,0.00042753894,-0.00061530323
56,-421.48462,191.58084,-63.399704,10.744048,-21.215563,6.1625814,-30.812563,-7.5125895,-7.260801,-18.03613,-3.855163,-3.724685,-8.130705,-0.0022471065,-0.0056151487,0.0025563382,-0.0020505604,0.0029858244,-0.0023619004,0.0034566403,0.0011058707,-0.00082619314,-0.0013206234,0.00016230982,0.0018783342,0.0012832299
57,-425.79385,182.66687,-58.02167,11.04149,-21.335432,0.58091646,-27.603592,-5.406665,-6.3908796,-17.036312,1.5276917,-4.942038,-6.5406604,-0.0041412115,-0.000699295,0.0019321247,0.00038475386,0.002497989,0.00035350816,0.00052568095,0.00057220744,0.00067057874,-0.00020331485,-0.00055713026,0.00021223532,-0.00036075668
58,-420.76257,189.28719,-60.094128,10.982352,-19.428457,0.9663131,-29.344843,-5.1224546,-5.800388,-16.260788,0.7689659,-2.8203337,-5.7993164,-0.008548181,-0.0023354741,0.003695168,-0.0035086724,0.0035316688,-0.0026052822,0.0010854189,0.0004417125,0.002475073,0.0021736042,0.0002469613,0.0009131808,-0.0008459179
59,-428.7622,181.64429,-58.657528,11.543159,-23.060701,3.0052357,-27.956375,-7.054397,-8.438569,-17.679218,-0.6544097,-6.2140503,-7.5167847,0.00039472876,-0.004498929,0.0023267316,-0.0037255215,0.0016872576,-0.0017784949,0.0023098425,2.0594332e-06,-0.00041613216,0.00063479244,-0.0007462735,0.00041064818,0.0011282638
60,-428.27505,184.97221,-61.147717,11.615526,-24.348707,5.30366,-30.17713,-5.4825983,-8.768958,-17.004225,-1.5311366,-4.5890713,-8.170582,-0.003097397,-0.001543817,0.0043043857,-0.0020553975,-5.402859e-05,-0.00048485643,0.0051262886,-0.0013920836,-0.003946459,-0.0022276687,9.084622e-05,-0.00032196552,-0.0014307803
61,-425.89764,189.1592,-60.458786,11.151573,-22.521566,5.4669356,-29.977331,-6.7595143,-7.2447143,-17.118975,-2.836795,-3.920741,-7.248148,-0.0053280527,-0.010792109,2.3697372e-05,-0.0004002306,0.0037874521,0.00038542203,0.0040281173,0.0045543006,0.004459572,0.003424992,0.00037559806,-0.001897397,-0.0010645104
62,-401.44458,164.09747,-35.183807,-7.9465895,-2.2133121,-11.207495,-18.605652,-9.879177,-3.668793,-15.823678,-0.7926203,-1.2148386,-8.757999,-0.0029626186,-0.0010059352,-0.0016451846,-0.0011915825,0.00026588104,-0.001135127,-0.0006472555,-0.00021071784,0.0016871688,-0.0006732147,-0.0002933539,0.0014313923,0.0017577363
63,-428.30334,186.03008,-57.707806,11.285772,-21.871262,3.9192522,-29.384233,-7.156266,-7.27761,-16.702866,-1.6712934,-4.291052,-7.012646,-0.0015830052,-0.0010653985,0.0008824003,-0.00019888903,0.0006280875,-9.80567e-05,0.0014072189,-0.00023001517,0.00046833215,0.00038385775,0.0021038824,0.00032914846,0.00047360978
64,-424.17032,184.15176,-59.197002,9.147326,-21.25703,1.9765434,-27.644417,-9.174966,-7.038158,-18.180971,-1.5926645,-6.4262376,-7.1325607,-0.00044161323,-0.0039208396,0.0014681556,-0.0015984476,0.0009588438,-0.00022993718,1.7329614e-06,-0.0006712546,-0.00022449454,0.00029239917,0.00048198772,0.0018457139,0.0010726894
65,-429.83994,178.26054,-56.39319,12.453048,-23.8319,3.0010495,-27.22918,-8.598649,-8.46354,-17.094477,-0.7140895,-7.365471,-8.08039,-0.0012526718,0.003593097,-0.0006322928,0.000996372,-0.00018569148,-0.0029063174,0.00493647,-0.0018186377,-0.0010881856,0.004475001,0.003903031,0.0017505388,0.0015050776
66,-422.70218,183.75327,-51.318096,7.3730454,-12.310882,-2.1184964,-24.101742,-7.3603187,-1.9956897,-16.166664,2.350526,-2.0438776,-4.928182,-0.004225521,-0.0050656875,-0.00084564555,0.0020531255,0.0003492133,0.00029285712,0.0011983884,0.0012564935,0.003806736,0.002631831,0.0014065797,0.0016274658,0.00036270544
67,-430.26154,183.58424,-59.33519,12.625233,-24.240316,4.456957,-29.711697,-6.6938276,-9.187276,-17.024265,-2.8186085,-5.3314424,-8.374539,-0.0010452357,-0.0012461658,0.0011685292,-0.002110779,0.0027684723,-0.0014639435,0.0008424889,0.00016523273,-0.0011659982,-0.001055323,-0.00035724457,0.0010216743,0.0011257997
68,-434.6672,181.58195,-57.803104,15.992829,-25.156178,4.8426857,-28.775543,-4.39358,-9.997951,-16.205639,-1.5579988,-5.2369556,-8.414071,0.0005095716,-0.00077173783,0.007442049,-0.004739681,0.0057046087,-0.0031289991,0.0054892665,-0.0009702244,0.00040740456,0.0026875918,0.00061483344,0.0012794654,0.0005579019
69,-420.7485,178.64679,-49.980427,1.6808522,-14.463426,-1.827863,-24.561415,-12.346623,-4.555554,-20.280704,-1.0833017,-4.969755,-7.555067,-0.0018734592,-0.0022036112,-0.0006481568,-0.002208555,-0.0005228207,-0.0011549921,0.00060766534,0.00065998186,-0.00048376224,0.00023122896,2.1587028e-05,0.00065396907,0.0006030598
70,-425.01505,190.34232,-61.311794,9.503886,-21.710949,6.523818,-30.240204,-6.5107427,-7.279214,-17.26203,-2.8458083,-3.3565938,-8.097814,-0.002334634,-0.007926614,0.0081766425,-0.0071938587,0.004599484,0.0014410482,0.0032311098,0.00022692775,0.0016932314,0.0028216823,0.00013644442,-0.0012776746,-0.0026330973
71,-419.26044,166.68112,-46.58807,2.1669483,-14.512572,-6.234968,-21.230381,-9.978078,-5.4296575,-19.090837,1.0148427,-7.044315,-8.80013,-0.007436943,-5.1126575e-05,0.0040340037,-0.003495006,1.6228165e-05,-0.00042121045,0.00016313342,0.0024791372,0.0033022354,-0.00074843905,-0.0008848674,0.0023858268,0.0023262
72,-415.43005,174.18332,-44.54772,0.54132557,-13.60163,-4.208217,-22.22574,-12.780321,-4.9503813,-19.756475,-1.2392609,-6.292377,-8.822729,-0.0044394485,-0.0040787635,0.001932734,0.0005138081,-0.00059591385,0.0009781999,0.0007592063,-0.0006099209,0.0012218826,0.000529471,0.0010224457,0.0035541665,-0.0006945694
73,-428.56973,182.12976,-56.00491,12.726523,-24.228542,2.4515316,-28.574377,-6.6864443,-8.8470745,-18.178585,-0.77977085,-6.911244,-7.7344637,0.0012773478,-0.0033325495,0.0050696153,-0.0028314693,0.0028786347,-0.00022772394,0.0031217865,-0.00037948103,-0.0001121235,0.00015948627,-0.002151965,-0.0008777858,-0.001243912
74,-425.6354,183.43425,-54.070827,7.7897663,-20.074963,1.1333517,-27.159637,-9.936234,-6.1943226,-19.161964,-0.9489489,-6.098813,-7.16061,-0.002748456,0.0013221,0.0010012414,-0.00064891216,0.0022408662,-0.0004461284,0.0012859808,0.000623252,-0.0014315799,-0.00067878707,0.0005413249,-0.00022906852,-0.0018117778
75,-422.15652,189.23286,-60.903873,9.202857,-19.798689,3.9530613,-28.390915,-8.372126,-6.2490253,-16.924625,-1.6413494,-4.90766,-6.632243,0.0014617823,-0.0031641885,0.0026877136,-0.0010704185,-0.0008339658,-0.0014191477,0.00051129784,-0.00057975715,0.00018322188,-0.00039749706,-0.00090734666,0.00031962394,-0.0009655434
