,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
450,0.0606519,-10.5304575,16.849878,0.06358371,-0.008601171,0.004823864,23.560883,6.7199807,12.322728,-7.1360803,0.0,0.0,0.0,0.0,0.0,0.0,389.69315,1377.598,-201.0,1199.076,1138.045,-201.0,2212.533,459.63467,-201.0
451,0.068242975,-6.972774,18.71732,0.08196158,0.0031160403,0.0096981395,20.547178,-1.1673098,0.28209177,3.630289,25.529587,0.0,1.3565139,-10.363161,0.30987215,10.291419,336.3258,1500.2314,1.4424156,1274.6085,1041.8973,13.88206,2345.9053,935.36896,-8.675588
452,0.11146299,-13.574746,22.645073,0.09246558,-0.009591996,0.005233835,5.7018065,37.34155,-19.442434,13.678424,0.0,0.0,0.0,0.0,0.0,0.0,260.94308,1403.319,-201.0,1314.962,947.0379,-201.0,2456.2686,693.12714,-201.0
453,0.06507188,-12.221902,23.614357,0.113967896,0.00059343874,0.009995011,29.365135,0.6818506,11.538448,12.208922,0.0,0.0,0.0,0.0,0.0,0.0,365.6432,1261.3739,-129.33794,1345.1298,877.6846,-140.43044,2337.9592,851.55023,-135.98601
454,0.13684016,-12.917651,20.931353,0.027544921,-0.022942135,0.017044125,30.561638,-13.083995,-1.2046967,-15.414424,24.59479,0.0,5.846683,-1.7989225,-7.7919116,4.0675845,456.79333,1075.4916,6.0374503,1589.9347,816.81024,-2.8908587,2652.9465,962.49493,-7.1938767
455,0.095929585,-4.8672786,6.690018,0.073629886,-0.005260156,0.00597645,5.5493903,18.499657,5.803238,-6.4176764,0.0,0.0,0.0,0.0,0.0,0.0,746.03033,1198.9,-201.0,2180.903,389.48865,-201.0,3080.8567,473.47635,-201.0
456,0.13146938,-13.495595,22.79339,0.11915358,-0.021063482,0.028373161,21.149824,7.644274,-12.162377,1.9383839,0.0,0.0,0.0,0.0,0.0,0.0,332.78214,1328.9567,-129.78517,1421.6139,1030.8915,-132.40364,2286.5632,1031.5952,-133.07971
457,0.100788444,-15.663612,24.474516,0.11464729,-0.008571946,0.0068176333,34.30389,-1.3398706,9.529767,-2.610263,24.995102,0.0,0.0,1.7090386,-3.3047943,15.547837,395.2452,1705.4122,0.0,1590.2368,1074.153,-3.2010658,2904.1025,719.1888,-7.6715164
458,0.22724177,-7.757654,19.474028,0.15139775,-0.011393088,0.014103464,31.251535,-14.325623,-15.064148,-11.574005,25.278114,0.0,0.0,-3.2406693,-12.690517,15.94052,969.2072,1416.6104,11.009036,2145.5837,992.7851,-1.7725166,3823.2117,735.4836,-15.678962
459,0.066341914,-9.0662155,18.28027,0.045672346,-0.008277825,0.0047748834,22.65835,-3.4526863,18.653358,-1.6854714,23.103651,0.0,2.7932398,0.26433322,-4.856054,11.2141,402.93063,1117.8907,17.630754,1351.9458,775.79816,-16.00297,2372.6155,571.31866,-6.1515975
