,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12
21,-408.48068,178.38135,-45.025173,0.43787646,-15.680186,-3.8009338,-23.482002,-12.139007,-4.61061,-20.172817,-2.194706,-5.2396483,-7.610589,-0.0023440917,-0.0015605375,0.0019828372,0.000452181,0.003211095,0.0011451022,0.0015983207,-0.00026560153,-0.00040919578,-0.00027998074,-0.00045483277,0.00015527545,0.00014812857
22,-422.27463,188.74834,-56.105625,6.150662,-16.21824,3.1215866,-27.34641,-8.348489,-3.9148088,-18.319252,-2.018266,-2.1884222,-7.4521046,0.0013200693,-0.0074400473,0.0027086844,-0.0061469735,0.0029008435,-0.00332452,0.0004421957,0.0026480015,0.00012887058,-0.0015419109,-0.00042545618,0.0024724791,-0.0002252545
23,-390.5307,161.15166,-31.586765,-6.5773816,-7.3983526,-11.098583,-19.027966,-12.766766,-5.9413514,-17.386053,-3.428069,-3.8816457,-10.229625,-0.00441605,-0.0009802908,0.0018220474,0.0002332278,-0.0007990404,-0.000900748,0.0018420647,0.00032661707,0.0022570414,0.0035090987,-0.0005595534,-7.2495613e-06,-0.0010480885
24,-410.72766,177.03354,-47.572918,2.9738328,-15.625504,-2.5673482,-23.390501,-12.259025,-3.9943833,-19.799908,-2.6214356,-4.8736396,-6.8631725,-0.00428262,0.0014428328,-5.052369e-05,-0.0036566493,0.00046179682,-0.0010699305,0.0008308406,0.00088066625,-0.0012542978,-0.001799773,-0.00044566215,-0.00017790413,1.3483537e-05
25,-411.73157,176.37929,-49.5807,7.4683466,-17.72899,-3.0608103,-24.033848,-9.3927765,-5.715995,-19.088732,0.056314353,-6.4957523,-7.1626596,-0.0035797418,-0.0007558394,0.00038813005,-0.00039664653,0.00029815207,-0.0011059806,0.0009042933,0.0023120004,0.0020609829,0.00059770263,0.0013622147,0.0019316201,2.6408194e-05
26,-416.57483,187.07065,-49.124886,3.9526472,-15.454006,2.736242,-27.484522,-11.728375,-5.0409884,-19.260246,-1.9902798,-4.357178,-7.367326,-0.010591924,-0.0011803783,0.0039868685,0.000982172,0.005462281,-0.00024222651,0.00068617356,0.0018848567,0.0011729231,0.0015143952,0.0039462424,0.00068080524,0.0010458984
27,-411.57462,179.66318,-46.723434,-0.9751497,-12.937803,-2.1451447,-24.489906,-12.712191,-3.0527227,-19.89759,-2.5902278,-3.935351,-7.467642,-0.0090672625,0.0012566007,0.0011131521,-0.0045111584,0.0015916466,-0.00029579198,0.0011957281,0.000521713,0.0016746921,0.002784196,0.0030535883,0.0007909139,-0.0013569668
28,-416.83453,182.30313,-50.87085,2.4287083,-15.219844,-0.4010771,-26.123823,-11.982132,-3.4501526,-18.318398,-1.255229,-4.219322,-7.1885977,-0.00516544,-0.006897962,0.0027157627,-0.0022032913,0.0025341022,0.0010639929,0.0006148097,-0.0020741294,-0.0012192278,0.0015868988,-0.0010420767,-0.00046829105,-0.00013861222
29,-404.78717,171.07236,-42.885094,-6.4466214,-10.413509,-7.246222,-22.644947,-14.866217,-4.320399,-19.981277,-3.136892,-2.948904,-8.332543,-0.0012814683,-0.000981347,0.0013607721,-0.002358431,0.0006462014,0.0012550134,-0.0004550009,0.0015681118,0.001016409,0.0005718719,0.00028551903,0.00078542985,5.7020312e-05
30,-420.46777,185.85703,-49.27378,4.1797743,-7.9442725,-3.7508223,-22.182302,-6.9891634,0.43908143,-14.817797,2.1674843,-0.9492623,-4.933335,-0.010387928,-0.0014247417,-0.0032739379,-0.005897991,0.0022360794,-0.0021986344,-0.00029863464,-0.0007139066,0.0014837345,0.00068677135,0.0013452596,-0.0002995698,-0.005740557
31,-420.56262,186.29973,-51.6772,5.872696,-16.179462,1.7565122,-26.564137,-8.494978,-3.917063,-16.445124,-0.8085734,-2.169079,-6.0451646,-0.0027246804,-0.0042404975,0.0023366278,-0.003323554,0.0035009154,0.001143718,0.001657349,0.000929909,0.0009779175,0.00092759466,-0.0009798394,-0.00043780025,-0.0010281856
32,-410.38837,178.83754,-42.91234,3.5813048,-10.426509,-2.3607929,-20.75609,-11.125492,-3.0542872,-16.300919,-0.5822777,-3.1636326,-6.463639,-0.0036399385,-0.005071717,-0.0014963045,-0.003026643,-0.003346531,-0.0012678964,0.00093500083,0.004241959,0.00057873415,-0.00014757509,-0.0003506834,0.0010303818,0.0032977331
33,-405.3594,178.41367,-48.66059,8.616139,-18.39794,-3.0914497,-24.25766,-7.1598406,-4.647103,-19.06535,0.6667415,-7.3735933,-8.464803,-0.0052519734,-0.0020731033,0.0005838988,-0.0014034101,0.0033015765,-0.00280339,-0.0013883298,0.0035310662,0.0040662596,0.001693191,0.00082906894,0.0030290447,0.0019083098
34,-419.47818,186.75087,-55.05979,4.794514,-15.865582,2.2015455,-25.946777,-8.782167,-3.772991,-18.557701,-1.393394,-2.5105824,-6.3663526,-0.004155174,4.102985e-05,0.0014900863,-0.0059062345,-0.0015633448,-0.0028128114,0.00021092709,0.0005441377,0.00125445,0.0002589103,0.0036720065,0.0050535104,0.0031520287
35,-382.17404,148.97264,-22.255997,-18.250996,-0.15505281,-11.810126,-20.481089,-12.261314,-7.505861,-14.573793,-5.1139636,-2.1744394,-9.171842,-0.00071156834,-0.0004486179,0.00064300274,1.2952375e-05,-1.2142733e-05,0.000749323,-0.00020721709,-0.00016195743,0.00044274164,0.00032965338,2.432589e-05,-3.1439315e-05,-0.00021061428
36,-400.26862,171.08974,-39.69942,-3.9275205,-8.590318,-6.6905336,-20.56561,-12.8745575,-3.7830799,-17.271551,-2.0984678,-3.344075,-7.651432,0.0002203145,-0.00019102996,-0.00019681951,0.00014823585,7.022756e-05,0.00022593899,0.00025719687,0.00016844808,9.8645454e-05,9.430399e-05,-2.6058979e-05,7.693646e-05,0.00013376598
