,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_delta1_0,mfcc_delta1_1,mfcc_delta1_2,mfcc_delta1_3,mfcc_delta1_4,mfcc_delta1_5,mfcc_delta1_6,mfcc_delta1_7,mfcc_delta1_8,mfcc_delta1_9,mfcc_delta1_10,mfcc_delta1_11,mfcc_delta1_12
58,-430.23203,182.37822,-58.910736,13.651573,-25.309856,4.674777,-29.07789,-5.5560584,-9.841241,-16.111244,-0.5112223,-5.4255466,-8.115159,0.003953386,0.0015685193,-0.0021796862,0.0062078196,-0.011567567,0.0048822975,0.0023121154,-0.0010567269,0.004313792,0.0037381002,0.0011361021,-0.0029927322,-0.003932556
59,-422.47812,185.60167,-60.621807,11.646742,-20.94318,0.8728443,-28.551235,-4.439358,-6.7008367,-16.740257,0.96683353,-4.5689216,-6.399205,-0.0003511187,9.2721726e-05,0.0047470178,-0.0032269754,-0.00041335096,0.0020281074,0.0006996051,0.0020277973,-0.0013387157,0.0041147047,0.00348018,0.0008299536,1.6538408e-05
60,-423.10532,179.4791,-59.664898,12.880878,-25.150723,1.3959948,-28.094948,-2.5219777,-8.011843,-17.974585,1.3005991,-6.373661,-7.4115796,-0.005870241,-0.00042495516,-0.0018968373,-0.00017020914,0.011209293,-0.008671252,0.0066406787,-0.0006096105,-9.0650006e-05,0.003798668,-0.00072319387,0.0023118947,-0.0006901241
61,-432.3939,182.48938,-58.514027,14.143761,-24.812746,5.103726,-28.730856,-5.974007,-9.289721,-15.598204,-1.7607304,-5.25214,-8.005226,-0.0049673547,0.00832529,-0.0024142805,0.002479786,0.009568202,0.0026359297,0.0041669672,0.0018993067,0.0032824427,-0.00074608956,0.0016698557,0.002999964,-0.0028343513
62,-427.76385,183.40855,-58.708282,10.719264,-23.750582,3.1374,-29.463688,-6.6175056,-8.1024,-17.746876,-1.3257331,-5.851164,-7.623667,-0.0033010016,0.0018316251,-0.00074473047,0.0006236535,-0.00056365225,0.0015125192,0.0008802424,-0.00057863304,-0.0017259073,-0.0002134573,0.001694795,0.0010195726,0.00055819255
63,-425.01947,189.25978,-58.216362,9.391498,-17.793161,2.0342238,-27.598787,-7.658173,-5.031912,-15.952752,-0.6999517,-4.3339257,-6.1699667,0.0317987,0.004516716,-0.0028023727,0.004828805,-0.00054523355,0.00048376326,-0.0058545866,0.0008045124,0.0029210618,0.0010353015,0.0029393292,0.001241871,-0.0017520823
64,-423.42325,187.13374,-56.27561,10.419176,-20.057096,5.5230584,-29.78442,-8.861835,-6.2024293,-17.48941,-1.9652815,-4.7180142,-7.1908092,0.0008375558,0.010354754,0.00077201374,0.00520044,0.0035592292,-0.0056913435,0.0056278137,-0.00048993505,-0.0006803434,0.002379089,0.003856566,0.0027058572,0.005035215
65,-425.26257,183.4644,-50.796944,5.718402,-13.292961,0.29951304,-24.995562,-10.038424,-3.066336,-17.789486,0.6265044,-2.8498163,-5.840579,0.007170413,0.0052820174,-0.00153151,0.0032735348,0.0050905864,-0.0023301842,-0.0006689445,-0.0016514541,4.434667e-05,0.0019755373,0.00019394064,0.0002469698,-0.0017132269
66,-430.77206,180.83882,-59.942204,14.246527,-26.04463,3.771652,-30.14673,-4.572503,-10.425577,-16.55512,-1.1094218,-6.2170615,-8.866484,-0.011512583,0.0013330495,-0.00681236,-0.0038877425,-0.002902037,-0.002173362,0.0010530622,-0.0011129918,-0.0025911322,0.0022690853,0.0019277502,-0.0006067422,-0.001430624
67,-435.34332,190.2534,-58.556644,10.414852,-19.310425,5.831956,-29.851866,-7.72455,-6.933721,-18.574669,-3.6318464,-3.0672271,-7.761361,0.10670125,0.0078370115,-0.033737984,0.00192249,-0.021332553,-0.013438398,-0.016512616,-0.007969227,-0.006865933,-0.006223105,0.0004918024,-0.0035813637,-0.0025822816
68,-421.00235,176.37828,-50.711685,3.5759826,-16.599733,-2.298842,-24.468664,-10.680601,-5.3105993,-20.171314,0.026261237,-6.221788,-7.742277,0.0026750604,0.0024604215,-0.001629884,-0.0013795561,0.0027840224,0.0030109552,0.000990644,0.0004751698,-0.00111197,0.00013724764,0.0010219296,0.002493514,0.0020069762
69,-433.66797,182.11499,-59.88141,13.312147,-25.635942,5.283488,-28.76883,-5.414532,-10.15526,-15.741701,-1.5336444,-4.6564484,-8.595129,-0.0028253417,-0.008531014,0.0023788416,0.0068003484,0.0075491024,0.0061309817,0.0022346957,-0.0044522006,0.0019208702,0.0016842835,-0.00083281484,0.0021372554,-0.0014327635
70,-418.4647,177.84846,-43.96757,1.2463319,-5.9677362,-6.2484694,-21.355871,-10.376259,-1.2425964,-15.749046,1.7511013,-1.3605942,-6.8546023,0.0053372523,0.005503503,-0.008692603,0.0015602721,0.0027913917,-0.004513408,0.0033709516,-0.00181036,-0.0006653314,0.00043599698,-0.0045208847,-0.0017116847,-0.00015093003
71,-412.0091,179.75417,-44.988415,-2.7000148,-9.737891,-3.0753696,-23.825552,-13.683487,-3.170096,-20.482351,-2.9038792,-4.1445284,-8.647927,-0.007534419,-0.0015185134,0.005225268,0.0046803383,0.011288314,0.012664662,0.007114473,0.006369186,0.004100459,0.00032897093,0.004931435,0.0035921081,-0.0054410324
72,-426.9096,184.71104,-57.179527,11.653272,-23.186317,2.8648558,-29.044842,-7.854822,-8.230685,-18.139956,-1.7007827,-6.148296,-7.75741,-0.0067710374,0.01123833,0.0010789193,0.003370381,0.007853281,0.005474439,0.003070694,-0.0045920024,-0.0012214954,-0.002340066,0.0017451453,0.0013186185,-0.003331725
73,-422.0893,184.49599,-53.850674,7.4733562,-18.991209,1.393852,-27.632158,-9.873271,-5.7638764,-19.34311,-0.44941276,-5.8151937,-7.081309,0.005759632,0.0119224945,0.0014728345,0.0016077188,0.0042182077,0.0006116465,0.00070704886,0.0039683734,0.00229718,-0.0010105049,-0.001478976,0.0015607862,0.0019323658
74,-425.3828,186.62044,-57.10309,11.521626,-21.300291,4.4493976,-27.58811,-6.786214,-6.32785,-17.069605,-0.5810448,-4.289669,-6.327317,-0.013357066,4.7289206e-05,-0.003773842,-0.004569289,-0.0006158506,0.00082654494,-0.0017145405,-0.0030049654,0.0011413305,-0.0034706136,-0.003985345,-0.0022062128,-0.0011010974
75,-427.34613,188.53119,-60.636677,11.006797,-22.876606,4.7575097,-30.204073,-6.6767473,-7.208767,-17.304398,-2.9548938,-3.9172826,-7.451762,-0.0041120094,0.0043465644,-9.3609706e-05,0.00573423,0.0019682248,-0.0041566934,-0.0012277153,-0.0046325815,0.0016493866,0.0043788785,-0.0005590804,-0.0014675655,-0.0007985025
76,-424.29047,190.63536,-59.563988,10.147573,-18.726322,0.6544543,-29.058477,-3.8028936,-4.075789,-15.579006,1.2542745,-1.8949438,-5.249847,0.018950798,0.010326083,-0.0018160738,-0.007931718,0.0017460044,-0.00047390495,-0.000965282,-0.00095872325,0.00010143565,0.0019827266,0.0030373242,-0.0015901632,-0.0033215464
