,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
21,0.65766734,-1.8979812,18.119564,0.13129564,-0.00036036727,0.11887065,21.076853,-30.278944,-10.549232,-26.252039,36.418552,0.0,0.0,2.5155857,-5.7708945,21.136208,459.56912,1427.8688,0.0,1696.2474,1196.3702,7.412702,2793.5984,1107.5669,-11.192859
22,0.5834052,-11.5028305,22.89044,0.037984755,-0.0147586875,0.054753263,30.237175,-10.276854,16.075783,-4.8375854,32.968838,0.0,0.0,4.2835956,-10.067928,5.314978,566.7067,1454.326,-24.317682,1461.6595,1219.0375,-24.140314,2531.4521,906.8614,-30.35171
23,0.46351698,-4.95579,10.931446,0.1258194,-0.012006813,0.044297058,16.188429,-13.560065,-3.3354912,-17.261133,0.0,0.0,0.0,0.0,0.0,0.0,954.62177,1251.4707,-201.0,1869.251,880.90155,-201.0,2912.2937,745.0518,-201.0
24,0.4710114,1.1409801,10.450019,0.09904487,0.0014509122,0.038136903,14.890737,-25.065008,-6.9104466,-12.144244,0.0,0.0,0.0,0.0,0.0,0.0,208.13988,1363.1104,-201.0,1311.8903,1025.2179,-201.0,2360.945,929.977,-201.0
25,0.44779226,-3.957463,15.4254265,0.03978274,-0.007970613,0.05167986,22.456896,-20.641325,-7.0559955,-13.600955,35.187683,0.0,0.0,-2.1094453,6.2176538,27.128838,905.2753,1344.2054,-3.7739153,1995.4154,1311.0933,-9.515853,3172.1042,1038.745,-16.970581
26,0.46359763,-1.1121925,8.960508,0.07725871,-0.006742625,0.047137383,21.482172,-21.678732,4.55582,-18.718294,0.0,0.0,0.0,0.0,0.0,0.0,1102.7579,1444.9315,-128.70366,2169.2622,1003.7867,-134.68962,3200.3425,1014.0026,-136.45381
27,0.4880235,-1.0877925,7.7016296,0.10961766,0.0023486542,0.03838582,14.068363,-27.014006,1.7737614,-14.282514,0.0,0.0,0.0,0.0,0.0,0.0,748.3808,965.78595,-201.0,1832.2074,929.7581,-201.0,2718.124,959.7495,-201.0
28,0.5009443,-5.0438886,11.750424,0.09277287,-0.012849971,0.0642725,21.954584,-13.135227,0.22249866,-8.4084425,26.72503,0.0,0.0,-0.5435996,-8.006118,0.06448078,379.1287,1511.2538,1.6344738,1341.0314,1520.5737,-4.595139,2290.3845,987.47363,-9.103588
29,0.6964416,-1.4949207,12.320358,0.098516785,-0.0053704013,0.07968601,22.732935,-14.655482,-2.4716725,-6.341807,33.490803,0.0,0.7768791,3.1104815,6.766819,22.930609,968.8533,1223.8755,-4.6121135,2065.9888,1029.416,-15.514766,3064.03,838.2996,-18.914083
30,0.5036534,-0.7695952,7.5185924,0.09584636,-0.007810876,0.03177936,12.629272,-20.460672,-4.6610947,-19.88571,0.0,0.0,0.0,0.0,0.0,0.0,1227.8005,1046.5729,-201.0,2490.7415,849.2669,-201.0,3122.6506,1698.4893,-201.0
31,0.5047141,-5.1675873,11.315661,0.093402185,-0.0128354905,0.06572309,24.458704,-15.838314,4.7730217,-10.4526205,25.330751,0.0,0.0,-0.73192716,-2.7794867,2.6217844,406.47037,1476.1641,22.24032,1342.0552,1539.1388,12.662602,2286.7803,998.37646,10.334332
32,0.443495,-0.3295511,1.7639675,0.06427086,-0.0036019136,0.04439831,14.981559,-26.634216,5.8371506,-13.257693,34.934925,0.0,0.0,-3.1842506,11.741624,18.57709,663.7277,1156.7013,0.0,1792.2955,1069.3423,-14.018524,2968.0166,2536.8591,-16.545189
33,0.4536221,-4.235188,15.7740555,0.06081763,-0.009094556,0.055805963,24.144966,-20.47352,-7.5696197,-12.757058,0.0,0.0,0.0,0.0,0.0,0.0,1174.6652,1268.5083,-201.0,2207.3838,1285.183,-201.0,3370.845,861.7487,-201.0
34,0.5420789,-4.991281,13.525439,0.08061382,-0.01458513,0.05504252,23.702879,-20.144476,3.863039,-18.136213,17.006361,0.0,0.0,-4.1306615,-6.007687,7.309632,255.83647,1499.4154,17.542448,1352.9072,1189.4884,13.849845,2411.7415,1034.2034,9.241781
35,0.5440065,-2.1839197,8.158387,0.07585785,0.00050140655,0.047945138,13.3434,-18.091658,-4.0888257,-2.3311434,0.0,0.0,0.0,0.0,0.0,0.0,429.5253,908.85834,-201.0,1493.1733,874.4191,-201.0,2416.9873,1005.7663,-201.0
36,0.71127176,-13.689976,22.349176,0.11291304,-0.022217907,0.03429314,47.964542,-20.506655,-4.7440376,-17.906364,26.840784,0.0,0.0,1.3793837,-10.020905,11.88379,390.82422,1549.6737,10.623585,1286.7153,1291.3937,-2.7996788,2383.5857,873.7378,-11.893216
37,0.44077447,-5.470824,11.938003,0.07686394,-0.013742055,0.046964128,19.308989,-14.739731,-3.878084,-12.996662,34.08469,0.0,0.0,-2.8394167,11.474118,23.284685,387.2728,1074.6484,2.6945875,1462.4489,866.6543,-13.957516,2490.9111,1051.9336,-20.590097
38,0.5488975,-0.89472765,7.8264775,0.087569155,-0.0021412838,0.04623482,23.676737,-20.119812,5.055555,-6.607245,33.14212,0.0,0.8835563,-0.062471032,11.253783,18.27733,777.04596,1308.3345,-6.12751,1830.058,970.5654,-16.2843,2942.5703,795.23895,-19.359905
39,0.6638129,-5.919728,12.225459,0.13571592,-0.012543645,0.10315672,24.0716,-18.550058,-8.739883,-28.01629,31.35949,0.0,0.0,0.22024679,-6.780668,10.877898,727.20825,1447.1255,9.489635,1633.232,1137.9946,-4.458672,2943.682,604.76447,-7.2193947
40,0.52021736,-2.2680871,12.955566,0.14769833,-0.012116891,0.062002975,16.537031,-17.110907,-7.543323,-28.620255,0.0,0.0,0.0,0.0,0.0,0.0,987.02704,1080.5001,-129.73573,2191.4204,966.1751,-137.52179,2972.5657,877.3178,-137.03156
41,0.67781013,-2.9931087,13.698708,0.08459363,-0.012991202,0.22235894,25.064018,-24.24263,-6.842253,-7.147629,40.868412,0.0,0.0,-3.7926266,-7.045906,14.516154,384.47836,1200.9486,0.0,1394.3422,1029.3716,10.019395,2415.5962,898.5734,-2.480438
42,0.6337406,-4.4377365,14.698056,0.094203494,-0.014180307,0.06994525,17.78154,-19.318113,-11.464073,-21.49195,32.84537,0.0,0.0,-4.7848434,5.425115,6.7177596,190.09406,1533.6074,0.0,1255.8915,1230.7604,-1.3122326,2272.7742,920.1794,-4.291659
43,0.52646774,-3.9661283,13.076168,0.13438098,-0.013971188,0.0707732,19.6552,-11.992398,-1.622817,-23.634745,36.05209,0.0,0.30327883,1.789338,5.89786,20.465158,931.2298,1173.0153,-13.992375,2151.592,1029.9359,-20.570158,2979.245,837.09845,-25.403864
44,0.58116347,-4.363725,12.635262,0.118293054,0.0024975196,0.04273313,21.581278,-24.139086,7.7997184,-14.936688,29.526917,0.0,1.0192,-5.1185102,4.249157,9.810819,1109.7406,1363.4994,9.265835,2124.0002,1225.935,8.206524,3134.7703,786.57697,12.004013
45,0.67242604,-1.8173872,13.576211,0.08841294,-0.007384909,0.28526053,20.087683,-30.974411,-8.52499,-14.738522,37.122707,0.0,0.824001,-1.19202,-10.722585,15.059979,984.6724,1089.0055,7.8868666,1953.1138,872.5871,0.49107933,3124.2986,671.22797,-17.671968
46,0.55381155,-2.54171,10.253825,0.099523485,-0.006823446,0.10862884,15.148876,-20.88361,-3.9821894,-17.305305,43.51662,0.0,0.0,-11.325721,-20.234655,5.2878094,241.37407,1415.2606,0.0,1381.5267,1034.3333,22.042868,2489.2507,1117.4915,3.0343082
47,0.6566899,-4.2175875,11.890427,0.12287655,-0.0077603026,0.08458037,24.79703,-25.608694,-7.369768,-16.015955,36.762394,0.0,0.0,5.3420258,-8.894938,12.083473,318.62784,1332.9601,0.0,1278.9004,1157.8373,4.8366485,2239.7656,823.1892,-4.1157174
48,0.5501602,-5.6451364,11.590817,0.12322501,-0.011069537,0.06443697,21.134935,-16.291023,-6.237285,-20.05127,36.193134,0.0,3.5443099,1.135284,12.273557,17.405512,415.0559,1198.8164,3.8817601,1478.7246,1032.7888,-7.454967,2591.1282,2032.0299,-12.556472
49,0.58338505,-5.0124817,12.965802,0.1060316,-0.011983638,0.07066851,20.524221,-19.341644,-1.0442628,-20.275705,34.075535,0.0,0.0,-3.6441212,-3.875376,8.489991,215.8537,1339.7319,0.0,1302.8192,1067.1141,-4.260973,2255.493,758.19403,-13.08854
50,0.60457265,-6.3665338,14.67781,0.13961579,-0.0199254,0.09490327,23.358046,-14.901883,2.858628,-16.821997,24.33888,0.0,0.0,-4.1034245,8.19193,18.17895,367.1478,1260.5243,21.627335,1318.7305,1045.58,16.200037,2286.735,774.41473,9.934659
51,0.52575666,-5.981323,11.612304,0.12755202,-0.01416932,0.07362449,19.423262,-23.20986,-5.2537193,-24.963568,27.279388,0.0,0.0,2.0784175,-6.0464387,7.2411838,1188.4479,1081.2264,10.66909,2174.3635,792.43604,5.439648,3404.2744,669.3506,-1.0368384
52,0.5821214,-4.37251,10.598348,0.13833612,-0.0070486297,0.04571106,14.463563,-8.521602,-5.562795,-9.198384,36.853973,0.0,0.0,3.8133755,2.8487263,19.40971,1247.2667,1071.0829,-20.544355,2522.662,876.6408,-25.432684,3195.8984,1930.6908,-24.699568
53,0.44432724,0.0965654,1.5146762,0.104528464,-0.0040904447,0.0412448,15.634795,-28.423332,5.263989,-14.717792,31.99166,0.0,0.0,-6.419906,-2.5388525,-0.11992296,623.9127,1356.4935,0.0,1691.8198,1172.5421,3.4415379,2775.4426,2354.509,-0.50406855
54,0.6094075,-3.690381,14.626023,0.14280653,-0.013281092,0.06728422,12.147969,-27.08448,-19.588316,-28.36271,35.44839,0.0,0.0,-2.6289701,-0.25831446,12.166799,1123.9503,1026.6073,12.161709,2170.3604,901.00446,2.9993105,3310.818,669.2767,-2.3244035
55,0.54692954,-0.31107673,7.037172,0.11571645,-0.003958104,0.049655955,21.991907,-23.11302,2.0061007,-10.318252,0.0,0.0,0.0,0.0,0.0,0.0,695.27435,1318.1118,-201.0,1834.0594,947.83856,-131.24828,2964.1335,796.1348,-131.48466
56,0.5481748,-4.620798,13.357296,0.07748856,-0.014634666,0.052623305,23.449219,-21.063461,3.3806496,-17.630445,0.0,0.0,0.0,0.0,0.0,0.0,336.02563,1365.8632,-201.0,1360.3887,1098.2604,-201.0,2437.4944,933.5002,-201.0
57,0.6371065,-6.5607867,11.282856,0.09032925,-0.01574684,0.0954274,25.153955,-16.545485,2.935995,-5.321107,31.324545,0.0,2.4863226,0.635279,2.196168,8.480742,465.0333,1027.4532,-2.6911638,1564.1279,1051.1332,-3.7741385,2352.9995,1534.7845,-8.975738
58,0.53581434,-3.6873462,15.436666,0.1384678,-0.010312055,0.081998415,17.712606,-26.37713,0.7441463,-25.024412,0.0,0.0,0.0,0.0,0.0,0.0,596.6215,1039.537,-201.0,1750.308,858.0926,-201.0,2813.037,830.36346,-201.0
59,0.5182507,-0.4966013,8.46107,0.10563556,-0.0050393995,0.03999955,13.648986,-20.394152,-3.4591877,-18.95419,31.851648,0.0,2.5815418,-4.9163346,-6.727957,2.384214,1199.4799,965.44354,10.303636,2404.6548,744.9443,-1.948912,3195.321,1343.7164,-1.2737483
60,0.43257678,-3.575701,16.514313,0.03420962,-0.00783407,0.051006798,20.690178,-24.340607,-12.1009035,-14.629205,0.0,0.0,0.0,0.0,0.0,0.0,1093.1935,1257.4576,-201.0,2059.078,1294.1857,-201.0,3285.1565,1038.414,-201.0
61,0.63940215,-2.5268328,14.530227,0.14966257,-0.008988768,0.07452876,13.011363,-27.250824,-20.534147,-29.479797,0.0,0.0,0.0,0.0,0.0,0.0,1129.0936,951.47125,-201.0,2217.35,788.63354,-201.0,3366.7627,550.20215,-201.0
62,0.52732044,-3.2302582,12.587096,0.13864197,-0.008506042,0.075308874,16.9402,-16.58857,-5.478494,-28.904877,0.0,0.0,0.0,0.0,0.0,0.0,982.259,1055.0104,-201.0,2195.2944,794.02484,-201.0,3041.5212,930.72797,-201.0
63,0.16728584,-0.5907429,8.885651,0.11822897,-0.0033188795,0.012317912,14.105868,-23.090712,-11.250827,-11.482663,0.0,0.0,0.0,0.0,0.0,0.0,232.2718,1329.248,-201.0,1291.7688,834.6386,-133.27187,2307.8787,789.2585,-135.68195
64,0.44226113,-1.614141,7.715277,0.117768176,-0.0040760688,0.042341266,18.60071,-20.39321,4.7918644,-15.639213,31.910501,0.0,0.0,-5.6900315,-1.066281,12.615853,1184.6022,1141.1191,4.8551345,2204.1125,960.2078,-1.2407341,3202.8987,915.89575,-2.4857845
65,0.4610553,-3.3459349,9.06536,0.10790604,-0.008313031,0.060250614,21.763704,-20.373339,5.506017,-18.707123,23.522966,0.0,0.0,-2.4107988,-8.59977,1.828731,1201.2203,1202.3381,8.981942,2234.5886,956.007,7.0658417,3235.0896,908.7868,1.146339
66,0.56754416,-5.4173465,15.398219,0.12369743,-0.016994245,0.07590766,20.802504,-14.438855,-2.2535717,-22.995722,23.724579,0.0,0.0,-2.3706949,-18.165073,4.241672,979.8453,1112.8993,10.195252,2047.4648,1048.5732,-1.4107451,2949.4785,809.86426,-2.191239
67,0.13275218,-20.358036,32.786648,0.060520332,0.009052707,0.007614151,31.079386,11.617062,18.700113,20.885895,32.906704,0.0,0.7805068,11.216609,28.479498,32.971584,349.42972,1222.9012,-2.5965729,1388.8809,826.27704,-25.924936,2348.3328,1016.33624,-35.568153
68,0.5058752,-6.6656823,14.139012,0.1604764,-0.010982543,0.07266795,20.186098,-17.148027,-5.569342,-32.024433,0.0,0.0,0.0,0.0,0.0,0.0,942.9821,1115.4502,-201.0,2185.9297,999.9922,-201.0,2893.7705,1033.4541,-201.0
69,0.5457054,-5.7257314,12.074322,0.1325999,-0.009422419,0.056447312,19.11968,-20.255075,-10.245305,-25.258635,24.24175,0.0,0.0,-0.63665944,-0.7468789,-3.8626308,1440.7428,1214.54,14.209907,2052.3289,2452.4407,11.373512,3212.3994,695.6031,8.374462
70,0.5669797,-4.449975,12.870303,0.106333315,-0.009728323,0.058841523,20.358597,-17.721106,1.854925,-16.454597,0.0,0.0,0.0,0.0,0.0,0.0,321.52176,1293.7556,-127.18555,1318.419,1050.8325,-130.3891,2273.3367,786.2964,-131.51797
71,0.7109,-10.705231,19.455435,0.1422565,-0.021132877,0.1327708,19.675493,-17.135805,-16.75769,-29.199087,33.702477,0.0,0.0,1.3755178,-3.2284343,24.361444,1321.2444,1342.3131,4.8236465,2371.0916,1343.3118,-5.2667584,3134.7078,1108.5446,-7.605437
72,0.603093,-3.6904328,14.865041,0.15221451,-0.009550195,0.06363382,11.742457,-26.819101,-20.054893,-29.411133,25.152025,0.0,0.0,-4.193319,7.7581177,4.631993,1155.4933,1080.7103,16.108938,2205.228,926.30133,14.616237,3338.1396,625.8968,4.647211
73,0.41853595,-2.2091904,4.9099007,0.12937835,-0.0120853335,0.03370561,13.558167,-21.721184,1.2371591,-24.982462,0.0,0.0,0.0,0.0,0.0,0.0,613.9739,1406.7316,-201.0,1911.5109,841.1789,-201.0,2962.945,1010.5075,-201.0
74,0.629258,-4.293448,14.940021,0.037398852,-0.015073791,0.07717398,16.875683,-20.124527,-12.961583,-22.344458,14.710202,0.0,0.0,-10.541234,-200.4933,-179.84851,947.5538,1152.7174,-6.3545175,1945.0654,932.8923,-10.916874,3019.2,669.50006,-20.151484
75,0.5484329,0.25343814,7.052469,0.122692704,-0.0030636021,0.04882696,21.922213,-23.368109,1.5996491,-9.632775,0.0,0.0,0.0,0.0,0.0,0.0,1078.9526,1187.6182,-201.0,2152.1235,869.4687,-201.0,3318.7927,784.03925,-201.0
76,0.4983255,-0.3582522,7.288489,0.108529955,-0.0057864883,0.03159162,12.904434,-20.288992,-2.9138358,-18.351883,0.0,0.0,0.0,0.0,0.0,0.0,1241.9279,994.59393,-201.0,2488.4524,720.96173,-201.0,3262.0735,1497.1914,-201.0
77,0.43203685,-4.7900176,9.374122,0.14287235,-0.012627537,0.05687282,16.957815,-17.346375,4.1507425,-22.14475,20.671438,0.0,0.0,-2.668298,-9.344312,-1.5849835,726.14966,1283.7211,23.197443,1975.5186,883.92065,6.756593,2781.412,1720.8055,6.9477906
78,0.5711485,-4.4450364,13.104243,0.11920899,-0.011914954,0.06073447,20.011309,-19.35906,-0.2065428,-19.584555,33.302425,0.0,1.4978242,-5.5847735,0.7675026,15.522942,959.23413,1125.872,-3.3867242,1943.9437,829.32465,-11.929156,2982.9062,618.3726,-13.748639
79,0.450415,0.35826215,0.93664855,0.07955202,-0.0035348085,0.044319227,11.483508,-25.78466,2.586305,-14.082959,31.509394,0.0,0.0,-17.11165,2.2122247,8.4996,1475.915,906.7736,-6.374312,2433.3572,2630.2302,-3.15374,3031.5154,921.7548,-5.124022
80,0.4877424,-6.1490593,15.757312,0.10457188,-0.012055845,0.06572991,19.886158,-16.457422,-5.2084093,-30.238966,22.076517,0.0,0.0,-3.2768147,-15.226918,-7.1215425,780.85724,1176.5944,19.879868,1780.5845,1136.8756,7.6033325,2827.575,761.6167,4.467995
81,0.5535657,-5.161369,13.269405,0.11388857,-0.017128875,0.05066806,23.525085,-18.800589,4.655374,-18.454798,0.0,0.0,0.0,0.0,0.0,0.0,608.50195,1628.7118,-201.0,1542.504,1650.4459,-201.0,2566.7117,1038.4125,-201.0
82,0.4069339,-2.2237976,4.2746882,0.08725133,-0.012119382,0.03302115,14.52707,-19.76644,3.925824,-20.796236,0.0,0.0,0.0,0.0,0.0,0.0,673.7241,1141.1827,-201.0,1881.6625,802.6475,-201.0,2911.631,1243.3517,-201.0
83,0.24145074,-3.8102143,9.700698,0.14996852,-0.006202497,0.01554947,21.508303,-19.399965,3.8523762,-8.573308,20.969069,0.0,0.0,-2.7091334,-6.8760066,1.8375334,1013.951,1127.7919,7.170208,1984.6553,982.58905,8.385971,2973.9363,901.3296,1.7335879
84,0.4990457,-2.737717,8.490099,0.14350621,-0.0067766868,0.051361233,16.531845,-24.55601,-2.5395732,-22.663122,0.0,0.0,0.0,0.0,0.0,0.0,804.80444,1209.61,-201.0,1969.4242,947.8403,-201.0,2965.2175,970.7277,-201.0
85,0.47432932,-1.1379429,6.264847,0.09386984,-0.0020399706,0.048306037,16.109398,-22.885483,-2.7651215,-16.438875,40.463978,0.0,1.7391639,-3.15183,-14.285047,-12.816528,1195.0754,1221.7925,4.3349223,2192.2683,871.73956,-1.346268,3417.6047,692.299,2.0622623
86,0.4872489,-3.2056313,8.907705,0.103749596,-0.006144023,0.055100355,17.415266,-23.80264,-1.6367154,-20.46364,0.0,0.0,0.0,0.0,0.0,0.0,1146.4913,1041.1683,-201.0,2179.5398,795.40216,-201.0,3380.837,723.79315,-201.0
87,0.42206106,-3.7434063,9.802896,0.09808139,-0.010392427,0.032716114,16.499235,-17.447863,-0.4321135,-24.225754,0.0,0.0,0.0,0.0,0.0,0.0,820.94147,1564.4888,-201.0,1816.2177,1201.5103,-201.0,2926.6042,927.81573,-201.0
88,1.3609705,-2.3930748,23.783783,0.10087636,0.009050602,0.16651897,35.637318,-35.799576,-20.98944,-14.998592,33.607437,0.0,0.27150854,8.8286295,3.1186378,23.562037,505.8323,1439.3599,15.056363,1444.39,1140.0438,17.517653,2513.0286,942.9795,-7.88694
89,0.5097153,-2.8412135,12.415906,0.1318027,-0.015328971,0.059799943,15.890644,-17.799606,-7.717479,-29.88437,0.0,0.0,0.0,0.0,0.0,0.0,976.6462,1092.7734,-201.0,2130.833,920.5698,-201.0,2960.6074,812.1211,-201.0
90,0.44474518,-0.29401204,1.2205074,0.095585234,-0.004599933,0.045410767,14.925518,-28.07251,5.520251,-15.836209,0.0,0.0,0.0,0.0,0.0,0.0,661.8628,1252.5227,-136.00507,1747.3229,1141.7642,-133.05428,2785.3313,2351.0798,-134.98012
91,0.7636125,-11.415875,23.006134,0.13083483,-0.0009963581,0.19428493,27.470476,-3.0172322,0.60745525,11.58287,33.815514,0.0,2.3671885,-1.0148149,14.554732,17.924393,1180.3994,1101.1581,-17.859123,2066.697,1028.9131,-8.62451,3384.1047,771.5219,-15.006844
