,gfcc_0,gfcc_1,gfcc_2,gfcc_3,gfcc_4,gfcc_5,gfcc_6,gfcc_7,gfcc_8,gfcc_9,gfcc_10,gfcc_11,gfcc_12,gfcc_13,gfcc_14,gfcc_15,gfcc_16,gfcc_17,gfcc_18,gfcc_19,gfcc_20
0,0.06786168413552275,-0.0035218735043439377,-0.024635140507725684,-0.003544679761595496,-0.0051283130370369115,0.0024482380716643543,0.0005501496129775208,0.006316564788464846,-0.002147835135932362,-0.0010298763970631238,-0.00019718112935725426,-0.002598856352660278,0.001968210091392883,0.0003843810901921979,-0.0006748614810612039,-0.0001851235109881925,-0.00043233914688552166,0.00015172700941996401,0.0006738103596967228,-0.0007357774842140238,-0.0005172038323632751
1,0.07437919419319888,0.0006500668246183064,-0.027107668946165345,-0.004168904825309738,-0.0047720633512819376,-9.604917118131207e-05,-0.0005008350943905064,0.007718342622948232,-0.0010785921479380097,-0.0023345144933087547,0.0002488785216876127,-0.0021949951122938807,0.0014618728580075362,0.0006425303788695909,-0.0004067867530826096,0.00018868621037791258,-0.0008877634065867454,-0.0010341109456204819,0.0006408195912217758,-0.0005695824448969114,-0.00027511328775124715
2,0.07032967535825987,-0.0021600735998765436,-0.03019311554837577,-0.004391349311706562,-0.0010680537836254037,0.002058558380677249,0.00018326979371488254,0.007058234712620226,-0.0018954435236821804,-0.001955912947448499,0.00033937417177727343,-0.0029274188506986957,0.0012212649091133552,0.0013093866016253394,-0.0003540807751937457,-0.0005453855827972237,-0.0006808756562737495,-0.0004998013560063714,0.0008659634936175836,-0.000393588286474416,-0.00030792490021237573
3,0.0676031127277365,-0.0036614854933231873,-0.027885007640404247,-0.001981685669392145,-0.002679550454185156,0.0013112892903985166,0.0017669199102124916,0.0065198618693324915,-0.0035411969606289487,-0.0011105887621081245,0.00019516344596579214,-0.0029972211236971155,0.0021842930414860185,0.0009473354911855385,-0.0008092587144854522,-0.00027779352385990286,-0.0005614335607441699,-0.0004266776835997706,0.0005143417292621591,-0.0009472744250703908,-0.00039972637157587444
4,0.07057628444075835,-0.0019770615941725775,-0.029585410599482536,-0.004311871830135422,-0.0018835556626814872,0.0016323472616654902,0.0005031953823785283,0.007480997023681531,-0.0019262410900894897,-0.00231432880506205,-0.00022908424209638803,-0.0027174128919565375,0.002109323546012688,0.0015021431430390978,-0.0006089156017085565,-0.0007624048098737415,-0.0009204087171091439,-0.00045843252143863396,0.0008259960340081398,-0.0006513607640545393,-0.0004458610483064232
5,0.06711104537880094,-0.0031652036925340792,-0.026435882008475093,-0.0035215554884991136,-0.0032026911341077914,0.00214722457825405,8.134729964315947e-05,0.006767042438610509,-0.0018198305247671609,-0.0015921424526387626,0.00015138214809960176,-0.0026219475715800423,0.001683306847676188,0.0007906356220173869,-0.000441112799616276,-0.000321291092664707,-0.0010829915499598428,-0.00025959435072108497,0.001169353320017079,-0.0005389613713678294,-0.0004613479717798573
6,0.07454733061981074,-0.0025677085893402556,-0.031479054678716166,-0.003497498734769965,-0.0012406949120204898,0.0006831309610858388,-0.000206736987972047,0.008393193968526615,-0.0021214160211291324,-0.0025988690546411095,0.00041429271899200056,-0.0026940431325289203,0.0018034209873219033,0.0015032267667077668,-0.0007830991059693037,-0.0008371786798619265,-0.0006509685942920079,-0.0004532765020313579,0.0010061221639301367,-0.0010440152317137683,-0.0009266924663617121
7,0.07001820860687996,-0.0024168849896453832,-0.029347873845805998,-0.0032380802904059423,-0.0017283865461346526,0.0008303106989434415,5.3836683942998005e-05,0.007891014163198888,-0.0018099022360278212,-0.002274731188931311,0.00040434965998412,-0.0027864534390390993,0.0014433251479673151,0.0010784017540477254,-0.0009439294878206374,-0.00048400174827553866,-0.00044250238563516985,-0.00016937594328933118,0.00114358496518836,-0.0006778245592892155,-0.0006775611058906212
8,0.06644958407963353,-0.0022672731385544286,-0.0272350118460209,-0.001312884356014508,-0.0023340386356076096,-0.000566184209414091,0.0012010598178181305,0.007392027893259721,-0.0022113571880265615,-0.0025642723473006082,-0.00033385102596674825,-0.0023554992292432317,0.0017269160787947253,0.0014532472834638225,-0.0006546457139052712,-0.0010173587396357714,-0.0007095065830612771,-0.00018245987436766925,0.0009610518516979024,-0.0006125923827692096,-0.000613604060845836
9,0.07867184409866175,-0.0014282640962947606,-0.033950071315450005,-0.004804817612219165,-0.001220280974137563,0.0018677216392957064,0.0018145718269295778,0.0079294305232359,-0.003259321676326384,-0.00342915746058441,0.00033275946954837573,-0.0018183459993204338,0.0020216520561149305,0.0010697616479320735,-0.0006779607335279785,-0.0009363105173290771,-0.0007481285765385419,-0.0002706398068914694,0.0006973153377196439,-0.0012411793707931865,-0.0005514454779200539
10,0.07065264776485422,-0.0011534592287407723,-0.028975801624622786,-0.0018543999142964364,-0.002744253854589285,-0.0014458955686957264,0.0017369974811739042,0.008370236457706258,-0.0027037377872491833,-0.003334723951935429,8.093313038632929e-05,-0.0015821240908767717,0.001821708798523021,0.0009561581713213569,-0.00036043709961049646,-0.0008893622889731281,-0.001015591824608158,-0.000338027818909247,0.000901709822337705,-0.0008553202401511794,-0.0008648501793072581
11,0.07033220931763748,-0.004290630386905639,-0.02785707304096877,-0.0023386489086551433,-0.0040109385270147265,0.0016068988791791943,0.0017222519440822555,0.007164567954175109,-0.002903498511946847,-0.0011079484249137985,-0.0002564863708805311,-0.0033621788161984976,0.0019267393791741647,0.0009411507051452711,-0.00032441624776237383,-0.00020363207993293557,-0.00071500766462514,-0.00020741861026551915,0.0006478534110693524,-0.0008585620525277838,-0.0005202735213505128
12,0.07646648294762982,0.000573302845962154,-0.031111574742908175,-0.00491837253794969,-0.002426199869880415,-0.0001359502883662451,0.0005864506392624643,0.00925313377634625,-0.0017782895334637434,-0.003819991256237728,-0.0002982895087715564,-0.0026009478862129023,0.0019688309717817982,0.0020506192868471845,-0.000541057989918291,-0.0010169063736701755,-0.0007360385469189435,-0.0002792541154264523,0.0009698556073975345,-0.0009760965396804709,-0.0006795535700353083
13,0.06848300437689099,-0.0014645715308860706,-0.026833225510584525,-0.004130567826877734,-0.002531101972412202,0.0010397413507067005,-0.0007171798436577331,0.007840371270931575,-0.001203184888616267,-0.0025409360417110506,9.12023536997873e-05,-0.002528336130679837,0.0009737708263655334,0.0010721041238711195,-0.00019075465780089658,-0.00041926646717026575,-0.0008008479750208881,-0.00023063341185728555,0.0011856258381189367,-0.0005226970571223406,-0.0009264394016384592
14,0.06794021062609619,-0.003386170986957569,-0.027408297602249845,-0.0029928815142154304,-0.002735998211219222,0.0020178296345447957,0.0006762907265162627,0.0064249115490419865,-0.002415771031752232,-0.0011036284645893272,-0.00018576004291717335,-0.002852397867031531,0.002156312998972281,0.0006669271204503414,-0.0006017416593177957,-0.00028280854661566387,-0.0007238162575089149,-0.00011483401758400307,0.0008750788687109459,-0.0008549829629415272,-0.0006550318003952566
15,0.06634196020417897,-0.0021864263386641505,-0.028178809987064964,-0.0029725229302779346,-0.0008387551223498751,0.0004052795712093201,-0.0008852144000814231,0.007689097320931389,-0.0012402090330353385,-0.002453807915325856,0.00036126611531655216,-0.002481693411006763,0.0010695396101399247,0.0012530117828605618,-0.0005929368747628515,-0.0006490665612925566,-0.0005235965358331559,-0.0003885263822517168,0.0011323151768061015,-0.00039219119107782746,-0.0007103249682284835
